just in time for the party
Basic
0.8 0.8
575.9999 172.8
Stationary 296.3018 311.2391 468.8098 -0.08465439 0.467649
Moved 296.3159 315.5865 469 -0.07710668 0.4687502
Moved 296.3316 319.7816 470.1954 -0.06982353 0.475668
Moved 296.3467 327.2354 470 -0.05688305 0.474537
Moved 296.3633 335.1837 470 -0.04308376 0.474537
Moved 296.3784 345.0089 470 -0.02602629 0.474537
Moved 296.3941 354.6419 470 -0.00930231 0.474537
Moved 296.408 364.3268 470 0.007511749 0.474537
Moved 296.4254 374.5975 470 0.02534285 0.474537
Moved 296.4396 382.2617 470 0.03864884 0.474537
Moved 296.4554 391.8518 470 0.05529821 0.474537
Moved 296.4715 400.1669 470 0.06973423 0.474537
Moved 296.4866 407.7249 470 0.08285566 0.474537
Moved 296.5021 414.631 470 0.09484544 0.474537
Moved 296.5241 423.6898 470 0.1105726 0.474537
Stationary 296.5356 423.6898 470 0.1105726 0.474537
Moved 296.5476 426.56 470 0.1155555 0.474537
Stationary 296.5632 427.2649 470 0.1167793 0.474537
Ended 296.5789 430 459.5 0.1215278 0.4137732
PhraseEnd 298.0115
