watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Moved 328.0195 294.8754 524 -0.1130636 0.2623456
Moved 328.035 270.3569 496.8123 -0.1556304 0.2099003
Moved 328.0504 247.4457 473.286 -0.1954068 0.1645177
Moved 328.0657 227.1588 446.7462 -0.230627 0.113322
Moved 328.0809 212.6273 426.4616 -0.2558554 0.07419282
Moved 328.0968 201.0911 412.1138 -0.2758836 0.04651584
Moved 328.1121 193.4569 398.6854 -0.2891372 0.02061223
Moved 328.127 188.8117 389.6234 -0.2972019 0.003131525
Moved 328.1437 184.5 379.5001 -0.3046874 -0.01639654
Moved 328.1581 181.1923 373.3206 -0.31043 -0.02831694
Moved 328.1734 179.6253 367.5011 -0.3131506 -0.03954269
Moved 328.1888 179 364.3788 -0.3142361 -0.04556549
Stationary 328.2039 179 364 -0.3142361 -0.04629629
Ended 328.2188 179 363 -0.3142361 -0.04822536
PhraseEnd 328.5116
