the dow jones index has risen
Basic
0.6 0.6
432 388.8
Stationary 328.9513 423 351 0.1458333 -0.09516476
Stationary 328.9665 423 351 0.1458333 -0.09516476
Stationary 328.9823 423 351 0.1458333 -0.09516476
Stationary 328.9971 423 351 0.1458333 -0.09516476
Stationary 329.0131 423 351 0.1458333 -0.09516476
Stationary 329.0284 423 351 0.1458333 -0.09516476
Stationary 329.0421 423 351 0.1458333 -0.09516476
Stationary 329.0598 423 351 0.1458333 -0.09516476
Stationary 329.0808 423 351 0.1458333 -0.09516476
Stationary 329.0928 423 351 0.1458333 -0.09516476
Stationary 329.1059 423 351 0.1458333 -0.09516476
Moved 329.1197 423 359.9191 0.1458333 -0.07222454
Moved 329.1368 423 364.5 0.1458333 -0.06044246
Moved 329.1544 423 361.2131 0.1458333 -0.06889649
Moved 329.1681 423 362.937 0.1458333 -0.0644625
Moved 329.1824 423 365.7591 0.1458333 -0.05720405
Moved 329.1992 423 367.6241 0.1458333 -0.05240711
Moved 329.215 423 370.4935 0.1458333 -0.04502692
Moved 329.2297 423 373.3625 0.1458333 -0.03764784
Moved 329.2456 423 376.2327 0.1458333 -0.0302657
Moved 329.2593 431.2168 378.3477 0.1648537 -0.02482599
Moved 329.2762 430.671 383.0129 0.1635902 -0.01282696
Moved 329.2912 432.1171 386.2341 0.1669376 -0.004541923
Moved 329.3075 432.5541 389.6624 0.1679494 0.00427564
Moved 329.3218 433.9939 393.9817 0.1712822 0.01538496
Moved 329.3428 436.8717 399.7435 0.1779438 0.03020432
Stationary 329.3537 436.8717 399.7435 0.1779438 0.03020432
Moved 329.3679 437 401.9321 0.1782407 0.03583347
Moved 329.3832 438.3928 403.3928 0.1814647 0.03959032
Moved 329.399 439.8319 407.4957 0.1847961 0.05014325
Moved 329.4146 441.3186 410.6371 0.1882374 0.05822299
Moved 329.4302 443.7472 414.2416 0.1938592 0.06749368
Moved 329.4458 445.1911 417.3822 0.1972017 0.07557146
Moved 329.4601 446.6258 419.6257 0.2005226 0.08134186
Moved 329.476 448.6247 421.6248 0.2051498 0.08648334
Moved 329.4916 451.4065 424.4065 0.2115891 0.09363806
Moved 329.5068 453.26 426.63 0.2158797 0.09935696
Moved 329.5217 456.1279 429.1279 0.2225182 0.1057815
Moved 329.5382 459.0057 431.0057 0.2291798 0.1106114
Moved 329.5537 461.8776 433.8776 0.2358278 0.117998
Moved 329.5746 464.7414 435.3707 0.2424569 0.1218381
Moved 329.5863 467.2142 438.8213 0.2481809 0.1307131
Moved 329.605 475.0385 447.0385 0.2662927 0.1518478
Stationary 329.6165 475.0385 447.0385 0.2662927 0.1518478
Moved 329.6298 478.3803 451.3802 0.2740284 0.1630149
Moved 329.6457 482.6652 455.6652 0.2839472 0.1740359
Moved 329.661 485.9788 459.3192 0.2916175 0.1834339
Moved 329.6764 489.1972 462.1973 0.2990677 0.1908365
Moved 329.6923 493.5 466.5 0.3090277 0.2019032
Moved 329.7074 496.8235 469.2156 0.316721 0.2088878
Moved 329.722 501.0884 473.0884 0.3265935 0.2188486
Moved 329.7388 504 476 0.3333333 0.2263374
Moved 329.754 507.9488 479.9488 0.3424741 0.2364938
Moved 329.7678 510.8234 484.235 0.3491281 0.247518
Moved 329.7851 513.7037 490.4074 0.3557957 0.2633935
Moved 329.8008 516.6006 494.9009 0.3625014 0.2749508
Moved 329.817 517.3069 497.9207 0.3641363 0.2827176
Moved 329.8366 521.282 505.8462 0.3733381 0.3031023
Stationary 329.8477 521.282 505.8462 0.3733381 0.3031023
Moved 329.8616 522.7166 508.4331 0.3766586 0.3097559
Moved 329.8771 524.1441 512.4323 0.3799632 0.3200419
Moved 329.8927 525.5862 514.5862 0.3833015 0.3255818
Moved 329.9088 526 517.04 0.3842592 0.3318929
Moved 329.9238 527.0768 518.0768 0.386752 0.3345598
Moved 329.9397 527 521 0.3865741 0.3420781
Moved 329.9537 528.9815 522.963 0.3911608 0.3471271
Moved 329.9716 529 525.8376 0.3912036 0.3545206
Moved 329.9844 530 527.8553 0.3935185 0.3597102
Moved 330.0011 531.2861 529.2861 0.3964956 0.3633901
Moved 330.0157 531 532.4559 0.3958333 0.3715429
Moved 330.0307 531 533.895 0.3958333 0.3752443
Moved 330.0469 532.2969 536.5937 0.3988353 0.3821853
Moved 330.0667 532 538 0.3981481 0.3858024
Moved 330.0778 532 539.1791 0.3981481 0.388835
Moved 330.0922 532 540.5 0.3981481 0.3922324
Moved 330.1081 532 540 0.3981481 0.3909464
Moved 330.1237 532 541.4872 0.3981481 0.3947715
Stationary 330.1387 532 541 0.3981481 0.3935184
Stationary 330.1532 532 541 0.3981481 0.3935184
Stationary 330.1681 532 541 0.3981481 0.3935184
Stationary 330.1843 532 541 0.3981481 0.3935184
Stationary 330.1996 532 541 0.3981481 0.3935184
Stationary 330.2156 532 541 0.3981481 0.3935184
Moved 330.2307 532 527.9557 0.3981481 0.3599684
Moved 330.2468 521.5 521.5 0.3738426 0.3433641
Moved 330.2628 521.5414 510.8951 0.3739384 0.3160883
Moved 330.2784 518.5646 501.694 0.3670478 0.2924226
Moved 330.299 510.6596 474.0922 0.3487491 0.2214304
Stationary 330.3106 510.6596 474.0922 0.3487491 0.2214304
Moved 330.3246 507.3342 463.5579 0.3410514 0.194336
Moved 330.3398 503.0214 452.0571 0.3310682 0.1647559
Moved 330.3551 498.676 441.9107 0.3210092 0.1386592
Moved 330.3708 495.3631 432.6349 0.3133405 0.1148018
Moved 330.3857 490.0115 419.0289 0.3009526 0.07980664
Moved 330.401 485.7002 410.4005 0.2909728 0.05761433
Moved 330.4169 481.3759 400.6266 0.2809629 0.03247575
Moved 330.4317 477.0666 392.1331 0.2709875 0.01063033
Moved 330.4474 472.7626 384.5251 0.2610244 -0.008937459
Moved 330.4633 469.6324 378.2649 0.2537788 -0.02503894
Moved 330.4779 466.4 371.8 0.2462963 -0.04166678
Moved 330.4931 462.8332 363.3887 0.2380399 -0.06330082
Moved 330.512 460.8376 358.5128 0.2334204 -0.0758416
Moved 330.5255 458.4025 352.6101 0.2277836 -0.09102346
Moved 330.5394 455.9257 347.8885 0.2220502 -0.1031673
Moved 330.5573 453.0285 342.0569 0.2153437 -0.1181663
Moved 330.5703 450.1643 336.3286 0.2087136 -0.1328999
Moved 330.5862 447.9054 332.8581 0.2034847 -0.141826
Moved 330.6026 444.9942 327.9885 0.1967459 -0.1543507
Moved 330.6168 441.1746 322.2327 0.187904 -0.1691545
