my bare face in the wind
Basic
0.6 0.6
432 388.8
Stationary 383.3632 327.1519 289.8481 -0.07603735 -0.2524483
Moved 383.3793 327 288.8876 -0.07638887 -0.2549187
Stationary 383.3946 327 288.8876 -0.07638887 -0.2549187
Stationary 383.41 327 288.8876 -0.07638887 -0.2549187
Stationary 383.4254 327 288.8876 -0.07638887 -0.2549187
Stationary 383.4419 327 289 -0.07638887 -0.2546296
Stationary 383.4568 327 289 -0.07638887 -0.2546296
Moved 383.4715 317.0179 300.4082 -0.09949569 -0.2252876
Moved 383.4869 312.7667 306.8499 -0.1093363 -0.2087194
Moved 383.5044 307.2158 316.3724 -0.1221857 -0.1842274
Moved 383.5186 302 328.5 -0.1342593 -0.1530351
Moved 383.5342 298.1294 340.2354 -0.1432191 -0.1228514
Moved 383.5504 293.9767 354.0776 -0.1528316 -0.08724911
Moved 383.5643 291.2146 366.5343 -0.1592254 -0.05521012
Moved 383.5859 288.2169 378.4817 -0.1661645 -0.02448133
Moved 383.5981 284.4956 391.6812 -0.1747786 0.009468102
Moved 383.6129 283.4494 398.8539 -0.1772004 0.02791652
Moved 383.6256 282.062 408.5656 -0.1804119 0.05289501
Moved 383.6413 282 414.1257 -0.1805555 0.06719577
Moved 383.6579 282 425.4014 -0.1805555 0.09619689
Moved 383.6757 281 434.6392 -0.1828704 0.1199566
Moved 383.6872 279.7968 442.0159 -0.1856555 0.1389297
Moved 383.7061 279.4267 447.8666 -0.1865124 0.1539778
Moved 383.7194 279 452.8792 -0.1875 0.1668701
Moved 383.7348 277.6552 458.379 -0.1906129 0.1810159
Moved 383.7505 278 461.5 -0.1898148 0.1890431
Moved 383.7653 277.2065 464.587 -0.1916517 0.196983
Moved 383.7817 277 467.358 -0.1921296 0.20411
Moved 383.7982 277 470.1194 -0.1921296 0.2112124
Moved 383.8112 277 472.8868 -0.1921296 0.2183301
Moved 383.8265 277 475.6566 -0.1921296 0.2254542
Moved 383.8424 277 477.432 -0.1921296 0.2300206
Moved 383.8598 277 480.214 -0.1921296 0.2371758
Moved 383.8728 277 482.1906 -0.1921296 0.2422596
Moved 383.8881 277 484.5215 -0.1921296 0.248255
Moved 383.9067 277 485.9053 -0.1921296 0.2518141
Moved 383.92 277 487.29 -0.1921296 0.2553754
Moved 383.9358 277 488.6795 -0.1921296 0.2589492
Moved 383.9568 277 490.0624 -0.1921296 0.2625062
Stationary 383.9676 277 490.0624 -0.1921296 0.2625062
Moved 383.9815 277 491.3596 -0.1921296 0.2658426
Moved 383.9972 275.1734 492.9133 -0.1963578 0.2698386
Moved 384.0118 275 494.3054 -0.1967592 0.273419
Ended 384.0279 275 495.5 -0.1967592 0.2764916
Began 385.3187 453 517 0.2152778 0.33179
Stationary 385.3393 453 517 0.2152778 0.33179
Stationary 385.3524 453 517 0.2152778 0.33179
Stationary 385.3686 453 517 0.2152778 0.33179
Stationary 385.3842 453 517 0.2152778 0.33179
Stationary 385.3996 453 517 0.2152778 0.33179
Stationary 385.4153 453 517 0.2152778 0.33179
Stationary 385.4306 453 517 0.2152778 0.33179
Stationary 385.446 453 517 0.2152778 0.33179
Stationary 385.4616 453 517 0.2152778 0.33179
Moved 385.4765 440.3462 517 0.1859865 0.33179
Moved 385.494 442.2077 511.4541 0.1902957 0.3175259
Moved 385.5082 440.8181 508.8182 0.187079 0.3107463
Moved 385.5255 439.5 507.5 0.1840278 0.3073559
Moved 385.5391 438.0517 506.0517 0.1806752 0.3036309
Moved 385.5616 437 503.5756 0.1782407 0.2972622
Stationary 385.5723 437 503.5756 0.1782407 0.2972622
Moved 385.5839 435.187 501.3741 0.1740441 0.2916
Moved 385.6003 435 498.6046 0.1736111 0.2844766
Moved 385.6158 434 496.8242 0.1712963 0.2798976
Moved 385.6307 433.0242 494.0484 0.1690375 0.2727581
Moved 385.6463 433 489.9358 0.1689814 0.2621805
Moved 385.6623 431.5 488 0.1655093 0.2572016
Moved 385.6779 431.1995 483.5984 0.1648136 0.2458807
Moved 385.6929 429.8132 478.2528 0.1616047 0.2321316
Moved 385.7099 428.5 473 0.1585648 0.2186213
Moved 385.7239 428 468.1215 0.1574074 0.2060738
Moved 385.739 426.7073 462.8292 0.1544151 0.1924619
Moved 385.7544 426.32 456.6002 0.1535186 0.1764406
Moved 385.7706 426 450.7135 0.1527777 0.1613001
Moved 385.7859 423.8481 446.6962 0.1477965 0.1509674
Moved 385.8029 422.5083 441.0331 0.144695 0.1364019
Moved 385.8159 421.127 433.6351 0.1414977 0.1173742
Moved 385.8314 419.7458 426.7291 0.1383005 0.09961186
Moved 385.8473 418.3575 420.4301 0.1350869 0.08341071
Moved 385.8636 416.9809 412.8856 0.1319003 0.06400599
Moved 385.882 415.5764 405.8821 0.1286491 0.04599316
Moved 385.8953 413 402 0.1226852 0.03600815
Moved 385.9088 412.1384 395.6919 0.1206908 0.01978364
Moved 385.9239 409.4985 389.997 0.1145799 0.00513634
Moved 385.9405 408.3719 384.4877 0.111972 -0.009033689
Moved 385.9576 408 378.9449 0.1111111 -0.0232899
Moved 385.9707 406.6165 373.466 0.1079085 -0.03738175
Moved 385.9865 404.224 366.8959 0.1023704 -0.05428
Moved 386.0018 402.846 361.384 0.09918054 -0.06845694
Moved 386.0172 400.6967 357.3934 0.09420533 -0.07872075
Moved 386.0344 398.4102 351.6408 0.08891244 -0.09351643
Moved 386.0491 396.0597 347.0895 0.08347154 -0.1052225
Moved 386.0641 394.6526 342.9576 0.08021424 -0.1158498
Moved 386.0785 392.2838 338.8513 0.07473091 -0.1264115
Moved 386.0947 389.8115 335.8115 0.06900817 -0.1342296
Moved 386.1109 388.5245 333.0491 0.06602903 -0.1413347
Moved 386.125 386.3351 329.0052 0.06096086 -0.1517355
Moved 386.1405 384.1038 325.1556 0.05579571 -0.1616368
Moved 386.1564 382.6708 322.3416 0.05247871 -0.1688744
Moved 386.172 380.2872 318.5745 0.04696121 -0.1785637
Moved 386.1934 378.903 316.903 0.04375686 -0.1828627
Moved 386.2057 377.5178 314.0356 0.04055053 -0.1902376
Moved 386.2176 377 311.2759 0.03935188 -0.1973355
Moved 386.2338 375.7568 308.5136 0.03647407 -0.2044404
Moved 386.2501 374.7691 306.5383 0.03418783 -0.2095209
Moved 386.2632 375 302.6284 0.03472219 -0.2195772
Moved 386.2788 375 299.866 0.03472219 -0.2266821
Moved 386.2951 375 297.0898 0.03472219 -0.2338224
Moved 386.311 375 294.3397 0.03472219 -0.2408959
Moved 386.3256 375 291.5923 0.03472219 -0.2479622
Moved 386.3412 375 288.8365 0.03472219 -0.2550503
Moved 386.3571 375 286.5834 0.03472219 -0.2608451
Moved 386.372 375 284.046 0.03472219 -0.2673717
Moved 386.3868 375 279.8925 0.03472219 -0.2780544
Moved 386.4028 375 277.5324 0.03472219 -0.2841244
Moved 386.4187 375 275.888 0.03472219 -0.288354
Moved 386.4334 375 273.0052 0.03472219 -0.2957684
Moved 386.4491 375 269.3616 0.03472219 -0.3051399
Moved 386.4644 375 266.478 0.03472219 -0.3125565
Moved 386.4841 383.7831 264.4905 0.05505333 -0.3176684
Moved 386.4964 382.7164 260.8508 0.05258431 -0.32703
Moved 386.5108 384.0984 257.8032 0.05578329 -0.3348683
Moved 386.5253 385.4796 255.0409 0.05898049 -0.3419731
Moved 386.5413 385.8611 252.2778 0.05986363 -0.3490796
Moved 386.5579 386 249.5028 0.06018519 -0.3562171
Moved 386.5717 387 248.3674 0.06250004 -0.3591373
Moved 386.5868 387.7633 246.4734 0.06426693 -0.3640088
Moved 386.603 388 243.8918 0.06481478 -0.3706486
Moved 386.6181 388 242.5642 0.06481478 -0.3740633
Moved 386.6331 388 241.1731 0.06481478 -0.3776413
Moved 386.6494 388 239.781 0.06481478 -0.3812218
Moved 386.665 388 239.3934 0.06481478 -0.3822186
Ended 386.6817 388 238.5 0.06481478 -0.3845166
Backspace 388.5288
Began 392.5829 498 282 0.3194444 -0.2726338
Stationary 392.6049 498 282 0.3194444 -0.2726338
Stationary 392.62 498 282 0.3194444 -0.2726338
Stationary 392.6313 498 282 0.3194444 -0.2726338
