the price of gas is high
Moved 667.9147 266 366.5 -0.2175926 -0.05529835
Moved 667.9314 266 365.8471 -0.2175926 -0.05697768
Moved 667.9446 266 365.2542 -0.2175926 -0.05850261
Moved 667.9646 266 364.5 -0.2175926 -0.06044246
Moved 667.9757 266 363.6906 -0.2175926 -0.06252422
Stationary 667.9913 266 363.6906 -0.2175926 -0.06252422
Moved 668.0066 266 363 -0.2175926 -0.06430049
Moved 668.0222 278.3786 362 -0.1889384 -0.06687243
Moved 668.0392 285.2089 360.9583 -0.1731277 -0.0695519
Moved 668.055 295.2727 361 -0.1498317 -0.06944452
Moved 668.0723 308.3184 361 -0.1196333 -0.06944452
Moved 668.0848 325.3598 361 -0.08018564 -0.06944452
Moved 668.1005 337.6082 361 -0.05183289 -0.06944452
Moved 668.1155 350.4988 369.9443 -0.02199342 -0.04643954
Moved 668.1311 360.6823 372.7664 0.001579324 -0.03918125
Moved 668.1466 370.7537 375.6439 0.02489279 -0.03178012
Moved 668.1625 380.8503 378.5287 0.04826466 -0.02436045
Moved 668.1828 395.7094 382.1419 0.08266071 -0.01506719
Stationary 668.1949 395.7094 382.1419 0.08266071 -0.01506719
Moved 668.2069 400.8988 384.3595 0.09467313 -0.009363472
Moved 668.2233 408.402 386.3608 0.1120417 -0.004216183
Moved 668.2388 414.4728 388.1182 0.1260945 0.0003039592
Moved 668.2548 419.6843 389.5614 0.1381581 0.004015871
Moved 668.2691 424.0042 391.0014 0.1481579 0.007719621
Moved 668.2899 430.775 393 0.1638309 0.01285996
Stationary 668.3016 430.775 393 0.1638309 0.01285996
Moved 668.3143 432.9436 393.9718 0.168851 0.01535945
Moved 668.3306 434.4043 395.4043 0.1722322 0.01904385
Moved 668.3474 436.6837 395 0.1775085 0.01800408
Moved 668.3627 438.2991 395 0.1812479 0.01800408
Moved 668.3774 440.4518 396 0.186231 0.02057605
Ended 668.3979 444.5317 396 0.1956753 0.02057605
Candidates 668.4833 12 bush bitch coal fish much high coach mutual initial biotech vital disk
Began 669.9014 381 356 0.04861106 -0.0823046
Stationary 669.9186 381 356 0.04861106 -0.0823046
Stationary 669.9339 381 356 0.04861106 -0.0823046
Stationary 669.9487 381 356 0.04861106 -0.0823046
Stationary 669.9641 381 356 0.04861106 -0.0823046
Stationary 669.9855 381 356 0.04861106 -0.0823046
Stationary 669.9957 381 356 0.04861106 -0.0823046
Stationary 670.0099 381 356 0.04861106 -0.0823046
Stationary 670.0245 381 356 0.04861106 -0.0823046
Moved 670.0411 405.4873 356 0.1052948 -0.0823046
Moved 670.057 437.4216 356 0.1792165 -0.0823046
Moved 670.073 487.7153 356 0.2956372 -0.0823046
Ended 670.0931 524.0986 356 0.3798579 -0.0823046
Accept 670.1158 2 coal
PhraseEnd 674.801
