what goes up must come down
Moved 1134.038 486 484 0.2916667 0.2469135
Stationary 1134.05 486 484 0.2916667 0.2469135
Stationary 1134.064 486 484 0.2916667 0.2469135
Moved 1134.08 460.9292 481.6608 0.2336323 0.2408969
Moved 1134.096 440.1846 482 0.1856125 0.2417695
Moved 1134.111 416.1176 482 0.1299019 0.2417695
Moved 1134.126 394 482 0.07870366 0.2417695
Moved 1134.142 373.8831 482 0.03213674 0.2417695
Moved 1134.166 338.3692 493.4841 -0.05007137 0.2713068
Moved 1134.178 313.3607 499.8372 -0.1079614 0.2876469
Stationary 1134.19 313.3607 499.8372 -0.1079614 0.2876469
Moved 1134.204 296.9374 502.0966 -0.1459783 0.2934583
Moved 1134.22 283.2817 504.9437 -0.1775887 0.3007809
Moved 1134.235 274.0651 506.8478 -0.1989234 0.3056785
Moved 1134.249 264.4558 508.2206 -0.2211671 0.3092093
Moved 1134.271 256.6221 509 -0.2393008 0.3112139
Moved 1134.282 253.5521 509.7239 -0.2464071 0.3130759
Moved 1134.296 250.999 510 -0.252317 0.3137859
Moved 1134.312 249.616 511.384 -0.2555186 0.3173457
Stationary 1134.327 249.616 511.384 -0.2555186 0.3173457
Moved 1134.342 250 511 -0.2546296 0.3163579
Moved 1134.357 265.8236 505.1764 -0.2180009 0.3013795
Moved 1134.377 284.6207 492.7356 -0.1744891 0.2693816
Moved 1134.389 302.7809 480.3824 -0.1324516 0.2376091
Moved 1134.406 315.8694 471.3212 -0.1021543 0.2143035
Moved 1134.42 330.9199 456.3112 -0.06731506 0.1756975
Moved 1134.435 342.1837 442.5203 -0.0412414 0.1402271
Moved 1134.451 353 427.5 -0.01620372 0.1015946
Moved 1134.465 360.5743 409.9365 0.001329482 0.05642086
Moved 1134.485 364.8551 398.7196 0.01123875 0.02757092
Moved 1134.496 370.0122 382.2804 0.02317637 -0.01471099
Moved 1134.512 372.604 369.98 0.02917598 -0.04634786
Moved 1134.528 376.3621 356.793 0.03787517 -0.08026491
Moved 1134.543 380.5162 344.9677 0.0474912 -0.11068
Moved 1134.56 386.5429 333.7999 0.06144196 -0.1394037
Moved 1134.575 394.6139 321.5792 0.08012474 -0.1708355
Moved 1134.595 403.5182 313.1273 0.1007366 -0.192574
Moved 1134.606 412.1508 303.8241 0.1207194 -0.2165019
Moved 1134.621 420.4521 296.9566 0.1399354 -0.2341652
Moved 1134.635 423.2968 296.3516 0.1465204 -0.2357212
Moved 1134.65 431.2896 288.7103 0.1650223 -0.2553747
Moved 1134.665 436.8239 280.7641 0.1778331 -0.2758126
Moved 1134.681 438.5895 276.2314 0.1819202 -0.2874708
Ended 1134.703 440 273 0.1851852 -0.295782
Candidates 1134.756 12 storm crown stephen harken harlem estrogen happen stolen superb sperm brown written
Began 1135.294 330 295 -0.06944443 -0.2391976
Stationary 1135.313 330 295 -0.06944443 -0.2391976
Stationary 1135.328 330 295 -0.06944443 -0.2391976
Ended 1135.343 330 295 -0.06944443 -0.2391976
NextCandidatePanel 1135.389
Began 1135.421 344 293 -0.03703703 -0.2443416
Stationary 1135.436 344 293 -0.03703703 -0.2443416
Stationary 1135.452 344 293 -0.03703703 -0.2443416
Ended 1135.468 344 293 -0.03703703 -0.2443416
Cancel 1135.528
Began 1135.759 272 314 -0.2037037 -0.1903292
Stationary 1135.775 272 314 -0.2037037 -0.1903292
Stationary 1135.795 272 314 -0.2037037 -0.1903292
Stationary 1135.809 272 314 -0.2037037 -0.1903292
Stationary 1135.824 272 314 -0.2037037 -0.1903292
Stationary 1135.837 272 314 -0.2037037 -0.1903292
Moved 1135.852 299.5616 334.914 -0.1399037 -0.1365381
Moved 1135.868 325.9613 358.824 -0.07879322 -0.07504129
Moved 1135.884 348.5293 379.7029 -0.02655248 -0.02134041
Moved 1135.906 395.501 421.4294 0.08217821 0.085981
Stationary 1135.917 395.501 421.4294 0.08217821 0.085981
Moved 1135.928 420.4117 442.65 0.1398419 0.1405605
Moved 1135.945 440.315 458.3903 0.1859142 0.181045
Moved 1135.96 455.5789 468.8229 0.2212475 0.2078778
Moved 1135.976 469.688 479.5504 0.2539073 0.2354689
Moved 1135.992 480.6203 489.1677 0.2792136 0.2602049
Moved 1136.029 505.6006 513.8674 0.3370385 0.323733
Stationary 1136.041 505.6006 513.8674 0.3370385 0.323733
Moved 1136.053 512.2716 520.926 0.3524806 0.3418878
Moved 1136.068 518.1553 527.1553 0.3661003 0.3579097
Moved 1136.084 523.6738 534.0922 0.3788745 0.3757515
Moved 1136.099 527.3997 539.3997 0.3874993 0.3894025
Moved 1136.115 529.8351 542.7526 0.3931368 0.3980262
Moved 1136.136 534.6662 549.3323 0.4043199 0.4149494
Stationary 1136.148 534.6662 549.3323 0.4043199 0.4149494
Moved 1136.161 535 552.1053 0.4050927 0.4220814
Moved 1136.177 535 553.4401 0.4050927 0.4255145
Moved 1136.193 535 555.6448 0.4050927 0.431185
Moved 1136.208 535 557.2026 0.4050927 0.4351917
Moved 1136.223 521.5 560 0.3738426 0.4423867
Moved 1136.244 499.6131 561 0.3231786 0.4449587
Stationary 1136.255 499.6131 561 0.3231786 0.4449587
Moved 1136.269 478.5473 561 0.274415 0.4449587
Moved 1136.285 455.4126 561 0.2208625 0.4449587
Moved 1136.3 430.5494 561 0.1633089 0.4449587
Moved 1136.316 404.6276 561 0.1033046 0.4449587
Moved 1136.331 379.7299 561 0.04567116 0.4449587
Moved 1136.35 360.1469 554.0541 0.0003401439 0.4270939
Moved 1136.361 328.3338 548.4929 -0.0733014 0.4127902
Moved 1136.377 299.5575 543.7196 -0.1399131 0.4005133
Moved 1136.392 280.0244 538.3921 -0.1851287 0.3868109
Moved 1136.409 262.176 533.9003 -0.2264445 0.3752579
Moved 1136.423 245.204 528.4013 -0.2657315 0.3611144
Moved 1136.437 232.5188 522.8973 -0.2950952 0.3469579
Moved 1136.458 220 519.5 -0.3240741 0.3382201
Moved 1136.469 214.6929 516.5643 -0.336359 0.3306695
Moved 1136.484 206.4414 513.8138 -0.3554598 0.323595
Moved 1136.5 201.1397 511.0699 -0.3677321 0.3165376
Moved 1136.515 196.4796 508.3198 -0.3785194 0.3094644
Moved 1136.531 192.3529 506.7843 -0.388072 0.3055151
Moved 1136.546 191.4083 506 -0.3902586 0.3034978
Moved 1136.565 191 505.0349 -0.3912037 0.3010155
Moved 1136.578 191 504.5 -0.3912037 0.2996398
Moved 1136.593 191 505 -0.3912037 0.3009258
Moved 1136.609 191 504.2393 -0.3912037 0.2989694
Moved 1136.624 191 502.8665 -0.3912037 0.2954383
Moved 1136.639 191 501.5022 -0.3912037 0.2919294
Moved 1136.655 200.8571 494.5195 -0.3683862 0.2739697
Moved 1136.673 210.9108 486.3622 -0.3451139 0.2529891
Moved 1136.685 221 477.5 -0.3217593 0.2301954
Moved 1136.703 239.8431 460.6373 -0.2781409 0.1868242
Moved 1136.716 259.6036 443.6255 -0.232399 0.1430696
Moved 1136.731 281.9202 424.0698 -0.1807403 0.0927721
Moved 1136.747 296.301 409.5683 -0.1474513 0.05547398
Moved 1136.762 307.993 398.007 -0.1203865 0.02573802
Moved 1136.781 319.6535 387.9747 -0.09339466 -6.522661E-05
Moved 1136.794 331.0038 378.9972 -0.06712089 -0.02315545
Moved 1136.809 339.402 370.598 -0.04768048 -0.04475841
Moved 1136.825 360.6863 353.6509 0.001588563 -0.08834642
Moved 1136.84 369.7983 347.03 0.02268125 -0.1053755
Moved 1136.855 379.4798 339.943 0.04509221 -0.1236034
Moved 1136.87 385.9418 335.2349 0.06005059 -0.1357127
Moved 1136.891 397.0811 324.9189 0.08583586 -0.1622457
Stationary 1136.902 397.0811 324.9189 0.08583586 -0.1622457
Moved 1136.916 400.5 321.5 0.09374996 -0.1710391
Moved 1136.932 403.5376 316.9247 0.1007815 -0.1828067
Moved 1136.948 407.4253 312.5747 0.1097807 -0.1939952
Moved 1136.962 411.5 305.5 0.119213 -0.2121914
Moved 1136.979 414.8058 302.2913 0.1268654 -0.2204444
Moved 1137 420.3361 294.6639 0.1396669 -0.2400619
Stationary 1137.011 420.3361 294.6639 0.1396669 -0.2400619
Moved 1137.025 421 291.8716 0.1412037 -0.2472438
Moved 1137.04 422.1026 290.8973 0.1437561 -0.2497497
Moved 1137.056 423.5 289.5 0.1469907 -0.2533437
Moved 1137.071 423 288.098 0.1458333 -0.2569498
Moved 1137.086 424.2819 285.4362 0.1488007 -0.2637958
Moved 1137.105 424 284.3329 0.1481481 -0.2666336
Moved 1137.117 424 282.9503 0.1481481 -0.2701897
Moved 1137.132 424 281.5706 0.1481481 -0.2737384
Ended 1137.146 424 281 0.1481481 -0.2752058
Candidates 1137.252 12 shown down gotten doesn form speak crown sperm corn brown grown speech
Began 1137.806 374 332 0.03240744 -0.144033
Stationary 1137.835 374 332 0.03240744 -0.144033
Stationary 1137.845 374 332 0.03240744 -0.144033
Stationary 1137.858 374 332 0.03240744 -0.144033
Moved 1137.872 348.6385 332 -0.0262998 -0.144033
Moved 1137.887 319.3026 324.1791 -0.09420693 -0.1641485
Moved 1137.903 272.5 325 -0.2025463 -0.1620371
Moved 1137.92 238.4523 325 -0.2813603 -0.1620371
Moved 1137.94 152.3883 325 -0.4805827 -0.1620371
Ended 1137.951 152.3883 325 -0.4805827 -0.1620371
Accept 1137.991 1 down
PhraseEnd 1138.302
