a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 168.3836 440 294.4192 0.1851852 -0.2406915
Moved 168.4055 440 330.0493 0.1851852 -0.1490501
Stationary 168.4164 440 330.0493 0.1851852 -0.1490501
Moved 168.4293 440 340.0715 0.1851852 -0.123273
Moved 168.4452 435.371 348.9677 0.1744699 -0.1003918
Moved 168.4609 431.9715 356.1425 0.1666007 -0.0819382
Moved 168.4763 430.6081 362.9593 0.1634448 -0.0644052
Moved 168.4912 431 366.1857 0.1643519 -0.05610682
Moved 168.5071 430.231 370.3071 0.1625717 -0.04550643
Moved 168.5232 428.8723 373.2555 0.1594265 -0.03792319
Moved 168.5376 429 375.9892 0.1597223 -0.03089206
Moved 168.5541 429 377.8539 0.1597223 -0.02609598
Moved 168.5684 427.7772 379.2228 0.1568916 -0.02257508
Stationary 168.5837 427.7772 379.2228 0.1568916 -0.02257508
Stationary 168.599 427.7772 379.2228 0.1568916 -0.02257508
Ended 168.6202 428 380.2145 0.1574074 -0.02002441
Accept 168.6725 0 worth
Began 168.7356 419 346 0.1365741 -0.1080248
Stationary 168.7522 419 346 0.1365741 -0.1080248
Stationary 168.7677 419 346 0.1365741 -0.1080248
Stationary 168.7831 419 346 0.1365741 -0.1080248
Stationary 168.7985 419 346 0.1365741 -0.1080248
Stationary 168.8139 419 346 0.1365741 -0.1080248
Stationary 168.8281 419 346 0.1365741 -0.1080248
Stationary 168.8439 419 346 0.1365741 -0.1080248
Stationary 168.861 419 346 0.1365741 -0.1080248
Moved 168.8759 438.6234 332.509 0.1819985 -0.1427239
Moved 168.8913 447.5438 320.6715 0.2026477 -0.1731701
Moved 168.9078 458.6801 308.3199 0.2284261 -0.2049386
Moved 168.9225 472.2114 290.8252 0.2597485 -0.2499353
Moved 168.938 484.8199 278.4982 0.2889348 -0.2816406
Moved 168.9575 501.5797 262.4648 0.3277309 -0.3228786
Moved 168.9698 515.1193 246.0569 0.3590724 -0.3650801
Moved 168.9841 530.3093 234.4491 0.3942345 -0.3949355
Moved 169 540.4963 224.3158 0.4178154 -0.4209985
Moved 169.0151 551.244 211.4449 0.4426945 -0.4541025
Moved 169.0308 557.5 204 0.457176 -0.473251
Moved 169.0462 561.6039 198.5281 0.4666757 -0.487325
Moved 169.0613 564.4556 194.3165 0.4732769 -0.4981571
Moved 169.0766 565.5834 189.6665 0.4758874 -0.5101171
Moved 169.0917 566 186.5706 0.4768519 -0.5180799
Moved 169.1077 559.1133 185.0162 0.4609104 -0.5220776
Moved 169.123 535.9706 185 0.4073394 -0.5221194
Moved 169.1384 499.2066 213.1892 0.3222374 -0.4496163
