the price of gas is high
Moved 1825.872 350.7384 194 -0.0214389 -0.4989713
Moved 1825.887 352.1771 194 -0.01810849 -0.4989713
Moved 1825.903 353.617 194 -0.01477555 -0.4989713
Moved 1825.919 355.0606 194 -0.01143371 -0.4989713
Moved 1825.933 356.5 194 -0.008101861 -0.4989713
Moved 1825.957 357 194 -0.006944438 -0.4989713
Stationary 1825.969 357 194 -0.006944438 -0.4989713
Moved 1825.98 358.4719 194 -0.003537238 -0.4989713
Ended 1825.995 359 194 -0.002314796 -0.4989713
Candidates 1826.12 12 of if high off igf igg in good god odd id ugh
Began 1826.767 336 232 -0.05555556 -0.4012346
Stationary 1826.784 336 232 -0.05555556 -0.4012346
Stationary 1826.796 336 232 -0.05555556 -0.4012346
Stationary 1826.812 336 232 -0.05555556 -0.4012346
Stationary 1826.831 336 232 -0.05555556 -0.4012346
Stationary 1826.843 336 232 -0.05555556 -0.4012346
Stationary 1826.859 336 232 -0.05555556 -0.4012346
Moved 1826.874 344.4229 232 -0.03605808 -0.4012346
Moved 1826.89 355.3636 232 -0.01073251 -0.4012346
Moved 1826.906 367.4637 232 0.017277 -0.4012346
Moved 1826.921 377.5638 232 0.04065702 -0.4012346
Moved 1826.935 387.636 232 0.06397227 -0.4012346
Moved 1826.95 397.6709 232 0.08720119 -0.4012346
Moved 1826.97 407.7633 232 0.1105632 -0.4012346
Moved 1826.982 415 232 0.1273148 -0.4012346
Moved 1826.998 420.1928 232 0.1393352 -0.4012346
Moved 1827.013 423.481 232 0.1469467 -0.4012346
Moved 1827.028 427.3728 232 0.1559554 -0.4012346
Ended 1827.043 430.2574 232 0.1626329 -0.4012346
Accept 1827.085 2 high
PhraseEnd 1827.969
