id,scale,size,word,algorithm,sampleNum,coor,distance
5,1x3,0.75,you,Standard,256,keyWidth,0.627417
5,1x3,0.75,you,DTW,256,pixel,18.5095,
5,1x3,0.75,you,DTW,256,keyWidth,0.42846
5,1x3,0.75,cannot,Standard,16,pixel,24.3209
5,1x3,0.75,cannot,Standard,16,keyWidth,0.562984
5,1x3,0.75,cannot,DTW,16,pixel,24.3209,
5,1x3,0.75,cannot,DTW,16,keyWidth,0.562984
5,1x3,0.75,cannot,Standard,32,pixel,25.7518
5,1x3,0.75,cannot,Standard,32,keyWidth,0.596106
5,1x3,0.75,cannot,DTW,32,pixel,16.2358,
5,1x3,0.75,cannot,DTW,32,keyWidth,0.375829
5,1x3,0.75,cannot,Standard,64,pixel,25.6671
5,1x3,0.75,cannot,Standard,64,keyWidth,0.594145
5,1x3,0.75,cannot,DTW,64,pixel,14.9171,
5,1x3,0.75,cannot,DTW,64,keyWidth,0.345302
5,1x3,0.75,cannot,Standard,128,pixel,25.5961
5,1x3,0.75,cannot,Standard,128,keyWidth,0.592502
5,1x3,0.75,cannot,DTW,128,pixel,13.9106,
5,1x3,0.75,cannot,DTW,128,keyWidth,0.322004
5,1x3,0.75,cannot,Standard,256,pixel,25.5563
5,1x3,0.75,cannot,Standard,256,keyWidth,0.591581
5,1x3,0.75,cannot,DTW,256,pixel,13.6467,
5,1x3,0.75,cannot,DTW,256,keyWidth,0.315897
5,1x3,0.75,refuse,Standard,16,pixel,41.7831
5,1x3,0.75,refuse,Standard,16,keyWidth,0.967201
5,1x3,0.75,refuse,DTW,16,pixel,28.7502,
5,1x3,0.75,refuse,DTW,16,keyWidth,0.665514
5,1x3,0.75,refuse,Standard,32,pixel,40.4928
5,1x3,0.75,refuse,Standard,32,keyWidth,0.937334
5,1x3,0.75,refuse,DTW,32,pixel,25.8509,
5,1x3,0.75,refuse,DTW,32,keyWidth,0.5984
5,1x3,0.75,refuse,Standard,64,pixel,40.0197
5,1x3,0.75,refuse,Standard,64,keyWidth,0.926382
5,1x3,0.75,refuse,DTW,64,pixel,23.8024,
5,1x3,0.75,refuse,DTW,64,keyWidth,0.550981
5,1x3,0.75,refuse,Standard,128,pixel,39.9018
5,1x3,0.75,refuse,Standard,128,keyWidth,0.923652
5,1x3,0.75,refuse,DTW,128,pixel,23.1541,
5,1x3,0.75,refuse,DTW,128,keyWidth,0.535974
5,1x3,0.75,refuse,Standard,256,pixel,39.8467
5,1x3,0.75,refuse,Standard,256,keyWidth,0.922378
5,1x3,0.75,refuse,DTW,256,pixel,22.8345,
5,1x3,0.75,refuse,DTW,256,keyWidth,0.528576
5,1x3,0.75,the,Standard,16,pixel,19.2712
5,1x3,0.75,the,Standard,16,keyWidth,0.446094
5,1x3,0.75,the,DTW,16,pixel,19.2712,
5,1x3,0.75,the,DTW,16,keyWidth,0.446094
5,1x3,0.75,the,Standard,32,pixel,18.6869
5,1x3,0.75,the,Standard,32,keyWidth,0.432566
5,1x3,0.75,the,DTW,32,pixel,18.6869,
5,1x3,0.75,the,DTW,32,keyWidth,0.432566
5,1x3,0.75,the,Standard,64,pixel,18.4328
5,1x3,0.75,the,Standard,64,keyWidth,0.426686
5,1x3,0.75,the,DTW,64,pixel,18.3151,
5,1x3,0.75,the,DTW,64,keyWidth,0.423962
5,1x3,0.75,the,Standard,128,pixel,18.3158
5,1x3,0.75,the,Standard,128,keyWidth,0.423976
5,1x3,0.75,the,DTW,128,pixel,18.0635,
5,1x3,0.75,the,DTW,128,keyWidth,0.418138
5,1x3,0.75,the,Standard,256,pixel,18.2551
5,1x3,0.75,the,Standard,256,keyWidth,0.422571
5,1x3,0.75,the,DTW,256,pixel,17.9774,
5,1x3,0.75,the,DTW,256,keyWidth,0.416144
5,1x3,0.75,five,Standard,16,pixel,15.7105
5,1x3,0.75,five,Standard,16,keyWidth,0.36367
5,1x3,0.75,five,DTW,16,pixel,15.7105,
5,1x3,0.75,five,DTW,16,keyWidth,0.36367
5,1x3,0.75,five,Standard,32,pixel,16.665
5,1x3,0.75,five,Standard,32,keyWidth,0.385763
5,1x3,0.75,five,DTW,32,pixel,14.1405,
5,1x3,0.75,five,DTW,32,keyWidth,0.327326
5,1x3,0.75,five,Standard,64,pixel,16.5939
5,1x3,0.75,five,Standard,64,keyWidth,0.384118
5,1x3,0.75,five,DTW,64,pixel,12.3193,
5,1x3,0.75,five,DTW,64,keyWidth,0.285169
5,1x3,0.75,five,Standard,128,pixel,16.6689
5,1x3,0.75,five,Standard,128,keyWidth,0.385854
5,1x3,0.75,five,DTW,128,pixel,11.7119,
5,1x3,0.75,five,DTW,128,keyWidth,0.271108
5,1x3,0.75,five,Standard,256,pixel,16.7094
