where did you get that tie
Moved 1077.079 475.6995 496 0.267823 0.2777777
Moved 1077.11 449.774 496 0.2078101 0.2777777
Moved 1077.141 426.2601 496 0.1533798 0.2777777
Moved 1077.171 403.6764 496 0.1011028 0.2777777
Moved 1077.202 388.5354 496 0.06605417 0.2777777
Moved 1077.233 381.9058 496 0.05070795 0.2777777
Moved 1077.264 374.2518 496 0.03299018 0.2777777
Ended 1077.294 374 496 0.03240744 0.2777777
Candidates 1077.448 13 you for got toy hot foot your root i tour roy door not
Began 1078.093 359 384 -0.002314796 -0.01028807
Stationary 1078.124 359 384 -0.002314796 -0.01028807
Moved 1078.154 395.5057 384 0.08218904 -0.01028807
Moved 1078.185 446.7747 384 0.2008674 -0.01028807
Moved 1078.216 483.989 377.5055 0.2870116 -0.02699212
Moved 1078.247 517.0636 370.6525 0.3635732 -0.04461806
Ended 1078.277 520 370 0.3703704 -0.04629637
Accept 1078.339 0 you
Began 1079.229 304 322 -0.1296296 -0.1697531
Stationary 1079.26 304 322 -0.1296296 -0.1697531
Stationary 1079.291 304 322 -0.1296296 -0.1697531
Moved 1079.322 292.1848 331.667 -0.1569797 -0.1448895
Moved 1079.352 281.1153 349.7983 -0.1826035 -0.09825545
Moved 1079.383 266.8298 370.8383 -0.2156716 -0.04414036
Moved 1079.414 249.7273 399.4091 -0.2552609 0.0293442
Moved 1079.445 235.508 427.4813 -0.2881759 0.1015465
Moved 1079.475 222.5601 449.8798 -0.318148 0.1591559
Moved 1079.506 209.0884 471.8586 -0.3493324 0.2156856
Moved 1079.537 198.5 491.5 -0.3738426 0.2662036
Moved 1079.567 188.9475 507.7542 -0.3959549 0.3080097
Moved 1079.598 180.3389 522.1018 -0.4158821 0.344912
Moved 1079.629 173.9051 531.1898 -0.4307752 0.3682864
Moved 1079.66 170 536.6401 -0.4398148 0.3823048
Moved 1079.69 168.4896 540.5104 -0.4433111 0.3922591
Moved 1079.721 168 543.3835 -0.4444444 0.3996488
Moved 1079.752 168 549.5074 -0.4444444 0.4153995
Moved 1079.782 182.6424 557.0949 -0.41055 0.4349148
Moved 1079.813 208.8111 565.9528 -0.3499742 0.4576973
Moved 1079.844 248.3674 570 -0.2584087 0.4681069
Moved 1079.875 287.9325 570 -0.1668229 0.4681069
Moved 1079.905 323.4952 557.1262 -0.08450191 0.4349954
Moved 1079.936 342.9965 552.3345 -0.03935993 0.4226709
Moved 1079.967 358.8132 547.2967 -0.002747128 0.4097136
Moved 1079.997 365.471 544.7645 0.0126644 0.4032007
Moved 1080.028 372.2292 541.8854 0.02830843 0.3957956
Moved 1080.059 378.9774 536.0338 0.04392932 0.3807454
Moved 1080.09 385 531 0.05787035 0.3677982
Ended 1080.12 389 529 0.06712963 0.3626543
Candidates 1080.212 13 set sweet asset art get feet very ferry at ser gary deer fewer
Began 1081.564 377 438 0.03935188 0.1286007
Ended 1081.595 377 438 0.03935188 0.1286007
NextCandidatePanel 1081.656
Began 1082.178 374 439 0.03240744 0.1311728
Stationary 1082.209 374 439 0.03240744 0.1311728
Ended 1082.24 374 439 0.03240744 0.1311728
NextCandidatePanel 1082.301
Began 1082.455 367 448 0.01620372 0.1543209
Stationary 1082.486 367 448 0.01620372 0.1543209
Ended 1082.516 367 448 0.01620372 0.1543209
NextCandidatePanel 1082.578
Began 1082.885 368 458 0.01851857 0.180041
Stationary 1082.916 368 458 0.01851857 0.180041
Moved 1082.946 354.0028 443.3366 -0.01388237 0.1423266
Moved 1082.977 330.1353 410.5137 -0.0691312 0.05790561
Moved 1083.008 303.9809 373.5563 -0.1296738 -0.03714957
Moved 1083.039 285.244 348.2847 -0.1730462 -0.1021484
Moved 1083.069 271.6909 330.691 -0.2044191 -0.1473997
Moved 1083.1 262.5 319.5 -0.2256944 -0.1761832
Ended 1083.131 259.7718 315.7718 -0.2320097 -0.1857722
Accept 1083.499 4 get
Began 1084.574 319 554 -0.09490739 0.4269547
Stationary 1084.605 319 554 -0.09490739 0.4269547
Stationary 1084.636 319 554 -0.09490739 0.4269547
Stationary 1084.667 319 554 -0.09490739 0.4269547
Stationary 1084.697 319 554 -0.09490739 0.4269547
Moved 1084.728 337.1408 503.7184 -0.05291482 0.2976294
Moved 1084.759 342 485 -0.04166668 0.2494856
Moved 1084.79 357.8151 447.8808 -0.005057703 0.1540143
Moved 1084.82 370.1079 417.7122 0.023398 0.07642016
Moved 1084.851 377.8126 398.5623 0.0412328 0.02716622
Moved 1084.882 382.6017 385.4958 0.05231867 -0.006440794
Moved 1084.912 386.2824 370.5879 0.06083895 -0.04478431
Moved 1084.943 389.155 363.5351 0.06748836 -0.06292429
Moved 1084.974 389 358.9438 0.06712963 -0.07473313
Stationary 1085.005 389 358.9438 0.06712963 -0.07473313
Moved 1085.035 377.3447 359 0.04014969 -0.07458848
Moved 1085.066 374.3259 359 0.03316184 -0.07458848
Moved 1085.097 371.1186 359 0.02573748 -0.07458848
Moved 1085.127 368.2875 359 0.01918395 -0.07458848
Moved 1085.158 361.9388 359 0.004487932 -0.07458848
Moved 1085.189 357.5938 359 -0.005570004 -0.07458848
Moved 1085.219 350.8855 359 -0.0210983 -0.07458848
Moved 1085.25 341.3516 366.9121 -0.04316762 -0.05423848
Moved 1085.281 327.3168 369.7805 -0.07565562 -0.04686096
Moved 1085.312 302 375 -0.1342593 -0.03343629
Moved 1085.342 274.1061 383.5682 -0.1988285 -0.01139872
Moved 1085.373 245.4477 390.1227 -0.2651674 0.005459687
Moved 1085.404 218.6143 395.9318 -0.3272817 0.02040058
Moved 1085.435 199.8247 398.3107 -0.3707761 0.02651937
Moved 1085.465 179.8222 401.3111 -0.4170781 0.03423636
Moved 1085.496 167.1104 402 -0.4465036 0.03600815
Moved 1085.527 158.8626 403 -0.4655958 0.03858017
Moved 1085.557 152.8218 404.5891 -0.4795791 0.04266743
Moved 1085.588 148.5434 406.4566 -0.4894829 0.04747061
Moved 1085.619 143.6713 408 -0.5007609 0.05144025
Moved 1085.65 140.1225 410.8775 -0.5089757 0.05884127
Moved 1085.68 137.2885 413.7115 -0.5155359 0.06613025
Moved 1085.711 134.4218 416.5782 -0.5221717 0.07350348
Moved 1085.742 131.5464 419.4536 -0.5288277 0.08089897
Moved 1085.773 132 423.048 -0.5277778 0.090144
Moved 1085.803 141.2767 434.301 -0.5063039 0.1190868
Moved 1085.834 150.3783 442.8416 -0.4852355 0.1410534
Moved 1085.865 180 463 -0.4166667 0.1929011
Moved 1085.895 222.5112 485.3393 -0.3182611 0.2503581
Moved 1085.926 258.4843 504.2642 -0.2349901 0.2990332
Moved 1085.957 286.9848 519.4462 -0.1690167 0.3380818
Moved 1085.988 306.1402 529.223 -0.1246754 0.3632276
Moved 1086.018 328.3398 538.1699 -0.07328753 0.3862394
Moved 1086.049 342.817 543.3268 -0.03977557 0.399503
Moved 1086.08 354.1287 548.0644 -0.0135909 0.4116882
Moved 1086.11 361.1538 550.5769 0.002670785 0.4181504
Moved 1086.141 365.8998 552.4499 0.01365691 0.4229677
Moved 1086.172 367.3186 552 0.01694113 0.4218106
Moved 1086.203 368.5 553 0.01967589 0.4243826
Moved 1086.233 369 553 0.02083332 0.4243826
Moved 1086.264 370.5851 553 0.02450258 0.4243826
Stationary 1086.295 371 553 0.025463 0.4243826
Moved 1086.325 372 553 0.02777775 0.4243826
Ended 1086.356 373.4622 553 0.0311626 0.4243826
Candidates 1086.479 13 that what share there harry thai the theater hat user theatre hart ebay
Began 1087.186 380 433 0.04629632 0.1157406
Stationary 1087.216 380 433 0.04629632 0.1157406
Moved 1087.247 404.1242 433 0.1021393 0.1157406
Moved 1087.278 450.6171 428.9787 0.2097618 0.1053978
Moved 1087.308 485.2758 420.7874 0.2899904 0.08432953
Moved 1087.339 512.704 415.0658 0.3534815 0.06961364
Ended 1087.37 513 415 0.3541666 0.06944436
Accept 1087.462 0 that
Began 1088.691 281 500 -0.1828704 0.2880658
Stationary 1088.721 281 500 -0.1828704 0.2880658
Stationary 1088.752 281 500 -0.1828704 0.2880658
Stationary 1088.783 281 500 -0.1828704 0.2880658
Stationary 1088.814 281 500 -0.1828704 0.2880658
Moved 1088.844 312.9865 500 -0.1088276 0.2880658
Moved 1088.875 345.4138 500 -0.03376424 0.2880658
Moved 1088.906 375.9666 500 0.03695974 0.2880658
Moved 1088.937 408.3259 500 0.1118656 0.2880658
Moved 1088.967 436.0531 500 0.1760488 0.2880658
Moved 1088.998 454.5 500 0.21875 0.2880658
Moved 1089.029 470.4652 500 0.2557064 0.2880658
Moved 1089.059 480.6754 500 0.2793412 0.2880658
Moved 1089.09 487.075 500 0.2941552 0.2880658
Moved 1089.121 490.6078 500 0.3023329 0.2880658
Moved 1089.152 493.478 500 0.3089769 0.2880658
Moved 1089.182 496.3527 500 0.3156312 0.2880658
Moved 1089.213 499.2231 500 0.3222758 0.2880658
Moved 1089.244 501 500 0.3263889 0.2880658
Moved 1089.274 502.3157 500 0.3294345 0.2880658
Stationary 1089.305 502 500 0.3287037 0.2880658
Stationary 1089.336 502 500 0.3287037 0.2880658
Moved 1089.367 483.8312 500 0.2866464 0.2880658
Moved 1089.397 457.9573 500 0.2267529 0.2880658
Moved 1089.428 429.4584 508.6285 0.1607832 0.3102583
Moved 1089.459 405.4422 512.1731 0.1051903 0.3193751
Moved 1089.49 388.7648 515.0471 0.06658514 0.3267671
Moved 1089.52 377.2518 516 0.03993461 0.329218
Moved 1089.551 364.5 517 0.01041671 0.33179
Moved 1089.582 354.7731 518 -0.0120994 0.3343621
Moved 1089.612 343.2774 519.1807 -0.03870979 0.3373988
Moved 1089.643 332.7906 519 -0.06298472 0.3369341
Moved 1089.674 318.6399 519.6229 -0.09574106 0.3385361
Moved 1089.704 304.0522 521.4913 -0.1295088 0.3433418
Moved 1089.735 290.2467 522 -0.1614659 0.3446501
Moved 1089.766 275.8457 522 -0.1948015 0.3446501
Moved 1089.797 265.9416 522 -0.2177278 0.3446501
Moved 1089.827 254.451 522.6373 -0.2443264 0.3462892
Moved 1089.858 246.5 523 -0.2627315 0.3472221
Moved 1089.889 243.9888 524.0112 -0.2685443 0.3498229
Moved 1089.92 241.5 524 -0.2743055 0.3497942
Moved 1089.95 239.2428 524 -0.2795306 0.3497942
Moved 1089.981 235.37 524.6299 -0.2884953 0.3514144
Moved 1090.012 232.8086 525 -0.2944245 0.3523662
Ended 1090.042 232.8086 525 -0.2944245 0.3523662
Candidates 1090.135 13 wow route your row reporter rope type tie retire wrote rupert rue for
Began 1091.763 366 406 0.01388888 0.04629618
Stationary 1091.793 366 406 0.01388888 0.04629618
Ended 1091.824 366 406 0.01388888 0.04629618
NextCandidatePanel 1091.916
Began 1092.807 352 435 -0.01851852 0.1208847
Stationary 1092.838 352 435 -0.01851852 0.1208847
Moved 1092.869 371.838 405.4915 0.02740284 0.04498846
Moved 1092.899 397.1172 354.0009 0.0859195 -0.0874462
Moved 1092.93 416.2098 309.4754 0.1301154 -0.2019665
Moved 1092.961 428.6559 283.2742 0.1589258 -0.2693566
Ended 1092.991 446.6951 263.3049 0.2006832 -0.320718
Accept 1093.084 7 tie
Began 1094.005 384 410 0.0555556 0.05658428
Moved 1094.034 425.4564 410 0.1515195 0.05658428
Moved 1094.067 493.933 410 0.3100301 0.05658428
Moved 1094.097 540.5 410 0.4178241 0.05658428
Moved 1094.128 573.9579 398.2169 0.4952729 0.02627785
Moved 1094.159 597.7084 383.5277 0.5502509 -0.01150288
Ended 1094.189 613 368 0.5856481 -0.05144041
PhraseEnd 1094.282
