traveling requires a lot of fuel
Moved 727.7817 281.5 493.5 -0.181713 0.3844975
Moved 727.8112 276.2102 489.6051 -0.1939579 0.3725647
Moved 727.8356 274.1663 488.1663 -0.198689 0.3681566
Moved 727.8597 268.5909 485.2955 -0.211595 0.3593612
Moved 727.8833 266.8593 483.8593 -0.2156034 0.3549612
Moved 727.9071 263.3566 483 -0.2237116 0.3523284
Moved 727.9449 260.5 480.5 -0.2303241 0.3446691
Moved 727.9683 255.2261 477.2261 -0.2425322 0.3346387
Moved 727.9908 249.8051 473.6039 -0.2550807 0.3235414
Moved 728.0135 234.0646 459.3411 -0.2915171 0.2798439
Moved 728.0493 211.0777 434.8374 -0.3447276 0.2047715
Moved 728.0718 194.4412 417.3295 -0.3832379 0.151132
Moved 728.0942 187.2865 409.7438 -0.3997997 0.1278917
Moved 728.1165 176.8314 397.8314 -0.4240014 0.0913951
Moved 728.1386 174.0125 393.5187 -0.4305266 0.07818251
Moved 728.1614 171.1305 390.1305 -0.437198 0.06780186
Moved 728.1993 167.7621 386 -0.4449952 0.05514706
Moved 728.2222 168 384.3284 -0.4444444 0.05002574
Moved 728.2452 168 381.7571 -0.4444444 0.04214801
Moved 728.2716 168 375.6332 -0.4444444 0.02338596
Moved 728.2947 181.5 371.5 -0.4131944 0.01072313
Moved 728.3181 196.9592 355.4636 -0.3774094 -0.0384082
Moved 728.3419 204.5 352 -0.3599537 -0.04901961
Moved 728.3654 234.3676 337.6177 -0.2908156 -0.09308301
Moved 728.3886 251.3165 328.9183 -0.2515822 -0.1197357
Moved 728.4122 282.4039 311.4423 -0.1796207 -0.1732772
Moved 728.454 309 291 -0.1180555 -0.2359069
Moved 728.4786 323.5589 278.5343 -0.08435448 -0.2740982
Moved 728.5074 331.9174 270.0826 -0.06500591 -0.299992
Moved 728.533 337.8341 265.166 -0.05131001 -0.3150553
Moved 728.557 339.2412 262.5176 -0.04805281 -0.323169
Moved 728.5828 340 263 -0.04629632 -0.3216912
Stationary 728.6096 340 263 -0.04629632 -0.3216912
Moved 728.6341 331.0989 276.3516 -0.0669006 -0.2807854
Moved 728.6581 308.1066 317.8082 -0.1201237 -0.1537737
Moved 728.6855 301.847 329.2804 -0.1346133 -0.1186262
Moved 728.7294 268.336 401.6115 -0.2121853 0.1029765
Moved 728.7588 260.4828 431.3275 -0.2303639 0.1940179
Moved 728.7829 256.1502 451.2491 -0.2403931 0.2550524
Moved 728.8069 254.7604 458.1981 -0.2436102 0.2763421
Moved 728.8305 255 471.3549 -0.2430556 0.3166511
Moved 728.8544 255 481.9486 -0.2430556 0.3491074
Moved 728.8781 255 484.7985 -0.2430556 0.3578385
Moved 728.9012 255 488.95 -0.2430556 0.3705575
Moved 728.9272 255 490.3735 -0.2430556 0.3749189
Stationary 728.9509 255 490 -0.2430556 0.3737745
Moved 728.9971 262 490 -0.2268519 0.3737745
Stationary 729.0214 262 490 -0.2268519 0.3737745
Moved 729.0466 268.4992 490 -0.2118073 0.3737745
Moved 729.0732 290.0951 466.6786 -0.1618168 0.3023244
Moved 729.0961 311.6223 449.6461 -0.1119854 0.2501413
Moved 729.1195 346.1322 425.2452 -0.03210137 0.1753835
Moved 729.1425 374.9031 406.8582 0.03449798 0.1190507
Moved 729.165 408.2907 389.0233 0.111784 0.06440948
Moved 729.1878 425.0506 381.5623 0.1505802 0.04155112
Moved 729.2144 446.8105 371.0947 0.2009503 0.009481487
Moved 729.252 465.9589 364.5154 0.2452753 -0.01067582
Moved 729.275 479.8145 362.6371 0.2773484 -0.0164305
Moved 729.2977 484.4028 361.199 0.2879695 -0.02083629
Moved 729.3207 491.3203 360 0.3039823 -0.0245098
Moved 729.3438 493.6775 360 0.3094386 -0.0245098
Moved 729.3668 497.6616 360 0.3186612 -0.0245098
Moved 729.39 499.0979 360 0.321986 -0.0245098
Moved 729.4185 501.9744 360 0.3286444 -0.0245098
Moved 729.4454 503 360 0.3310186 -0.0245098
Stationary 729.469 503 360 0.3310186 -0.0245098
Moved 729.506 482.4823 400.5294 0.2835239 0.09966122
Moved 729.5315 474.5065 415.9871 0.2650613 0.1470192
Moved 729.5555 461.5 445.5 0.2349537 0.2374387
Moved 729.5822 454.8782 465.4872 0.2196254 0.2986742
Moved 729.6072 452 478.5 0.2129629 0.3385417
Moved 729.6374 450.6335 490.0997 0.2097997 0.3740799
Moved 729.6616 451 498.446 0.2106482 0.3996507
Moved 729.6861 450 500 0.2083333 0.4044118
Stationary 729.7093 450 500 0.2083333 0.4044118
Moved 729.7325 447.9533 500 0.2035957 0.4044118
Moved 729.7712 447 493.2549 0.2013889 0.3837467
Moved 729.7963 444.5122 478.5851 0.19563 0.3388025
Moved 729.8207 442.0826 466.7436 0.190006 0.3025233
Moved 729.8511 437.4183 442.8824 0.179209 0.2294193
Moved 729.8762 434 417.3931 0.1712963 0.1513269
Moved 729.9011 433.1618 407.4562 0.1693561 0.1208828
Moved 729.9258 430.3382 379.3674 0.1628199 0.03482679
Moved 729.9503 427.5 353 0.15625 -0.04595589
Moved 729.9739 425.0594 338.297 0.1506005 -0.09100176
Moved 729.998 421 321.5 0.1412037 -0.1424631
Moved 730.0366 417.6341 302.8043 0.1334122 -0.1997417
Moved 730.0665 413.7662 289.8308 0.1244588 -0.2394889
Moved 730.0918 410.8836 280.7672 0.117786 -0.2672575
Moved 730.1167 408.3803 273.7606 0.1119915 -0.2887236
Moved 730.1407 408 269.8419 0.1111111 -0.3007296
Moved 730.1648 405.0815 267.0814 0.1043552 -0.3091868
Moved 730.1887 403.6526 265.6526 0.1010476 -0.3135644
Moved 730.2133 399.5561 265 0.09156495 -0.3155637
Moved 730.2399 387.4005 270.366 0.06342709 -0.2991237
Moved 730.2678 378.7559 279.2441 0.04341642 -0.2719238
Moved 730.308 358.5 304.5 -0.003472219 -0.1945465
Moved 730.3335 351.9338 321.1764 -0.01867165 -0.1434547
Moved 730.3571 348.5449 330.7308 -0.02651652 -0.1141825
Moved 730.382 345.679 344.2838 -0.03315037 -0.07265998
Moved 730.4064 344 350.2875 -0.03703703 -0.05426631
Moved 730.4304 343 359.2652 -0.03935183 -0.02676095
Moved 730.4536 343 361.6394 -0.03935183 -0.01948712
Ended 730.4816 343 364.4293 -0.03935183 -0.01093986
Candidates 730.5989 5 traveling everything developing revealing evening
Began 730.9556 414 349 0.125 -0.05821069
Moved 730.9868 407.4216 375.3135 0.1097722 0.02240667
Moved 731.012 394.5763 436.35 0.08003781 0.2094056
Moved 731.0369 390.0814 460.8992 0.06963293 0.2846175
Moved 731.061 389 474.9369 0.06712963 0.3276253
Ended 731.0839 389 474.9369 0.06712963 0.3276253
Accept 731.1306 traveling
Began 731.9549 369 430 0.02083332 0.189951
Stationary 731.9902 369 430 0.02083332 0.189951
Stationary 732.0132 369 430 0.02083332 0.189951
Stationary 732.0366 369 430 0.02083332 0.189951
Moved 732.0617 355.4708 422.1177 -0.01048436 0.1658018
Moved 732.0868 347.4303 419.4767 -0.02909655 0.1577106
Moved 732.1118 333.3137 416.8627 -0.06177386 0.149702
Moved 732.1411 322.9803 415.9934 -0.08569379 0.1470387
Moved 732.1644 318.6671 416 -0.09567797 0.1470588
Moved 732.1886 313.0233 416 -0.1087423 0.1470588
Moved 732.2131 309.1363 416 -0.1177401 0.1470588
Moved 732.2433 307.2634 416 -0.1220754 0.1470588
Stationary 732.2671 307 416 -0.1226852 0.1470588
Moved 732.2913 306.3094 416 -0.1242839 0.1470588
Moved 732.3148 305.5 416 -0.1261574 0.1470588
Moved 732.3436 305.007 416 -0.1272987 0.1470588
Moved 732.3684 304.1256 416 -0.1293389 0.1470588
Moved 732.3972 302.6927 416 -0.1326556 0.1470588
Moved 732.4207 299.2481 416 -0.1406294 0.1470588
Moved 732.4456 286.5132 424.4956 -0.1701084 0.1730871
Moved 732.4688 279.1247 426.175 -0.1872113 0.1782324
Moved 732.5067 257.4111 436.3533 -0.2374743 0.2094159
Moved 732.5291 252.2144 439.7856 -0.2495038 0.2199316
Moved 732.5552 246.0651 444.4674 -0.2637381 0.2342751
Moved 732.5842 242.6563 447.3438 -0.271629 0.2430875
Moved 732.6119 241.1147 448.8853 -0.2751974 0.2478103
Moved 732.6372 238.4462 450.2769 -0.2813745 0.2520739
Moved 732.6625 233.7012 454.1494 -0.2923582 0.263938
Moved 732.6871 230.4158 456.5842 -0.2999635 0.2713978
Moved 732.7111 223.0845 459.4578 -0.316934 0.2802016
Moved 732.7354 215.9776 461.0074 -0.3333851 0.2849494
Moved 732.7776 205.3825 462.8725 -0.3579109 0.2906633
Moved 732.8011 190.0218 463 -0.3934681 0.291054
Moved 732.8248 184.2865 463 -0.4067443 0.291054
Moved 732.8492 179.304 458.1279 -0.4182779 0.2761271
Moved 732.8733 177.8651 453.7301 -0.4216087 0.2626535
Moved 732.8968 176 449.9948 -0.4259259 0.2512096
Moved 732.92 176 447.1218 -0.4259259 0.2424075
Stationary 732.9435 176 447 -0.4259259 0.2420344
Moved 732.9706 176 446.1198 -0.4259259 0.2393377
Moved 732.9953 185.2176 446 -0.4045888 0.2389706
Moved 733.0331 229.0768 445 -0.3030631 0.2359069
Moved 733.0577 247.6324 445 -0.2601102 0.2359069
Moved 733.0833 281.0782 455.5898 -0.1826895 0.2683513
Moved 733.1075 314.1181 458 -0.1062081 0.2757353
Moved 733.1326 330.6833 461.7806 -0.06786267 0.287318
Moved 733.1582 359.9119 466.768 -0.0002039472 0.3025981
Moved 733.1889 383.6597 470.266 0.05476782 0.313315
Moved 733.219 403.9123 477.391 0.1016489 0.3351439
Moved 733.2442 417.9938 480.9969 0.134245 0.3461915
Moved 733.2673 422.8611 482 0.1455117 0.3492648
Moved 733.3066 431.7327 485.3663 0.166048 0.3595783
Moved 733.3307 433.8503 485 0.1709498 0.3584559
Moved 733.3543 436.7141 485 0.1775789 0.3584559
Moved 733.38 438.1496 486.1496 0.1809019 0.3619779
Moved 733.4095 439.6737 486 0.18443 0.3615196
Moved 733.4341 444 486 0.1944444 0.3615196
Moved 733.4589 452.6512 486 0.2144702 0.3615196
Moved 733.4833 458.3643 486 0.2276952 0.3615196
Moved 733.5079 466.9443 486 0.2475562 0.3615196
Moved 733.5319 471.5511 486 0.2582202 0.3615196
Moved 733.5706 479.1217 486 0.2757446 0.3615196
Moved 733.5949 479 479 0.275463 0.3400736
Moved 733.6229 479 477.9023 0.275463 0.3367105
Moved 733.6465 464.0172 478 0.2407805 0.3370098
Moved 733.6694 453.1338 478 0.2155875 0.3370098
Moved 733.6931 428.2532 478 0.1579934 0.3370098
Moved 733.7166 415.351 486.4775 0.1281272 0.3629827
Moved 733.7405 393.53 491.494 0.07761568 0.3783518
Moved 733.7672 375.1369 496.2466 0.03503909 0.3929123
Moved 733.7925 364.0916 497.5454 0.009471179 0.3968916
Moved 733.8383 333.4672 502.6475 -0.06141846 0.4125231
Moved 733.8628 315.5879 505.402 -0.1028057 0.4209621
Moved 733.8871 305.1475 506.8361 -0.1269735 0.4253556
Moved 733.9105 291.1779 507.7055 -0.1593105 0.4280193
Moved 733.9347 285.4148 508 -0.1726509 0.4289215
Moved 733.9575 278.6794 508 -0.1882421 0.4289215
Moved 733.9808 275.8049 508 -0.194896 0.4289215
Moved 734.0043 273.0302 508 -0.201319 0.4289215
Moved 734.0328 270.5 508 -0.2071759 0.4289215
Moved 734.0604 268.6807 508 -0.2113873 0.4289215
Moved 734.1008 263.4245 498.9857 -0.2235544 0.4013043
Moved 734.1277 257.6683 495.6683 -0.2368788 0.3911407
Moved 734.1515 250.9357 489.9678 -0.2524637 0.373676
Moved 734.1755 249.9033 487.8067 -0.2548534 0.3670548
Moved 734.2009 245.0183 483.0182 -0.2661614 0.3523844
Moved 734.2275 243.581 480.162 -0.2694884 0.3436337
Moved 734.2588 239.2648 472.5295 -0.2794797 0.3202498
Moved 734.285 239 469.4295 -0.2800926 0.3107522
Moved 734.3109 235.3298 459.9893 -0.2885885 0.2818301
Moved 734.3361 231 449 -0.2986111 0.2481618
Moved 734.3746 227.5855 439.7565 -0.306515 0.2198421
Moved 734.4 226.0392 431.1177 -0.3100944 0.1933752
Moved 734.4245 224.6107 426.8322 -0.313401 0.1802456
Moved 734.4488 222.7398 419.2194 -0.3177319 0.1569223
Moved 734.478 221 411.5881 -0.3217593 0.1335419
Moved 734.5007 219.5 409 -0.3252315 0.1256129
Moved 734.5242 218 402.8256 -0.3287037 0.106696
Moved 734.5482 217 399.4338 -0.3310185 0.09630466
Moved 734.5715 215.6078 391.8234 -0.3342412 0.0729882
Moved 734.5952 216 389.334 -0.3333333 0.06536157
Ended 734.6352 216 386 -0.3333333 0.05514706
Candidates 734.7271 5 requires required series heroes destroyed
Began 735.2021 413 409 0.1226852 0.1256129
Stationary 735.2396 413 409 0.1226852 0.1256129
Moved 735.2644 401.5612 464.6329 0.09620646 0.2960566
Moved 735.2919 400 499.331 0.09259263 0.4023621
Moved 735.3207 399.2281 508.403 0.09080589 0.4301561
Ended 735.3481 399 518 0.09027779 0.4595588
Accept 735.3718 requires
Began 736.3274 124 324 -0.5462962 -0.1348038
Stationary 736.3629 124 324 -0.5462962 -0.1348038
Stationary 736.3861 124 324 -0.5462962 -0.1348038
Stationary 736.4092 124 324 -0.5462962 -0.1348038
Ended 736.4329 124 324 -0.5462962 -0.1348038
SingleKey 736.4796 a
Began 737.5943 634 383 0.6342593 0.04595589
Stationary 737.6241 634 383 0.6342593 0.04595589
Stationary 737.6511 634 383 0.6342593 0.04595589
Stationary 737.6748 634 383 0.6342593 0.04595589
Stationary 737.7005 634 383 0.6342593 0.04595589
Stationary 737.7252 634 383 0.6342593 0.04595589
Moved 737.7495 617.2585 383 0.5955059 0.04595589
Moved 737.7747 602.684 399.316 0.5617687 0.09594357
Moved 737.8051 591.3102 414.5347 0.5354402 0.1425695
Moved 737.8306 587.9849 421.0301 0.5277429 0.1624697
Moved 737.8544 583.1339 437.3303 0.5165136 0.2124091
Moved 737.8796 581.2593 446.4814 0.5121742 0.2404456
Moved 737.9039 581 450.5174 0.511574 0.2528107
Moved 737.9289 579.2023 454.5955 0.5074126 0.2653047
Moved 737.9537 577.824 458.5281 0.5042221 0.2773534
Moved 737.9821 571.9091 465.1364 0.4905302 0.2975993
Moved 738.0068 564.1561 471.7659 0.4725834 0.3179104
Moved 738.0445 557.5 479 0.457176 0.3400736
Moved 738.0677 550.0068 483.6621 0.4398306 0.354357
Moved 738.0908 546.489 486.511 0.4316875 0.3630853
Moved 738.1185 540.7387 490.6307 0.4183766 0.3757068
Moved 738.145 536 494.5 0.4074074 0.3875614
Moved 738.1741 531.96 496 0.3980556 0.3921568
Moved 738.2009 530.5588 497.4412 0.394812 0.3965724
Moved 738.226 523.0496 498 0.3774295 0.3982843
Moved 738.252 515.4392 499 0.359813 0.4013481
Moved 738.2817 506.0618 499 0.3381061 0.4013481
Moved 738.3218 495.5714 499 0.3138228 0.4013481
Moved 738.3462 484.0958 489.5239 0.2872588 0.372316
Moved 738.377 473.0419 484.0209 0.261671 0.3554563
Moved 738.4014 465.8687 482.5737 0.2450666 0.3510225
Moved 738.4257 454.8543 480.7136 0.2195701 0.3453235
Moved 738.4506 445.5263 481 0.1979775 0.3462009
Moved 738.4738 440.8094 480.4047 0.1870589 0.3443773
Moved 738.498 431.3421 480 0.1651437 0.3431373
Moved 738.5219 426.6162 480 0.1542043 0.3431373
Moved 738.5496 416.1472 480 0.1299704 0.3431373
Moved 738.5886 407 480 0.1087963 0.3431373
Moved 738.6122 402.3741 480 0.09808809 0.3431373
Moved 738.6365 395.5146 480 0.0822098 0.3431373
Moved 738.6599 392.6619 480 0.07560621 0.3431373
Moved 738.6838 386.9132 480 0.06229917 0.3431373
Moved 738.7075 385.5215 480 0.05907754 0.3431373
Moved 738.7357 382.023 480 0.05097916 0.3431373
Moved 738.7595 379.1526 485.9314 0.04433483 0.3613094
Moved 738.7838 379 487 0.04398147 0.3645834
Moved 738.8081 378 488.1399 0.04166663 0.3680757
Ended 738.8462 378 489.1976 0.04166663 0.3713162
Candidates 738.9293 5 lot lott lou plot lit
Began 739.5012 387 399 0.06250004 0.09497554
Moved 739.5432 374.3018 437.368 0.03310611 0.2125247
Moved 739.5681 371.4031 450.9843 0.02639612 0.254241
Moved 739.5946 369 479.2018 0.02083332 0.3406918
Moved 739.6196 369 495.6758 0.02083332 0.3911637
Moved 739.644 369 499.8164 0.02083332 0.4038493
Ended 739.6687 369 502.1628 0.02083332 0.411038
Accept 739.7155 lot
Began 741.032 355 329 -0.01157408 -0.1194852
Stationary 741.0611 355 329 -0.01157408 -0.1194852
Stationary 741.0881 355 329 -0.01157408 -0.1194852
Stationary 741.1151 355 329 -0.01157408 -0.1194852
Stationary 741.1398 355 329 -0.01157408 -0.1194852
Stationary 741.1636 355 329 -0.01157408 -0.1194852
Stationary 741.1964 355 329 -0.01157408 -0.1194852
Moved 741.2252 366.3419 343.3419 0.01468033 -0.07554578
Moved 741.2504 369.1986 346.1985 0.02129296 -0.06679367
Moved 741.276 376.9129 352.9129 0.03915022 -0.04622272
Moved 741.3009 385.5 361.5 0.05902777 -0.01991412
Moved 741.326 390.819 367.819 0.0713403 -0.0005546271
Moved 741.351 403.0847 384.9016 0.09973308 0.05178194
Moved 741.384 410.9691 396.6151 0.1179839 0.0876689
Moved 741.4129 419.5679 413.5143 0.1378886 0.1394434
Moved 741.4383 425.1489 430.4467 0.1508076 0.1913196
Moved 741.4623 429.4613 440.4098 0.1607901 0.2218437
Moved 741.4877 435.0828 456.2484 0.1738028 0.2703688
Moved 741.5128 437.9581 463.3953 0.1804586 0.2922651
Moved 741.5383 441.3552 472.0656 0.1883222 0.3188285
Moved 741.5626 446.4474 482.671 0.2001096 0.3513205
Moved 741.5928 447.7472 488.4943 0.2031184 0.3691616
Moved 741.6171 448 490.1785 0.2037037 0.3743215
Moved 741.6575 436.2157 494 0.1764252 0.3860295
Moved 741.6812 430.4748 495 0.163136 0.3890932
Moved 741.7055 412.6205 495 0.1218068 0.3890932
Moved 741.7305 389.6812 495 0.06870647 0.3890932
Moved 741.757 378.8043 486.4009 0.04352848 0.362748
Moved 741.788 354.009 480.003 -0.01386811 0.3431464
Moved 741.8141 332.8965 473.6847 -0.06273969 0.3237889
Moved 741.8414 308.2919 468.9213 -0.1196948 0.3091953
Moved 741.8663 298.5 467.5 -0.1423611 0.3048407
Moved 741.8915 287.857 461.238 -0.1669976 0.2856557
Moved 741.9323 280.6797 457.6797 -0.1836118 0.2747539
Stationary 741.9567 280.6797 457.6797 -0.1836118 0.2747539
Moved 741.9847 280 456 -0.1851852 0.2696078
Moved 742.0103 280 455 -0.1851852 0.2665441
Stationary 742.0347 280 455 -0.1851852 0.2665441
Moved 742.0596 289.969 452.7539 -0.1621089 0.2596627
Moved 742.0856 318.6399 445.272 -0.095741 0.2367403
Moved 742.1104 337.2347 442.4254 -0.05269741 0.2280191
Moved 742.1371 377.5 437.5 0.04050931 0.2129289
Moved 742.1666 420.6245 431.6501 0.1403346 0.1950064
Moved 742.2073 457.6841 426.9544 0.2261208 0.1806202
Moved 742.2322 486.2147 422.0873 0.2921637 0.1657086
Moved 742.2575 502.197 419.6339 0.3291598 0.158192
Moved 742.2824 511.5702 418 0.3508569 0.1531863
Moved 742.3185 535.0956 415 0.405314 0.1439951
Moved 742.3434 540.6423 413.3394 0.4181535 0.1389075
Moved 742.3722 549.4504 410.8499 0.4385427 0.1312802
Moved 742.3963 556.1358 410 0.454018 0.1286765
Moved 742.4208 560.5 407 0.4641204 0.1194853
Ended 742.4458 568 406 0.4814814 0.1164215
Candidates 742.5045 5 girl hotel burrell fuel diego
Began 743.7524 449 426 0.2060185 0.1776961
Moved 743.7889 433.4496 351.098 0.1700221 -0.05178302
Moved 743.8203 426 253.6017 0.1527777 -0.3504851
Moved 743.8463 432.3033 223.9963 0.1673687 -0.4411876
Ended 743.8715 435 221 0.1736111 -0.4503677
Accept 743.937 fuel
Backspace 746.5448
Began 748.9938 344 595 -0.03703703 0.6954657
Stationary 749.0284 344 595 -0.03703703 0.6954657
Stationary 749.0536 344 595 -0.03703703 0.6954657
Stationary 749.0776 344 595 -0.03703703 0.6954657
Stationary 749.1076 344 595 -0.03703703 0.6954657
Stationary 749.133 344 595 -0.03703703 0.6954657
Moved 749.1592 335.2165 584.7452 -0.05736922 0.664048
Moved 749.1909 333.8887 580.8887 -0.06044284 0.6522327
Moved 749.2157 331 576.5 -0.06712963 0.6387868
Moved 749.2408 325.8786 569.8179 -0.0789848 0.6183146
Moved 749.2655 324.0201 566.5302 -0.08328677 0.6082419
Moved 749.2901 319.271 560.2709 -0.09428019 0.5890653
Moved 749.3143 315.764 555.528 -0.1023982 0.5745342
Moved 749.3394 314.7156 554.7156 -0.104825 0.5720456
Moved 749.3692 309.5182 547.5182 -0.116856 0.5499945
Moved 749.3937 303.8841 538.7682 -0.1298978 0.523187
Moved 749.4177 301 536 -0.1365741 0.5147059
Moved 749.4587 294 525 -0.1527778 0.481005
Moved 749.4851 288.6046 516.2093 -0.165267 0.4540727
Moved 749.5106 284.3398 511.5098 -0.1751393 0.4396746
Moved 749.5369 279.3005 505.601 -0.1868044 0.4215716
Moved 749.5678 274.5926 501.7963 -0.1977022 0.4099153
Moved 749.5947 270.8439 497.9219 -0.2063798 0.3980452
Moved 749.619 269.5 496.5 -0.2094908 0.3936888
Moved 749.644 266.6084 494.6083 -0.2161843 0.3878933
Moved 749.6696 261.192 493 -0.2287224 0.3829657
Moved 749.6959 258.2545 491.6273 -0.2355219 0.3787601
Moved 749.7386 242.5965 486.6386 -0.2717673 0.3634762
Moved 749.7665 227 481 -0.3078704 0.3462009
Moved 749.7943 209.5569 471.7784 -0.3482479 0.3179487
Moved 749.8184 199.5 464.5 -0.3715278 0.2956496
Moved 749.8424 177.3585 447.7358 -0.4227813 0.2442887
Moved 749.8665 169.9067 442.7253 -0.4400308 0.228938
Moved 749.8912 159.8439 433.8439 -0.4633243 0.2017277
Moved 749.9165 151.4626 425.4626 -0.4827254 0.1760498
Moved 749.9453 146.8758 418.7516 -0.493343 0.1554891
Moved 749.9697 145.4354 415.8707 -0.4966774 0.1466628
Moved 750.0098 144 405.5 -0.5000001 0.1148897
Moved 750.0341 144 400.1034 -0.5000001 0.09835599
Moved 750.0581 160.266 383.8808 -0.4623473 0.0486545
Moved 750.0841 176.478 369.9616 -0.4248195 0.006009925
Moved 750.1089 186.5833 363.787 -0.4014275 -0.01290733
Moved 750.14 218.2097 350.7228 -0.3282182 -0.05293248
Moved 750.1667 253 340.5 -0.2476852 -0.08425245
Moved 750.1926 287.5147 333.2189 -0.16779 -0.1065597
Moved 750.2178 302 329.5 -0.1342593 -0.1179533
Moved 750.2442 326.0416 319.8594 -0.0786075 -0.1474895
Moved 750.2838 353.7649 301.2351 -0.01443317 -0.2045492
Moved 750.3086 359.4675 295.5325 -0.001232574 -0.2220206
Moved 750.3381 365.2755 290.3622 0.0122119 -0.2378607
Moved 750.3625 368.5 287.5 0.01967589 -0.2466299
Moved 750.386 369.9149 286.0851 0.02295107 -0.2509646
Moved 750.4095 372 284.2054 0.02777775 -0.2567235
Stationary 750.4331 372 284 0.02777775 -0.2573529
Moved 750.4563 372 292.7955 0.02777775 -0.2304059
Moved 750.4798 359.5471 308.6982 -0.001048396 -0.1816843
Moved 750.5089 344.3798 341.1371 -0.03615797 -0.0823006
Moved 750.5507 319.7389 393.6268 -0.09319708 0.07851349
Moved 750.5778 304.1575 434.5668 -0.129265 0.2039423
Moved 750.6026 298.438 447.5143 -0.1425045 0.2436101
Moved 750.6279 286.9194 472.1611 -0.169168 0.3191212
Moved 750.6533 278.505 487.1584 -0.1886459 0.3650686
Moved 750.6785 273.1865 495.2202 -0.2009571 0.3897679
Moved 750.7084 266.8597 505.2104 -0.2156025 0.4203752
Moved 750.7324 265.5 506.5 -0.21875 0.4243261
Moved 750.7565 264.6281 507 -0.2207683 0.4258579
Stationary 750.781 265 507 -0.2199074 0.4258579
Stationary 750.8207 265 507 -0.2199074 0.4258579
Moved 750.8444 276.0257 499.6195 -0.1943849 0.4032461
Moved 750.8688 311.5 471.5 -0.1122685 0.3170956
Moved 750.8999 369.2001 437.3738 0.02129664 0.2125425
Moved 750.9236 394.8987 427.5394 0.08078406 0.1824123
Moved 750.9487 431.2549 415.915 0.164942 0.1467985
Moved 750.9722 453.3823 411.4363 0.2161626 0.1330768
Moved 750.9988 483.3614 405.4398 0.2855588 0.1147052
Moved 751.025 515.1138 398.5303 0.3590598 0.09353643
Moved 751.0494 527.6733 398 0.3881326 0.09191177
Moved 751.096 548.9192 398 0.4373129 0.09191177
Moved 751.1214 556.5 398 0.4548612 0.09191177
Moved 751.1467 561.382 397 0.466162 0.08884814
Stationary 751.1724 561.382 397 0.466162 0.08884814
Moved 751.1969 554.8464 402.4698 0.4510334 0.1056062
Moved 751.2228 526.006 428.7944 0.3842732 0.1862573
Moved 751.2546 494.1012 463.0371 0.3104194 0.2911676
Moved 751.2795 481.5434 479.9421 0.2813505 0.3429599
Moved 751.3046 464.1544 503.2148 0.241098 0.4142611
Moved 751.3304 455.2464 513.6714 0.2204779 0.4462974
Moved 751.3698 452.2186 515.7814 0.213469 0.4527618
Moved 751.3956 451 516 0.2106482 0.4534314
Moved 751.4252 450 505.5 0.2083333 0.4212623
Moved 751.4498 450 502.9241 0.2083333 0.4133704
Moved 751.474 447.5147 479.1768 0.2025804 0.3406153
Moved 751.4988 446.636 452.3599 0.2005463 0.2584554
Moved 751.5228 447 428.8428 0.2013889 0.1864058
Moved 751.5473 447 397.338 0.2013889 0.08988343
Moved 751.5746 447 370.813 0.2013889 0.008618224
Moved 751.5983 447 359.9555 0.2013889 -0.02464603
Moved 751.6371 444.0249 333.2243 0.1945022 -0.1065432
Moved 751.6608 442.937 325.5591 0.1919838 -0.1300273
Moved 751.6866 440 309.2244 0.1851852 -0.1800721
Moved 751.7119 438.6082 302.0411 0.1819635 -0.20208
Moved 751.7413 437 293.4827 0.1782407 -0.2283006
Moved 751.7667 435.1764 289.3528 0.1740195 -0.2409533
Moved 751.7922 433.3689 286.3689 0.1698354 -0.2500953
Moved 751.817 433 284.9384 0.1689814 -0.2544781
Moved 751.8436 430.0684 282.0684 0.1621955 -0.2632709
Moved 751.8699 426 281 0.1527777 -0.2665441
Moved 751.9136 403.7361 289.6129 0.101241 -0.2401565
Moved 751.9384 390.9947 299.3369 0.071747 -0.210365
Moved 751.9623 366.2362 326.9548 0.01443555 -0.1257513
Moved 751.9859 359.5 336.5 -0.001157423 -0.09650726
Moved 752.0096 342.718 360.4513 -0.04000475 -0.02312726
Moved 752.0338 338.5134 368.4687 -0.04973749 0.001436028
Moved 752.0614 332.2943 384.1172 -0.0641337 0.04937873
Moved 752.0853 331 389.4602 -0.06712963 0.06574823
Ended 752.1099 331 391.5647 -0.06712963 0.07219581
Candidates 752.2248 5 traveling developing wandering wanting everything
Began 752.6291 419 392 0.1365741 0.07352946
Moved 752.6757 405.3806 448.6923 0.1050476 0.2472189
Moved 752.7096 406 504.3544 0.1064815 0.4177524
Moved 752.7369 415.4746 539.5599 0.1284135 0.5256124
Ended 752.7615 415.4746 539.5599 0.1284135 0.5256124
Accept 752.7854 traveling
Began 753.5975 332 465 -0.06481484 0.2971814
Stationary 753.6313 332 465 -0.06481484 0.2971814
Stationary 753.6613 332 465 -0.06481484 0.2971814
Stationary 753.6863 332 465 -0.06481484 0.2971814
Moved 753.7111 322.0802 452.6002 -0.08777733 0.2591918
Moved 753.7382 307.4256 446.3253 -0.1216999 0.2399672
Moved 753.7645 289.2716 441.8959 -0.1637231 0.2263969
Moved 753.7914 282.5 442 -0.1793981 0.2267157
Moved 753.8221 263.5478 442 -0.2232689 0.2267157
Moved 753.8511 252.1647 442 -0.2496188 0.2267157
