a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 1052.066 253.0498 395.2874 -0.2475698 0.01874315
Moved 1052.081 247.5348 392.7674 -0.260336 0.01226182
Moved 1052.095 242.9986 388.9986 -0.2708366 0.002568366
Ended 1052.111 242.9986 388.9986 -0.2708366 0.002568366
Candidates 1052.293 12 its is ita his irs hits gotta ira hours goes guys us
Began 1052.648 404 322 0.1018518 -0.1697531
Stationary 1052.665 404 322 0.1018518 -0.1697531
Stationary 1052.68 404 322 0.1018518 -0.1697531
Stationary 1052.697 404 322 0.1018518 -0.1697531
Moved 1052.713 404 336.0732 0.1018518 -0.1335566
Moved 1052.728 404 341.5977 0.1018518 -0.1193475
Moved 1052.744 404 344.5583 0.1018518 -0.1117329
Moved 1052.76 404 348.5 0.1018518 -0.1015947
Moved 1052.778 404 350.3835 0.1018518 -0.09675029
Moved 1052.79 404 352.0715 0.1018518 -0.09240869
Moved 1052.804 404 353.4512 0.1018518 -0.08885999
Moved 1052.82 404 354.8389 0.1018518 -0.08529105
Moved 1052.836 404 356.2224 0.1018518 -0.08173247
Moved 1052.852 404 357.5 0.1018518 -0.07844657
Stationary 1052.865 404 357.5 0.1018518 -0.07844657
Moved 1052.881 404 359.0443 0.1018518 -0.07447458
Stationary 1052.899 404 359.0443 0.1018518 -0.07447458
Moved 1052.914 404 360.3596 0.1018518 -0.07109167
Moved 1052.926 404 361.1027 0.1018518 -0.06918032
Stationary 1052.942 404 361.1027 0.1018518 -0.06918032
Stationary 1052.958 404 361.1027 0.1018518 -0.06918032
Moved 1052.974 404 362.0862 0.1018518 -0.06665077
Stationary 1052.989 404 362 0.1018518 -0.06687243
Stationary 1053.005 404 362 0.1018518 -0.06687243
Moved 1053.019 404 363.1422 0.1018518 -0.06393487
Stationary 1053.035 404 363.1422 0.1018518 -0.06393487
Stationary 1053.052 404 363.1422 0.1018518 -0.06393487
Moved 1053.066 404 364.0698 0.1018518 -0.06154904
Stationary 1053.08 404 364.0698 0.1018518 -0.06154904
Stationary 1053.096 404 364.0698 0.1018518 -0.06154904
Stationary 1053.116 404 364.0698 0.1018518 -0.06154904
Stationary 1053.128 404 364.0698 0.1018518 -0.06154904
Moved 1053.142 404 365.1138 0.1018518 -0.05886383
Stationary 1053.159 404 365.1138 0.1018518 -0.05886383
Stationary 1053.173 404 365.1138 0.1018518 -0.05886383
Stationary 1053.189 404 365.1138 0.1018518 -0.05886383
Stationary 1053.203 404 365 0.1018518 -0.05915646
Stationary 1053.22 404 365 0.1018518 -0.05915646
Moved 1053.236 394.2469 365 0.07927538 -0.05915646
Moved 1053.251 390.2487 365 0.07002015 -0.05915646
Moved 1053.266 386.0776 365 0.06036481 -0.05915646
Moved 1053.282 381.9577 356.8873 0.05082806 -0.08002245
Moved 1053.298 377.8411 354.2274 0.04129877 -0.08686379
Moved 1053.313 373.6833 352.4556 0.0316744 -0.09142094
Moved 1053.329 370.7111 350.8555 0.02479414 -0.09553626
Moved 1053.344 367.6239 348.7493 0.01764784 -0.1009535
Moved 1053.36 362.3674 345.3674 0.005480052 -0.1096517
Moved 1053.374 356.4176 341.2505 -0.008292645 -0.1202404
Moved 1053.39 350.9381 338.4691 -0.02097651 -0.1273945
Moved 1053.406 346.0095 334.673 -0.03238539 -0.1371578
Moved 1053.421 342.9118 331.9118 -0.03955602 -0.1442598
Moved 1053.441 338.7397 330.5799 -0.04921377 -0.1476855
Moved 1053.455 336.781 328.3905 -0.05374769 -0.1533167
Moved 1053.467 334.2716 327.1358 -0.05955646 -0.1565438
Moved 1053.483 331.5127 325.7563 -0.0659429 -0.1600918
Moved 1053.498 330.3793 325 -0.06856649 -0.1620371
Moved 1053.513 330 324.0022 -0.06944443 -0.1646035
Ended 1053.528 328.6225 324 -0.07263313 -0.164609
Accept 1053.57 1 is
Began 1053.863 444 331 0.1944444 -0.146605
Stationary 1053.882 444 331 0.1944444 -0.146605
Stationary 1053.898 444 331 0.1944444 -0.146605
Stationary 1053.914 444 331 0.1944444 -0.146605
Stationary 1053.928 444 331 0.1944444 -0.146605
Moved 1053.945 422.6485 347.3013 0.1450196 -0.1046777
Moved 1053.96 405.8475 358.435 0.1061285 -0.07604175
Moved 1053.976 394.5 365.5 0.07986108 -0.05787045
Moved 1053.99 379.1559 377.4601 0.04434228 -0.02710884
Moved 1054.007 359.7618 392.5443 -0.000551343 0.011688
Moved 1054.02 348.0237 401.3542 -0.02772297 0.0343473
Moved 1054.041 335.9216 409.0436 -0.05573705 0.05412439
Moved 1054.052 326.3073 415.9234 -0.07799248 0.07181933
Moved 1054.068 317.4358 422.0428 -0.09852818 0.08755849
Moved 1054.084 309.2167 427.5222 -0.117554 0.1016517
Moved 1054.101 306.4616 430.5384 -0.1239314 0.1094094
Moved 1054.114 301.1576 435.2283 -0.1362093 0.1214718
Moved 1054.129 298.9967 438.0065 -0.1412112 0.1286175
Moved 1054.145 296.2189 440.7811 -0.1476415 0.1357539
Moved 1054.161 295.2248 441.7752 -0.1499426 0.1383106
Moved 1054.175 295 443.1658 -0.150463 0.1418872
Moved 1054.191 295 446.08 -0.150463 0.1493825
Moved 1054.208 295 448.3863 -0.150463 0.1553145
Moved 1054.222 304.7853 451.9356 -0.1278117 0.1644434
Moved 1054.238 322.8054 456.1089 -0.08609861 0.1751772
Moved 1054.253 350.3745 460.2329 -0.02228121 0.1857842
Moved 1054.268 382.8799 462.12 0.0529628 0.1906377
Moved 1054.284 416 463.5 0.1296297 0.1941872
Moved 1054.3 440.1764 463 0.1855935 0.1929011
Moved 1054.314 464.9048 463 0.2428352 0.1929011
Moved 1054.337 501.3135 463 0.3271146 0.1929011
Stationary 1054.349 501.3135 463 0.3271146 0.1929011
Moved 1054.361 521.2017 463 0.373152 0.1929011
Moved 1054.375 533.1722 463 0.4008615 0.1929011
Moved 1054.392 542.0035 463 0.4213043 0.1929011
Moved 1054.407 551.6912 463 0.4437296 0.1929011
Moved 1054.422 559.1345 456 0.4609594 0.174897
Moved 1054.439 563.317 456 0.4706413 0.174897
Moved 1054.453 566.1768 456 0.4772611 0.174897
Moved 1054.469 567.4717 454.5283 0.4802587 0.1711117
Moved 1054.485 568.5 455 0.4826389 0.172325
Moved 1054.5 569.1208 455 0.484076 0.172325
Stationary 1054.513 569.1208 455 0.484076 0.172325
Stationary 1054.529 569 455 0.4837963 0.172325
Stationary 1054.547 569 455 0.4837963 0.172325
Moved 1054.561 554.3216 455 0.4498185 0.172325
Moved 1054.576 529.506 461.6635 0.392375 0.1894635
Moved 1054.592 503.8155 465.4405 0.3329062 0.1991781
Moved 1054.611 472.0878 467 0.2594625 0.2031892
Moved 1054.623 440.1155 467 0.1854526 0.2031892
