are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Moved 287.4981 307.1773 376 -0.1222748 -0.03086435
Moved 287.5108 299.9372 383.6125 -0.1390343 -0.0112846
Moved 287.5266 292.7354 385.0529 -0.1557052 -0.007580023
Moved 287.545 287.0056 385 -0.1689684 -0.007716127
Moved 287.5578 283.1338 385 -0.1779311 -0.007716127
Moved 287.5731 279.8833 385 -0.1854553 -0.007716127
Ended 287.5885 279.8833 385 -0.1854553 -0.007716127
Accept 287.6462 5 sure
Began 288.0309 365 494 0.01157403 0.2726337
Stationary 288.0561 365 494 0.01157403 0.2726337
Stationary 288.0662 365 494 0.01157403 0.2726337
Stationary 288.0806 365 494 0.01157403 0.2726337
Stationary 288.0963 365 494 0.01157403 0.2726337
Stationary 288.1163 365 494 0.01157403 0.2726337
Stationary 288.1267 365 494 0.01157403 0.2726337
Stationary 288.1415 365 494 0.01157403 0.2726337
Stationary 288.1567 365 494 0.01157403 0.2726337
Stationary 288.1727 365 494 0.01157403 0.2726337
Stationary 288.1907 365 494 0.01157403 0.2726337
Stationary 288.2066 365 494 0.01157403 0.2726337
Stationary 288.2222 365 494 0.01157403 0.2726337
Stationary 288.2344 365 494 0.01157403 0.2726337
Stationary 288.2503 365 494 0.01157403 0.2726337
Stationary 288.2658 365 494 0.01157403 0.2726337
Stationary 288.2809 365 494 0.01157403 0.2726337
Stationary 288.298 365 494 0.01157403 0.2726337
Moved 288.3117 383.6703 504.134 0.05479227 0.2986986
Moved 288.3283 394.0435 505 0.07880439 0.3009258
Moved 288.3448 408.2253 505 0.1116325 0.3009258
Moved 288.3589 425.5111 505 0.151646 0.3009258
Moved 288.3735 440.2554 505 0.1857765 0.3009258
Moved 288.3889 458.8688 497.0875 0.2288629 0.2805747
Moved 288.4056 476.1348 495.5721 0.2688305 0.2766771
Moved 288.4202 487.9611 493.1154 0.2962063 0.2703585
Moved 288.4362 500.8267 491.6859 0.3259878 0.2666818
Moved 288.4523 511.3285 490.2388 0.3502974 0.2629597
Moved 288.4676 521.4477 488.7932 0.3737215 0.2592418
Moved 288.482 527.5613 487.7398 0.3878735 0.2565323
Moved 288.5049 542.9967 487 0.4236034 0.2546296
Stationary 288.5149 542.9967 487 0.4236034 0.2546296
Moved 288.5274 547.9729 487 0.4351224 0.2546296
Moved 288.5429 552.292 487 0.4451203 0.2546296
Moved 288.5589 555.0868 487 0.4515899 0.2546296
Moved 288.5743 556.9778 487 0.4559672 0.2546296
Stationary 288.5911 557 487 0.4560185 0.2546296
Moved 288.6056 558 487 0.4583333 0.2546296
Stationary 288.621 558 487 0.4583333 0.2546296
Stationary 288.6354 558 487 0.4583333 0.2546296
Moved 288.6505 549.4602 498.562 0.4385653 0.284367
Moved 288.6665 541.5484 502.871 0.4202509 0.29545
Moved 288.6811 527.9485 508.9278 0.3887696 0.3110282
Moved 288.6974 516.3798 512.5861 0.3619904 0.3204373
Moved 288.7177 496.3384 517.9764 0.3155982 0.3343015
Moved 288.7294 482.0054 521.0757 0.2824198 0.3422727
Moved 288.7448 464.724 525.319 0.2424167 0.3531866
Moved 288.7589 452.5 528 0.2141203 0.3600822
Moved 288.7757 440.1794 530.9744 0.1856004 0.3677323
Moved 288.792 430.0609 535.2596 0.1621781 0.378754
Moved 288.8055 424.1482 536.2839 0.1484913 0.3813887
Moved 288.8201 417.2177 538.9129 0.1324485 0.3881503
Moved 288.8368 409.8925 540.4215 0.1154918 0.3920306
Moved 288.8517 404.6572 541.8357 0.103373 0.3956679
Moved 288.8734 401 544 0.09490739 0.4012345
Stationary 288.8838 401 544 0.09490739 0.4012345
Ended 288.8994 401 544 0.09490739 0.4012345
Candidates 288.9891 12 you toy i utility root roy got joy tour hot output yo
Began 289.4517 387 334 0.06250004 -0.1388889
Stationary 289.4673 387 334 0.06250004 -0.1388889
Stationary 289.4899 387 334 0.06250004 -0.1388889
Stationary 289.5004 387 334 0.06250004 -0.1388889
Moved 289.5149 387 343.9373 0.06250004 -0.11333
Moved 289.5289 387 358.2297 0.06250004 -0.07656984
Moved 289.545 387 379.0693 0.06250004 -0.02296989
Moved 289.5598 387 399.2748 0.06250004 0.028999
Moved 289.5757 387 418.4057 0.06250004 0.07820388
Moved 289.5933 387 442.6351 0.06250004 0.1405223
Moved 289.6067 387 459.8305 0.06250004 0.1847492
Moved 289.6215 387 477.1265 0.06250004 0.2292347
Moved 289.6376 387 483.3447 0.06250004 0.2452281
Ended 289.6549 397.9694 489.4847 0.08789212 0.2610202
Accept 289.6958 0 you
Began 290.1259 288 486 -0.1666667 0.2520575
Stationary 290.1476 288 486 -0.1666667 0.2520575
Stationary 290.1673 288 486 -0.1666667 0.2520575
Stationary 290.1774 288 486 -0.1666667 0.2520575
Stationary 290.1904 288 486 -0.1666667 0.2520575
Stationary 290.2062 288 486 -0.1666667 0.2520575
Stationary 290.2217 288 486 -0.1666667 0.2520575
Stationary 290.2375 288 486 -0.1666667 0.2520575
Stationary 290.2534 288 486 -0.1666667 0.2520575
Stationary 290.2689 288 486 -0.1666667 0.2520575
Stationary 290.285 288 486 -0.1666667 0.2520575
Stationary 290.3001 288 486 -0.1666667 0.2520575
Stationary 290.3156 288 486 -0.1666667 0.2520575
Stationary 290.3309 288 486 -0.1666667 0.2520575
Stationary 290.3464 288 486 -0.1666667 0.2520575
Stationary 290.3618 288 486 -0.1666667 0.2520575
Stationary 290.3759 288 486 -0.1666667 0.2520575
Stationary 290.392 288 486 -0.1666667 0.2520575
Stationary 290.4076 288 486 -0.1666667 0.2520575
Stationary 290.4222 288 486 -0.1666667 0.2520575
Stationary 290.4379 288 486 -0.1666667 0.2520575
Stationary 290.4534 288 486 -0.1666667 0.2520575
Moved 290.4685 278.1977 486 -0.1893573 0.2520575
Moved 290.4885 276.7547 486 -0.1926974 0.2520575
Moved 290.5006 272.9353 486 -0.2015386 0.2520575
Moved 290.5155 269.7317 486 -0.2089545 0.2520575
Moved 290.5296 264.713 477.8565 -0.2205717 0.2311123
Moved 290.5457 258.0895 475.0358 -0.2359039 0.2238575
Moved 290.5619 255.5 474 -0.2418981 0.2211934
Moved 290.5774 243.3779 465.6272 -0.2699587 0.1996584
Moved 290.5924 228.8049 455.1634 -0.3036924 0.1727452
Moved 290.6078 217.9532 444.9532 -0.3288122 0.1464845
Moved 290.6237 204.9566 431.9565 -0.3588969 0.1130569
Moved 290.6394 194.8481 417.4973 -0.382296 0.07586753
Moved 290.655 185.8615 406.1076 -0.4030984 0.04657302
Moved 290.6699 178.3383 394.3412 -0.4205132 0.01630967
