the union will go on strike
Moved 1115.691 505 389.2009 0.3356481 0.003088609
Moved 1115.721 505 370.9016 0.3356481 -0.04397741
Moved 1115.752 505 361.4271 0.3356481 -0.06834611
Moved 1115.783 505 338.2943 0.3356481 -0.1278441
Moved 1115.814 497.1687 319.6747 0.3175201 -0.1757339
Moved 1115.844 492.3821 306.5731 0.30644 -0.2094313
Moved 1115.875 483.5388 300 0.2859694 -0.2263375
Moved 1115.906 453.6067 313.036 0.216682 -0.1928087
Moved 1115.937 433.1346 327.8942 0.1692932 -0.1545931
Moved 1115.967 399.4909 358.0085 0.09141406 -0.0771386
Moved 1115.998 368.3289 389.6711 0.01928001 0.00429801
Moved 1116.029 346.0386 410.7162 -0.03231798 0.05842632
Moved 1116.059 321.9715 434.0285 -0.08802886 0.118386
Moved 1116.09 309.592 448.408 -0.1166852 0.1553702
Moved 1116.121 302.0347 458.9479 -0.1341789 0.1824792
Moved 1116.152 300.5864 462.2408 -0.1375315 0.1909485
Ended 1116.182 299 469 -0.1412037 0.2083333
Candidates 1116.275 13 some assume strike the fails stone singer aimee define aimed daughter daytime gained
Began 1116.982 340 380 -0.04629632 -0.02057613
Moved 1117.012 364.4161 404.9281 0.0102225 0.04353931
Moved 1117.043 407.098 442.8784 0.1090231 0.1411481
Moved 1117.074 431.8837 462.9127 0.1663974 0.1926766
Moved 1117.104 443.2149 472.2149 0.1926271 0.216602
Moved 1117.135 451.8296 479.8297 0.2125685 0.2361872
Moved 1117.166 457.7904 485.5807 0.2263666 0.2509792
Moved 1117.197 460.2463 488.2463 0.2320516 0.257835
Moved 1117.227 463.6376 498.9129 0.2399019 0.2852697
Moved 1117.258 465.0709 502.1418 0.2432197 0.2935746
Moved 1117.289 468.955 510.8651 0.2522108 0.316011
Moved 1117.32 472.4477 517.343 0.2602955 0.3326723
Moved 1117.35 476.3251 525.9752 0.269271 0.3548745
Moved 1117.381 480.201 535.8042 0.2782431 0.3801548
Moved 1117.412 481 543.4106 0.2800926 0.3997184
Moved 1117.443 481 553.2332 0.2800926 0.4249823
Moved 1117.473 481 561.4827 0.2800926 0.4462002
Moved 1117.504 481 567.7082 0.2800926 0.4622124
Moved 1117.535 470.2466 574.7534 0.2552006 0.4803326
Moved 1117.566 463.4983 583.2526 0.2395794 0.5021927
Moved 1117.596 458.7564 588.8654 0.2286028 0.5166289
Moved 1117.627 454.0062 594.9938 0.2176069 0.5323914
Moved 1117.658 451.9369 599.1262 0.2128169 0.54302
Moved 1117.688 451 602 0.2106482 0.5504114
Moved 1117.719 451 604.8047 0.2106482 0.5576251
Ended 1117.75 451 605 0.2106482 0.5581275
Accept 1117.811 2 strike
Began 1118.119 384 530 0.0555556 0.3652262
Stationary 1118.15 384 530 0.0555556 0.3652262
Stationary 1118.18 384 530 0.0555556 0.3652262
Moved 1118.211 384 513.7712 0.0555556 0.3234856
Moved 1118.242 409.4171 505.7195 0.1143914 0.3027764
Moved 1118.272 435.313 497.5374 0.1743356 0.2817319
Moved 1118.303 460.1892 493.4016 0.2319194 0.2710945
Moved 1118.334 482.3132 492 0.2831323 0.2674896
Moved 1118.365 508.2198 492 0.3431015 0.2674896
Moved 1118.395 529.1833 500.0812 0.391628 0.2882746
Moved 1118.426 545.8227 508.2936 0.4301452 0.3093972
Moved 1118.457 557.04 513.416 0.4561112 0.322572
Moved 1118.488 567.4971 518.1657 0.4803173 0.3347883
Moved 1118.518 576.1013 523.0675 0.5002344 0.3473957
Moved 1118.549 582.7908 525.8954 0.5157194 0.3546691
Moved 1118.58 588.9458 528.4729 0.5299671 0.3612985
Moved 1118.611 595.6846 531 0.5455662 0.3677982
Moved 1118.641 601.4162 535.2081 0.5588337 0.3786214
Moved 1118.672 606.613 539.613 0.5708635 0.3899511
Moved 1118.703 614.2246 546.2246 0.5884829 0.4069562
Moved 1118.734 620.9697 551.4849 0.6040965 0.4204857
Moved 1118.764 625.7169 556.3585 0.6150855 0.4330206
Moved 1118.795 629.7266 560.7266 0.6243672 0.4442556
Moved 1118.826 632.7441 564.4882 0.6313521 0.4539303
Moved 1118.856 635.6068 567.6068 0.6379786 0.4619514
Moved 1118.887 637 570.4772 0.6412038 0.4693343
Moved 1118.918 639 572.0217 0.6458333 0.4733067
Moved 1118.949 640.8943 573 0.6502182 0.4758229
Moved 1118.979 641 574.3276 0.650463 0.4792375
Moved 1119.01 643.1243 575 0.6553803 0.480967
Moved 1119.041 644 576 0.6574074 0.483539
Ended 1119.072 645 577 0.6597222 0.4861111
PhraseEnd 1119.133
