electric cars need big fuel cells
Moved 1077.431 385 410.8537 0.05787035 0.05878001
Moved 1077.462 385 432.8471 0.05787035 0.1153474
Moved 1077.492 385 460.4263 0.05787035 0.1862816
Moved 1077.523 390.0949 470.6392 0.06966412 0.2125494
Moved 1077.554 392 476.2069 0.07407407 0.2268695
Moved 1077.584 394.713 483.4261 0.0803543 0.2454374
Moved 1077.615 396.4341 489.8681 0.08433809 0.2620063
Moved 1077.646 398.8729 494.7457 0.08998344 0.2745517
Moved 1077.677 403 499 0.09953707 0.2854938
Moved 1077.707 405.5 500 0.1053241 0.2880658
Moved 1077.738 410.1149 500 0.1160066 0.2880658
Moved 1077.769 413.326 500 0.1234397 0.2880658
Moved 1077.8 422.6235 487.5324 0.1449618 0.2559989
Moved 1077.83 432.5194 478.3604 0.167869 0.2324084
Moved 1077.861 446.5 463.5 0.2002315 0.1941872
Moved 1077.892 462.8472 444.1528 0.2380722 0.1444259
Moved 1077.922 489.407 414.5251 0.2995533 0.06822304
Moved 1077.953 497.5814 406.4186 0.3184755 0.04737277
Moved 1077.984 509.5226 394.4774 0.3461172 0.01665983
Moved 1078.015 523.8365 382.7308 0.3792512 -0.01355254
Moved 1078.045 542.0615 371.822 0.4214387 -0.04161018
Moved 1078.076 556.042 364.9832 0.453801 -0.05919962
Moved 1078.107 566.1899 361.7025 0.4772914 -0.06763772
Moved 1078.138 577.4846 357.8788 0.5034366 -0.07747218
Moved 1078.168 585.5595 355.1469 0.5221285 -0.08449884
Moved 1078.199 591.1365 354.4318 0.5350381 -0.08633813
Moved 1078.23 595.0006 352.9994 0.5439829 -0.09002222
Moved 1078.261 598.718 353 0.5525879 -0.09002065
Moved 1078.291 601.4278 353 0.5588606 -0.09002065
Moved 1078.322 603.0804 353 0.562686 -0.09002065
Stationary 1078.353 603 353 0.5624999 -0.09002065
Moved 1078.384 588.8239 368.4648 0.5296848 -0.05024474
Moved 1078.414 530.5483 383.0645 0.3947877 -0.01269423
Moved 1078.445 486.5 384.5 0.2928241 -0.009002057
Moved 1078.476 459.8583 391.2283 0.2311534 0.008303246
Moved 1078.506 433.1413 402.1765 0.1693085 0.03646195
Moved 1078.537 409.5 408 0.1145834 0.05144025
Moved 1078.568 394.1581 410.9774 0.07906973 0.05909817
Moved 1078.599 374.4916 412.6885 0.03354539 0.0634992
Moved 1078.629 354.0665 415.4191 -0.01373495 0.07052225
Moved 1078.66 339.2917 416 -0.04793599 0.07201634
Moved 1078.691 329.0703 417.3859 -0.07159665 0.07558104
Moved 1078.722 320.2706 418.2432 -0.09196629 0.07778592
Moved 1078.752 316.0273 418 -0.1017888 0.07716041
Ended 1078.783 316 418 -0.1018519 0.07716041
Candidates 1078.875 13 and canada cdna send cells seems gamma hand hands adams fans bands anna
Began 1079.644 412 340 0.1203704 -0.1234569
Stationary 1079.674 412 340 0.1203704 -0.1234569
Stationary 1079.705 412 340 0.1203704 -0.1234569
Moved 1079.736 445.9947 384.8677 0.1990618 -0.008056232
Moved 1079.767 468.4137 414.5975 0.2509576 0.06840926
Moved 1079.797 496.9546 450.0909 0.3170245 0.1596989
Moved 1079.828 512.5981 463.8318 0.3532363 0.1950405
Moved 1079.859 520.7368 471.7368 0.3720758 0.2153722
Moved 1079.89 537.1993 483.9996 0.4101837 0.2469124
Moved 1079.92 558.7548 503.5041 0.4600805 0.2970784
Moved 1079.951 570.8745 513.9059 0.4881353 0.3238319
Moved 1079.982 583.7128 524.0346 0.5178536 0.3498832
Moved 1080.012 593.1873 531.1404 0.5397853 0.3681595
Moved 1080.043 601.2361 537.4908 0.558417 0.3844926
Moved 1080.074 608.1765 541.7844 0.5744826 0.3955358
Moved 1080.105 613.2345 546.2345 0.5861909 0.4069817
Moved 1080.135 617.5307 548.5307 0.5961359 0.4128875
Moved 1080.166 620.2466 551.2466 0.6024228 0.4198729
Moved 1080.197 623.5 553.5 0.6099538 0.4256686
Moved 1080.228 626.7189 556 0.6174048 0.4320986
Moved 1080.258 627 557.0833 0.6180555 0.434885
Moved 1080.289 628.4415 558.4415 0.6213924 0.4383784
Moved 1080.32 630.5297 561.5297 0.6262261 0.446321
Moved 1080.35 631.5 562.5 0.6284723 0.4488167
Moved 1080.381 633.5 565.5 0.6331018 0.4565328
Moved 1080.412 634.4159 566 0.635222 0.4578188
Moved 1080.443 634 568 0.6342593 0.4629629
Moved 1080.474 635 569 0.636574 0.4655349
Ended 1080.504 635 569 0.636574 0.4655349
Expand 1080.504
Accept 1080.566 4 cells
Began 1081.457 429 381 0.1597223 -0.01800419
Stationary 1081.488 429 381 0.1597223 -0.01800419
Stationary 1081.518 429 381 0.1597223 -0.01800419
Moved 1081.549 443.2014 381 0.1925959 -0.01800419
Moved 1081.58 481.1586 381 0.2804596 -0.01800419
Moved 1081.611 513.4465 381 0.3552002 -0.01800419
Moved 1081.641 534.0491 381 0.4028915 -0.01800419
Moved 1081.672 550.6771 381 0.4413822 -0.01800419
Moved 1081.703 564.2213 381 0.4727344 -0.01800419
Moved 1081.734 578.8631 381 0.5066275 -0.01800419
Moved 1081.764 586.973 381 0.5254005 -0.01800419
Moved 1081.795 595.4329 381 0.5449834 -0.01800419
Moved 1081.826 601.2119 381 0.5583609 -0.01800419
Moved 1081.856 605.3207 381 0.567872 -0.01800419
Moved 1081.887 609.044 381 0.5764908 -0.01800419
Moved 1081.918 610.4036 381 0.579638 -0.01800419
Moved 1081.949 613.2098 381 0.5861337 -0.01800419
Moved 1081.979 614 381 0.5879629 -0.01800419
Moved 1082.01 615.6618 381 0.5918097 -0.01800419
Moved 1082.041 617 388 0.5949074 -3.924585E-08
Moved 1082.072 619.7913 388.7913 0.6013688 0.002035212
Moved 1082.102 622.5 389 0.6076388 0.002572016
Moved 1082.133 628.4838 390 0.6214901 0.005143954
Moved 1082.164 634.4241 391 0.6352409 0.007715971
Moved 1082.195 640.8407 391 0.6500942 0.007715971
Moved 1082.225 646.013 393.0065 0.6620671 0.01287664
Moved 1082.256 652.468 394 0.6770091 0.01543206
Moved 1082.287 656.1144 395 0.6854501 0.01800408
Moved 1082.318 661.7447 397.8724 0.6984831 0.02539187
Moved 1082.348 664.5948 399 0.7050806 0.02829214
Moved 1082.379 669.5 400 0.7164351 0.03086416
Moved 1082.41 671.4208 401 0.7208815 0.03343609
Moved 1082.44 673 402.4315 0.7245371 0.03711783
Moved 1082.471 675.0775 403.0775 0.729346 0.03877953
Moved 1082.502 677.8818 404 0.7358376 0.04115226
Moved 1082.533 678.5 404 0.7372686 0.04115226
Moved 1082.563 680.0261 405 0.7408012 0.04372424
Moved 1082.594 681.774 406 0.7448472 0.04629618
Moved 1082.625 683.1373 406 0.7480031 0.04629618
Moved 1082.656 685.5 407.5 0.7534722 0.05015428
Moved 1082.686 686.2106 407 0.7551171 0.04886827
Moved 1082.717 687.3542 408.3542 0.7577645 0.05235146
Moved 1082.748 688.2364 408 0.7598064 0.05144025
Moved 1082.779 689.137 408 0.7618912 0.05144025
Moved 1082.809 690.5 409 0.7650462 0.05401234
Stationary 1082.84 690.5 409 0.7650462 0.05401234
Moved 1082.871 691 410.2441 0.7662036 0.05721221
Stationary 1082.901 691 410.2441 0.7662036 0.05721221
Moved 1082.932 692.102 410 0.7687546 0.05658428
Stationary 1082.963 692.102 410 0.7687546 0.05658428
Moved 1082.994 693.5 411 0.7719907 0.05915629
Ended 1083.024 693 411 0.7708333 0.05915629
PhraseEnd 1083.086
