the punishment should fit the crime
Moved 1292.171 479.8657 857.403 0.2774667 1.207312
Moved 1292.201 477.995 868.015 0.2731366 1.234606
Moved 1292.232 477 876.0145 0.2708333 1.255181
Moved 1292.262 475.1319 885.7363 0.266509 1.280186
Moved 1292.294 475 892.4736 0.2662037 1.297514
Moved 1292.324 475 895.3361 0.2662037 1.304877
Moved 1292.355 475 901.0551 0.2662037 1.319586
Moved 1292.386 475 911.4083 0.2662037 1.346215
Ended 1292.416 494.076 950.1442 0.3103612 1.445844
Accept 1292.478 1 crime
Began 1293.246 334 696 -0.06018519 0.7921809
Moved 1293.277 378.4713 696 0.04275759 0.7921809
Moved 1293.307 499.382 679.1315 0.3226435 0.7487948
Moved 1293.338 593.3762 658.6541 0.5402227 0.6961265
Moved 1293.369 634.5555 636.963 0.6355451 0.6403369
Ended 1293.4 662.8222 623.8711 0.7009774 0.6066642
PhraseEnd 1293.492
