the collapse of the Roman empire
Moved 1593.347 218.5892 383 -0.3273399 -0.01286016
Moved 1593.378 218 384 -0.3287037 -0.01028807
Moved 1593.408 217 385.1667 -0.3310185 -0.007287249
Ended 1593.439 217 385.1667 -0.3310185 -0.007287249
Cancel 1593.531
Began 1594.238 270 393 -0.2083333 0.01285996
Stationary 1594.269 270 393 -0.2083333 0.01285996
Stationary 1594.299 270 393 -0.2083333 0.01285996
Stationary 1594.33 270 393 -0.2083333 0.01285996
Moved 1594.361 278.758 402.8527 -0.1880602 0.03820137
Moved 1594.392 285.9199 413.8932 -0.1714817 0.06659778
Moved 1594.422 293.5392 425.3856 -0.1538446 0.09615619
Moved 1594.453 299 435 -0.1412037 0.1208847
Moved 1594.484 303.2933 441.5865 -0.1312656 0.1378254
Moved 1594.515 308.3405 449.3405 -0.1195823 0.1577685
Moved 1594.545 311.0352 456.0704 -0.1133445 0.175078
Moved 1594.576 312.5784 459.5784 -0.1097723 0.1841007
Moved 1594.607 313 463.881 -0.1087963 0.1951672
Moved 1594.637 313 466.7573 -0.1087963 0.2025649
Moved 1594.668 313 467.5 -0.1087963 0.2044752
Moved 1594.699 313 469 -0.1087963 0.2083333
Moved 1594.73 313 471.5 -0.1087963 0.2147633
Moved 1594.76 313 472.005 -0.1087963 0.2160622
Moved 1594.791 301.0151 473.9924 -0.1365392 0.2211739
Moved 1594.822 291.3895 475 -0.1588206 0.2237653
Moved 1594.853 283.456 477.1813 -0.1771852 0.2293757
Moved 1594.883 279.1444 477 -0.1871656 0.2289094
Moved 1594.914 270.4463 477 -0.2073003 0.2289094
Moved 1594.945 258.9288 478 -0.233961 0.2314814
Moved 1594.975 246.4304 479 -0.2628927 0.2340534
Moved 1595.006 236.6539 480 -0.2855234 0.2366254
Moved 1595.037 221.689 481 -0.3201644 0.2391974
Moved 1595.068 214.0614 482 -0.3378207 0.2417695
Moved 1595.098 208 482 -0.3518518 0.2417695
Moved 1595.129 202.9441 484.0559 -0.3635554 0.2470572
Moved 1595.16 200.0076 484.4962 -0.3703528 0.2481898
Moved 1595.191 196.6334 486.3666 -0.3781635 0.2530006
Moved 1595.221 193.7501 488.2499 -0.3848377 0.2578443
Moved 1595.252 189.816 493.184 -0.3939443 0.2705348
Moved 1595.283 187.9475 496.0525 -0.3982697 0.2779126
Moved 1595.314 187 498.478 -0.4004629 0.2841512
Moved 1595.344 186 503.0356 -0.4027778 0.2958735
Moved 1595.375 186 509.7982 -0.4027778 0.3132668
Moved 1595.406 186 514.7751 -0.4027778 0.3260677
Moved 1595.437 186 519.2925 -0.4027778 0.3376863
Moved 1595.467 186 523.6019 -0.4027778 0.3487702
Moved 1595.498 186 527.9308 -0.4027778 0.3599042
Moved 1595.529 186 529.9067 -0.4027778 0.3649862
Moved 1595.559 194.5 533.5 -0.3831018 0.3742283
Moved 1595.59 197.3564 536.3564 -0.3764897 0.3815751
Moved 1595.621 200.2249 540.2249 -0.3698499 0.3915247
Moved 1595.652 203.1017 543.2034 -0.3631905 0.3991857
Moved 1595.682 205.0788 544 -0.358614 0.4012345
Moved 1595.713 206.5 546.5 -0.3553241 0.4076646
Moved 1595.744 207.192 546 -0.3537221 0.4063785
Moved 1595.775 208.2558 547 -0.3512597 0.4089505
Moved 1595.805 208.7644 548 -0.3500824 0.4115225
Moved 1595.836 210 548.6407 -0.3472222 0.4131705
Moved 1595.867 213.0387 550 -0.3401881 0.4166666
Moved 1595.897 227.4966 553.4995 -0.3067207 0.4256674
Moved 1595.928 254.7094 556 -0.2437282 0.4320986
Moved 1595.959 278.7104 557 -0.1881704 0.4346707
Moved 1595.99 287.4175 557 -0.168015 0.4346707
Moved 1596.02 299.1974 557 -0.1407468 0.4346707
Moved 1596.051 309.3054 557 -0.1173486 0.4346707
Moved 1596.082 315.9065 557 -0.1020684 0.4346707
Moved 1596.113 324.9156 549.0422 -0.08121376 0.414203
Moved 1596.143 332.4913 545.3392 -0.06367763 0.4046788
Moved 1596.174 341.1133 541.2956 -0.04371916 0.3942787
Moved 1596.205 345.4187 539.8604 -0.03375292 0.3905874
Moved 1596.235 352.3514 536.3243 -0.01770506 0.3814924
Moved 1596.266 360.106 533.447 0.0002454718 0.3740919
Moved 1596.297 364.8411 530.5795 0.01120627 0.3667166
Moved 1596.328 372.5205 527.7397 0.02898266 0.3594128
Moved 1596.358 376.2326 524.7673 0.03757556 0.3517677
Moved 1596.389 378.6756 524.3244 0.04323065 0.3506286
Moved 1596.42 383.0889 522.4556 0.05344649 0.3458218
Moved 1596.451 386.0702 520.9297 0.06034772 0.3418974
Moved 1596.481 389.9674 519.0326 0.06936888 0.3370179
Moved 1596.512 394.6894 517.1553 0.08029957 0.3321894
Moved 1596.543 399.7057 515.1471 0.09191145 0.3270243
Moved 1596.573 403.6733 514 0.1010956 0.324074
Moved 1596.604 406.5451 513 0.1077433 0.321502
Moved 1596.635 408.976 513 0.1133704 0.321502
Moved 1596.666 411.6594 512 0.1195818 0.31893
Moved 1596.696 415.854 510.573 0.1292917 0.3152597
Moved 1596.727 418.3057 511 0.1349669 0.3163579
Moved 1596.758 422.5 511 0.144676 0.3163579
Moved 1596.789 424.5 509.5 0.1493056 0.3124999
Moved 1596.819 425.5888 510 0.1518258 0.3137859
Moved 1596.85 428.4527 510 0.1584554 0.3137859
Moved 1596.881 429.3745 508.6255 0.1605891 0.3102506
Moved 1596.912 430.8384 508.1616 0.1639778 0.3090574
Moved 1596.942 432.3535 506.6465 0.1674851 0.3051607
Moved 1596.973 433 502.9704 0.1689814 0.2957057
Moved 1597.004 433 501.8927 0.1689814 0.2929338
Moved 1597.035 434 494.0179 0.1712963 0.2726796
Moved 1597.065 420.5537 460.2183 0.1401706 0.1857465
Moved 1597.096 410.9905 432.4763 0.1180336 0.1143936
Moved 1597.127 398.5765 404.1531 0.0892975 0.0415459
Moved 1597.157 393.8634 385.3171 0.07838745 -0.006900598
Moved 1597.188 389.9888 368.944 0.06941855 -0.04901234
Moved 1597.219 390 357.2548 0.06944448 -0.07907718
Moved 1597.25 390 346.6161 0.06944448 -0.1064401
Moved 1597.28 390 335.634 0.06944448 -0.1346864
Moved 1597.311 389 327.3613 0.06712963 -0.1559637
Moved 1597.342 386.2589 318.7766 0.06078442 -0.1780437
Moved 1597.373 383.3781 311.1345 0.05411605 -0.1976995
Moved 1597.403 382 302.5034 0.05092591 -0.2198986
Moved 1597.434 378.6272 294.8816 0.0431185 -0.2395021
Moved 1597.465 378 290.2458 0.04166663 -0.2514254
Moved 1597.495 376.2538 285.2538 0.03762454 -0.2642649
Moved 1597.526 375.3783 281.3782 0.03559788 -0.2742329
Moved 1597.557 375 277.7439 0.03472219 -0.2835805
Moved 1597.588 374 273.9565 0.03240744 -0.2933218
Moved 1597.618 374 270.1646 0.03240744 -0.3030747
Moved 1597.649 373 266.2141 0.0300926 -0.3132354
Moved 1597.68 373 260.387 0.0300926 -0.3282229
Moved 1597.711 372 255.6453 0.02777775 -0.3404186
Moved 1597.741 371 249.8842 0.025463 -0.3552363
Moved 1597.772 370 246.2845 0.02314816 -0.3644944
Moved 1597.803 368.5 243.5 0.01967589 -0.3716564
Moved 1597.833 369 241.5 0.02083332 -0.3768004
Moved 1597.864 367.6255 240.6255 0.01765162 -0.3790496
Moved 1597.895 362.042 241 0.004726748 -0.3780865
Moved 1597.926 342.6835 262.3165 -0.04008447 -0.3232602
Moved 1597.957 320.2111 288.3302 -0.09210403 -0.2563524
Moved 1597.987 300.1442 309.2637 -0.138555 -0.2025111
Moved 1598.018 280.6676 323.4993 -0.1836398 -0.1658969
Moved 1598.049 261.2381 334.381 -0.2286155 -0.137909
Moved 1598.079 244.7162 342.6419 -0.2668607 -0.1166618
Moved 1598.11 230.0817 347.1531 -0.3007369 -0.105059
Moved 1598.141 214.6394 351.0721 -0.3364829 -0.09497905
Moved 1598.172 198.2705 354.9459 -0.3743738 -0.08501578
Moved 1598.202 185.9221 356.8156 -0.402958 -0.08020691
Moved 1598.233 173.3116 359.3377 -0.4321491 -0.07371996
Moved 1598.264 155.4621 361.6345 -0.4734674 -0.06781268
Moved 1598.295 148.655 363.069 -0.4892246 -0.06412286
Moved 1598.325 138.8347 366.7217 -0.5119566 -0.05472811
Moved 1598.356 129.9561 369.5219 -0.5325089 -0.04752602
Moved 1598.387 121.8367 371.3878 -0.551304 -0.04272704
Moved 1598.417 115.1887 373 -0.5666928 -0.03858032
Moved 1598.448 109.4017 374.7991 -0.5800887 -0.033953
Moved 1598.479 102.6433 376.6783 -0.5957331 -0.02911948
Moved 1598.51 96.89642 378 -0.6090361 -0.02572024
Moved 1598.54 92.57683 379 -0.6190351 -0.02314815
Moved 1598.571 88.15282 380.9236 -0.6292758 -0.01820074
Moved 1598.602 84.21276 382.7872 -0.6383963 -0.01340733
Moved 1598.633 81.34443 384 -0.6450361 -0.01028807
Moved 1598.663 78.8514 385 -0.650807 -0.007716127
Moved 1598.694 75.94023 387 -0.6575457 -0.002572055
Moved 1598.725 74.06235 389.9376 -0.6618927 0.004983556
Moved 1598.755 72.19021 393.8098 -0.6662264 0.0149429
Moved 1598.786 72 396.3331 -0.6666667 0.02143275
Moved 1598.817 72 399.2062 -0.6666667 0.02882259
Moved 1598.848 72 401.0713 -0.6666667 0.03361949
Moved 1598.878 85.91794 402.7295 -0.6344492 0.03788446
Moved 1598.909 101.5951 403 -0.5981596 0.03858017
Moved 1598.94 116.9258 403 -0.5626718 0.03858017
Moved 1598.971 134.5289 388.2356 -0.521924 0.0006058775
Moved 1599.001 148.5836 379.8093 -0.4893897 -0.02106662
Moved 1599.032 166.3263 368.0042 -0.4483187 -0.0514295
Moved 1599.063 182.2337 355.3052 -0.411496 -0.08409154
Moved 1599.094 197.0022 342.3983 -0.3773098 -0.1172884
Moved 1599.124 208.6383 333.2713 -0.3503743 -0.1407632
Moved 1599.155 221.0993 321.1259 -0.3215294 -0.1720013
Moved 1599.186 230.9334 312.4221 -0.2987652 -0.1943876
Moved 1599.216 239.4409 304.5591 -0.2790719 -0.2146115
Moved 1599.247 250.1721 293.8279 -0.2542312 -0.2422122
Moved 1599.278 257.8223 285.1777 -0.2365224 -0.2644607
Moved 1599.309 264.6194 278.3806 -0.2207883 -0.2819431
Moved 1599.339 274.271 269.7289 -0.1984467 -0.3041952
Moved 1599.37 277.3867 266.6132 -0.1912344 -0.3122088
Moved 1599.401 283.1414 260.8586 -0.1779134 -0.3270099
Moved 1599.432 288.4374 255.5625 -0.1656541 -0.3406314
Moved 1599.462 292.5 250.5 -0.15625 -0.3536523
Moved 1599.493 297.7052 246.6475 -0.1442009 -0.3635611
Moved 1599.524 303.457 243.7715 -0.1308866 -0.3709582
Moved 1599.555 312.4086 241.7957 -0.1101653 -0.37604
Moved 1599.585 316.2813 241 -0.1012007 -0.3780865
Moved 1599.616 323.5488 241 -0.08437772 -0.3780865
Moved 1599.647 331.1396 241 -0.06680638 -0.3780865
Moved 1599.677 336.8012 241 -0.05370095 -0.3780865
Moved 1599.708 341.5497 241 -0.04270891 -0.3780865
Moved 1599.739 345.6418 241 -0.03323654 -0.3780865
Moved 1599.77 349.1454 241 -0.02512629 -0.3780865
Moved 1599.8 353.0661 241 -0.01605069 -0.3780865
Moved 1599.831 356.9379 248 -0.007088135 -0.3600824
Moved 1599.862 360 250.8143 0 -0.3528439
Moved 1599.893 362.3322 252.3322 0.005398492 -0.34894
Moved 1599.923 364.2058 255.2058 0.009735724 -0.3415489
Moved 1599.954 365 257.084 0.01157403 -0.3367182
Moved 1599.985 365 258.5 0.01157403 -0.3330762
Moved 1600.016 365 259.3248 0.01157403 -0.3309546
Ended 1600.046 365 260 0.01157403 -0.3292181
Candidates 1600.138 13 Roman woman human ottoman truman german women krugman plan wolfram urban dylan william
Began 1600.722 272 360 -0.2037037 -0.07201654
Stationary 1600.753 272 360 -0.2037037 -0.07201654
Moved 1600.784 290.9809 360 -0.1597665 -0.07201654
Moved 1600.814 314.5 360 -0.1053241 -0.07201654
Moved 1600.845 331.702 351.7163 -0.06550466 -0.09332225
Moved 1600.876 347.7529 351 -0.02834971 -0.09516476
Moved 1600.907 358.0696 350 -0.00446851 -0.09773669
Moved 1600.937 367.5937 349.4688 0.01757801 -0.09910309
Moved 1600.968 376.6252 347.5937 0.03848413 -0.1039258
Moved 1600.999 379.2768 347 0.04462232 -0.1054527
Moved 1601.03 382.5 347 0.05208333 -0.1054527
Moved 1601.06 384.6945 347 0.05716324 -0.1054527
Moved 1601.091 386.2812 347 0.06083618 -0.1054527
Moved 1601.122 387.002 347 0.06250461 -0.1054527
Moved 1601.152 388.374 347 0.06568044 -0.1054527
Moved 1601.183 389.1194 347 0.0674061 -0.1054527
Moved 1601.214 390.0886 347 0.06964941 -0.1054527
Ended 1601.245 390.0886 347 0.06964941 -0.1054527
Accept 1601.337 0 Roman
Began 1601.921 363 360 0.006944438 -0.07201654
Stationary 1601.952 363 360 0.006944438 -0.07201654
Moved 1601.982 350.4462 367.3231 -0.02211521 -0.05318151
Moved 1602.013 338.2842 383.2021 -0.05026812 -0.01234031
Moved 1602.044 324.3412 401.7224 -0.08254363 0.03529423
Moved 1602.074 311.3526 416.6474 -0.1126097 0.07368154
Moved 1602.105 302.1527 433.6945 -0.1339057 0.117527
Moved 1602.136 295.3614 445.2772 -0.1496263 0.1473178
Moved 1602.167 290.6295 456.741 -0.1605799 0.176803
Moved 1602.197 286.8764 466.2473 -0.1692677 0.2012531
Moved 1602.228 283.5663 474.301 -0.1769298 0.2219676
Moved 1602.259 281.0677 481.7969 -0.1827137 0.2412472
Moved 1602.29 279.1989 488.6022 -0.1870396 0.2587504
Moved 1602.32 277.3225 494.355 -0.1913831 0.2735467
Moved 1602.351 275.8271 498.3459 -0.1948448 0.2838113
Moved 1602.382 273.9044 502.0956 -0.1992953 0.2934556
Moved 1602.412 273 505.9676 -0.2013889 0.3034146
Moved 1602.443 272.1606 508.8394 -0.2033318 0.3108007
Moved 1602.474 272 511.3549 -0.2037037 0.3172708
Moved 1602.505 270.6255 512.3745 -0.2068854 0.3198932
Moved 1602.535 270 514 -0.2083333 0.324074
Moved 1602.566 268.2534 515 -0.2123764 0.326646
Moved 1602.597 266.8947 516.1052 -0.2155214 0.3294887
Moved 1602.628 263.1586 517 -0.22417 0.33179
Moved 1602.658 261.7196 518.2804 -0.2275009 0.3350832
Moved 1602.689 260.6799 518 -0.2299076 0.3343621
Moved 1602.72 261 519.691 -0.2291666 0.3387113
Moved 1602.75 261 521.5 -0.2291666 0.3433641
Moved 1602.781 261 521 -0.2291666 0.3420781
Moved 1602.812 276.6737 514.3807 -0.192885 0.3250531
Moved 1602.843 300.7749 501.7001 -0.1370951 0.2924383
Moved 1602.873 321.8399 489.2344 -0.08833364 0.2603764
Moved 1602.904 334.8988 479.281 -0.05810469 0.2347762
Moved 1602.935 352.7625 463.3646 -0.01675342 0.1938388
Moved 1602.966 367.9832 447.0197 0.01847953 0.1517994
Moved 1602.996 382.1415 430.1447 0.05125353 0.1083967
Moved 1603.027 392.5618 414.2668 0.07537464 0.06755872
Moved 1603.058 402.7832 400.9558 0.09903511 0.03332248
Moved 1603.089 413.4764 388.4045 0.123788 0.001040251
Moved 1603.119 422.2823 374.957 0.1441719 -0.03354681
Moved 1603.15 430.1269 363.3098 0.1623307 -0.06350379
Moved 1603.181 438.3095 350.8175 0.181272 -0.09563407
Moved 1603.212 443.3094 338.7622 0.192846 -0.1266405
Moved 1603.242 447.8442 332.4673 0.2033431 -0.1428309
Moved 1603.273 449.7175 326.5649 0.2076795 -0.1580121
Moved 1603.304 451 319.8151 0.2106482 -0.1753729
Moved 1603.334 452 314.0521 0.2129629 -0.1901952
Moved 1603.365 452.9672 307.0983 0.2152019 -0.2080805
Moved 1603.396 453.8385 298.6459 0.2172188 -0.2298202
Moved 1603.427 454 290.1505 0.2175926 -0.2516705
Moved 1603.457 455 282.4082 0.2199073 -0.2715838
Moved 1603.488 456.1327 273.6019 0.2225295 -0.2942339
Moved 1603.519 456 266.9865 0.2222222 -0.3112488
Moved 1603.55 456 259.3542 0.2222222 -0.3308791
Moved 1603.58 456 252.8191 0.2222222 -0.3476876
Moved 1603.611 456 244.1984 0.2222222 -0.3698602
Moved 1603.642 456 233.5803 0.2222222 -0.39717
Moved 1603.672 457 226.665 0.2245371 -0.4149562
Moved 1603.703 457 219.8322 0.2245371 -0.4325306
Moved 1603.734 457 213.6254 0.2245371 -0.4484945
Moved 1603.765 458.3322 206.3356 0.2276209 -0.4672439
Moved 1603.795 458.8718 202.2563 0.2288699 -0.4777358
Moved 1603.826 459.7428 198.2572 0.2308861 -0.4880217
Moved 1603.857 461 195.3839 0.2337964 -0.4954117
Moved 1603.888 463.4917 194 0.2395641 -0.4989713
Moved 1603.918 464.9917 191.0083 0.2430363 -0.5066659
Moved 1603.949 467.8631 188.137 0.2496831 -0.514051
Moved 1603.98 469.7369 188 0.2540207 -0.5144033
Moved 1604.01 473.4196 188 0.2625454 -0.5144033
Moved 1604.041 481.4752 209.4257 0.2811927 -0.4592962
Moved 1604.072 488.0328 251.3934 0.2963722 -0.3513544
Moved 1604.103 489 287.8058 0.2986111 -0.257701
Moved 1604.133 490 322.9202 0.300926 -0.1673863
Moved 1604.164 492.2943 360.5321 0.306237 -0.07064787
Moved 1604.195 493.1612 383.4507 0.3082436 -0.01170084
Moved 1604.226 494.7967 405.17 0.3120293 0.04416163
Moved 1604.256 497.606 427.2421 0.3185325 0.1009312
Moved 1604.287 500.919 448.5952 0.3262015 0.1558517
Moved 1604.318 502.3603 454.4413 0.3295378 0.1708881
Moved 1604.349 504.8859 463.6578 0.3353841 0.1945929
Moved 1604.379 508.7553 473.2659 0.3443409 0.2193052
Moved 1604.41 514.2319 483.8479 0.3570184 0.2465222
Moved 1604.441 521.4702 493.4702 0.3737735 0.2712709
Moved 1604.471 527.0095 504.0157 0.3865959 0.2983943
Moved 1604.502 532.7438 512.7438 0.3998699 0.3208431
Moved 1604.533 535 517.7421 0.4050927 0.3336988
Moved 1604.564 536 520.2161 0.4074074 0.340062
Moved 1604.594 538 523.1547 0.4120371 0.3476201
Moved 1604.625 539 525.0266 0.4143518 0.3524347
Moved 1604.656 540 526.8903 0.4166667 0.3572279
Moved 1604.687 541 528.4218 0.4189815 0.361167
Moved 1604.717 543.1419 529.1419 0.4239396 0.3630193
Moved 1604.748 548.3098 529 0.4359022 0.3626543
Moved 1604.779 553.5694 529 0.4480773 0.3626543
Moved 1604.81 557.5881 529 0.4573798 0.3626543
Moved 1604.84 560.4545 529 0.4640151 0.3626543
Moved 1604.871 561.5 529 0.4664352 0.3626543
Moved 1604.902 561 529 0.4652777 0.3626543
Moved 1604.932 553.8456 523.9919 0.4487168 0.3497734
Moved 1604.963 529.2751 509.6376 0.3918406 0.3128538
Moved 1604.994 511.2455 500.6228 0.3501054 0.2896676
Moved 1605.025 482.2327 494.6047 0.2829461 0.2741889
Moved 1605.055 473.8123 492.1625 0.2634545 0.2679076
Moved 1605.086 462.1819 491 0.2365322 0.2649176
Moved 1605.117 454.2211 489.8053 0.2181044 0.2618448
Moved 1605.148 444.6263 489 0.1958942 0.2597736
Moved 1605.178 437.0072 489 0.1782574 0.2597736
Moved 1605.209 430.2592 488 0.162637 0.2572016
Moved 1605.24 423.8394 486.6132 0.1477764 0.2536346
Moved 1605.271 417.4748 486 0.1330435 0.2520575
Moved 1605.301 411.7309 484.8655 0.1197475 0.2491395
Moved 1605.332 405.4586 485 0.1052282 0.2494856
Moved 1605.363 400.847 484 0.09455324 0.2469135
Moved 1605.393 395.1042 484 0.0812598 0.2469135
Moved 1605.424 391.6765 484 0.07332534 0.2469135
Moved 1605.455 388.2862 484 0.06547739 0.2469135
Moved 1605.486 384.5429 484 0.05681237 0.2469135
Moved 1605.516 378.7933 484 0.04350295 0.2469135
Moved 1605.547 372.5795 484 0.02911925 0.2469135
Moved 1605.578 366.0318 484 0.01396259 0.2469135
Moved 1605.609 357.4345 484 -0.00593856 0.2469135
Moved 1605.639 347.8136 484 -0.02820919 0.2469135
Moved 1605.67 339.3711 484 -0.04775201 0.2469135
Moved 1605.701 329.5531 484 -0.07047892 0.2469135
Moved 1605.731 320.9379 491 -0.09042153 0.2649176
Moved 1605.762 314.1967 491 -0.1060263 0.2649176
Moved 1605.793 307.7344 492.4219 -0.1209851 0.2685747
Moved 1605.824 302.4101 492 -0.13331 0.2674896
Moved 1605.854 297.6662 492 -0.1442913 0.2674896
Moved 1605.885 292.406 492.797 -0.1564676 0.2695396
Moved 1605.916 287.3907 493 -0.1680769 0.2700616
Moved 1605.947 280.1752 493 -0.1847796 0.2700616
Moved 1605.977 277.2957 493 -0.1914451 0.2700616
Moved 1606.008 273.2253 493 -0.2008674 0.2700616
Moved 1606.039 269.2445 493 -0.2100822 0.2700616
Moved 1606.069 264.3681 493 -0.2213701 0.2700616
Moved 1606.1 259 493 -0.2337963 0.2700616
Moved 1606.131 254.9878 493 -0.2430839 0.2700616
Moved 1606.162 251.1196 493 -0.252038 0.2700616
Moved 1606.193 246.2482 493 -0.2633144 0.2700616
Moved 1606.223 242.5415 493 -0.2718946 0.2700616
Moved 1606.254 239.8258 493 -0.2781811 0.2700616
Moved 1606.285 235.907 494.0465 -0.2872523 0.2727533
Moved 1606.315 233.0858 494 -0.2937829 0.2726337
Moved 1606.346 231.5723 495.4277 -0.2972864 0.2763059
Moved 1606.377 229.85 495 -0.3012732 0.2752057
Moved 1606.408 229 496 -0.3032407 0.2777777
Ended 1606.438 229 497 -0.3032407 0.2803498
Candidates 1606.561 13 empire remote employee tumor employer rumor tumour humor senior timor know fellow input
Began 1607.053 233 422 -0.2939815 0.08744851
Stationary 1607.084 233 422 -0.2939815 0.08744851
Moved 1607.114 260.0339 422 -0.2314029 0.08744851
Moved 1607.145 286.1131 410.9576 -0.1710345 0.05904715
Moved 1607.176 304.8002 402.9142 -0.1277773 0.0383596
Moved 1607.207 322.5745 394.7128 -0.08663316 0.01726527
Moved 1607.237 337.4722 389.4111 -0.05214775 0.003629339
Moved 1607.268 347.4178 388 -0.02912551 -3.924585E-08
Moved 1607.299 357.6593 385.3352 -0.00541836 -0.006853974
Moved 1607.329 367.617 383 0.01763205 -0.01286016
Moved 1607.36 375.2308 380.5897 0.03525645 -0.01905944
Moved 1607.391 379.9378 380 0.04615238 -0.02057613
Moved 1607.422 388.5459 378 0.06607851 -0.02572024
Moved 1607.452 392.4259 378 0.07505993 -0.02572024
Moved 1607.483 399 377 0.09027779 -0.02829226
Moved 1607.514 404.1125 377 0.1021124 -0.02829226
Moved 1607.545 406.972 377 0.1087314 -0.02829226
Ended 1607.575 408 377 0.1111111 -0.02829226
Accept 1607.698 0 empire
Began 1608.19 234 439 -0.2916667 0.1311728
Moved 1608.221 245.7953 439 -0.2643628 0.1311728
Moved 1608.251 283.6316 439 -0.1767786 0.1311728
Moved 1608.282 325.5 439 -0.07986113 0.1311728
Moved 1608.313 359.08 439 -0.002129674 0.1311728
Moved 1608.344 393.3137 429.0572 0.077115 0.1055997
Moved 1608.374 420.4218 425.1754 0.1398654 0.09561558
Moved 1608.405 437.7061 422.7563 0.1798753 0.08939362
Moved 1608.436 458.3593 417.8058 0.2276837 0.07666089
Moved 1608.467 473.313 413.9374 0.2622986 0.06671128
Moved 1608.497 485.7424 411.0644 0.2910703 0.05932188
Moved 1608.528 495.9652 410 0.3147342 0.05658428
Moved 1608.559 506.073 406.6423 0.3381319 0.04794835
Moved 1608.589 518.9092 404.7727 0.3678455 0.04313963
Moved 1608.62 524.6275 404 0.3810822 0.04115226
Moved 1608.651 529.6179 403 0.3926341 0.03858017
Moved 1608.682 533.4961 402 0.4016113 0.03600815
Moved 1608.712 536.3663 402 0.4082552 0.03600815
Moved 1608.743 537.9348 401 0.4118859 0.03343609
Ended 1608.774 539.3681 401 0.4152039 0.03343609
PhraseEnd 1608.835
