just in time for the party
Basic
0.6 0.6
432 388.8
Moved 856.0773 300.4116 462.4116 -0.1379362 0.1913877
Moved 856.1081 316.9523 477.9523 -0.0996474 0.2313589
Moved 856.1388 330.3242 492.1891 -0.06869385 0.267976
Moved 856.1695 341.4651 504.4651 -0.04290491 0.2995501
Moved 856.2003 353.703 516.703 -0.01457637 0.3310261
Moved 856.231 367.5 529.5 0.01736114 0.3639403
Moved 856.2617 369.5538 532.3307 0.02211531 0.3712209
Moved 856.2925 372.0044 535.0044 0.02778788 0.3780976
Moved 856.3232 375.1256 537.5628 0.03501296 0.3846779
Ended 856.354 376 538 0.03703703 0.3858024
Began 856.8765 550 551 0.4398148 0.4192385
Stationary 856.9073 550 551 0.4398148 0.4192385
Stationary 856.938 550 551 0.4398148 0.4192385
Moved 856.9687 532.0588 533.6707 0.3982844 0.3746672
Moved 856.9994 522.0511 515.8395 0.3751183 0.3288053
Moved 857.0302 506.5601 488.7373 0.3392595 0.2590979
Moved 857.0609 489.4222 450.8444 0.2995884 0.1616368
Moved 857.0917 475.6668 419.067 0.2677474 0.07990476
Moved 857.1224 467 399 0.2476852 0.02829214
Moved 857.1531 459.9841 375.9576 0.2314446 -0.03097338
Moved 857.1839 456.45 359.2502 0.223264 -0.07394508
Moved 857.2146 455 345.4244 0.2199073 -0.1095052
Moved 857.2454 454 336.5 0.2175926 -0.1324588
Moved 857.2761 452 326.3115 0.2129629 -0.158664
Moved 857.3068 449.5306 314.6531 0.2072468 -0.1886494
Moved 857.3375 443.7105 292.5525 0.1937743 -0.2454926
Moved 857.3683 439.1636 284.3271 0.183249 -0.2666483
Moved 857.399 436.3689 275.9222 0.1767798 -0.2882662
Moved 857.4298 431.2543 266.8815 0.1649405 -0.3115188
Moved 857.4605 428.0797 259.1594 0.1575919 -0.3313802
Moved 857.4913 424.0696 251.6044 0.1483093 -0.3508118
Moved 857.522 421.6184 246.6184 0.1426351 -0.3636358
Moved 857.5527 418.7593 241.5187 0.136017 -0.3767524
Moved 857.5834 413.4216 236.4216 0.1236612 -0.3898621
Moved 857.6142 408.3203 230.3203 0.1118524 -0.4055548
Moved 857.645 405.4051 227.405 0.1051043 -0.413053
Moved 857.6757 401.7334 224.8667 0.09660503 -0.4195815
Ended 857.7064 400.6021 223.6022 0.09398639 -0.4228339
Began 858.5978 305 475 -0.1273148 0.2237653
