id,mode,cand,block,phrase,WPM,N(words),correct,uncorrected,cancel,uncorrectCancel,delete,noexpand,wrongCancel(noexpand)
16,Basic,Radial,1,7,10.4143,6,6,0,2,1,0,2,1
16,Basic,Radial,1,8,14.9805,7,7,0,0,0,0,0,0
16,Basic,Radial,1,9,11.3125,6,6,0,0,0,0,0,0
16,Basic,Radial,1,10,15.3735,6,6,0,0,0,0,0,0
16,Basic,Radial,2,11,17.519,6,6,0,0,0,0,0,0
16,Basic,Radial,2,12,16.9889,6,6,0,0,0,0,0,0
16,Basic,Radial,2,13,16.102,7,7,0,0,0,0,0,0
16,Basic,Radial,2,14,8.06994,6,6,0,2,0,1,1,0
16,Basic,Radial,2,15,18.1259,5,5,0,0,0,0,0,0
16,Basic,Radial,2,16,16.6142,7,7,0,0,0,0,0,0
16,Basic,Radial,2,17,8.60118,4,4,0,1,0,0,0,0
16,Basic,Radial,2,18,16.138,6,6,0,0,0,0,0,0
16,Basic,Radial,2,19,16.383,6,6,0,0,0,0,0,0
16,Basic,Radial,2,20,11.126,5,5,0,1,0,0,0,0
16,Basic,Radial,3,21,15.7354,6,6,0,0,0,0,0,0
16,Basic,Radial,3,22,14.8061,5,5,0,0,0,0,0,0
16,Basic,Radial,3,23,9.60207,6,6,0,1,0,0,0,0
16,Basic,Radial,3,24,10.4494,4,4,0,1,0,0,0,0
16,Basic,Radial,3,25,17.6156,5,5,0,0,0,0,0,0
16,Basic,Radial,3,26,12.5672,4,4,0,0,0,0,0,0
16,Basic,Radial,3,27,15.8842,6,6,0,0,0,0,0,0
16,Basic,Radial,3,28,11.9499,6,6,0,1,0,0,0,0
16,Basic,Radial,3,29,8.98366,6,6,0,2,0,0,0,0
16,Basic,Radial,3,30,15.9446,7,7,0,0,0,0,0,0
16,Basic,Radial,4,31,15.7693,6,6,0,0,0,0,0,0
16,Basic,Radial,4,32,13.3206,5,5,0,0,0,0,0,0
16,Basic,Radial,4,33,16.1671,7,7,0,0,0,0,0,0
16,Basic,Radial,4,34,15.5039,6,6,0,0,0,0,0,0
16,Basic,Radial,4,35,14.6615,4,4,0,0,0,0,0,0
16,Basic,Radial,4,36,11.6093,5,5,0,1,0,0,0,0
16,Basic,Radial,4,37,17.4473,4,4,0,0,0,0,0,0
16,Basic,Radial,4,38,16.3512,6,6,0,0,0,0,0,0
16,Basic,Radial,4,39,18.4224,6,6,0,0,0,0,0,0
16,Basic,Radial,4,40,17.3623,6,6,0,0,0,0,0,0
16,FixStart,Radial,1,1,12.7179,6,6,0,1,0,0,1,0
16,FixStart,Radial,1,2,17.3494,5,5,0,0,0,0,0,0
16,FixStart,Radial,1,3,15.7364,4,4,0,0,0,0,0,0
16,FixStart,Radial,1,4,9.22155,7,7,0,1,1,1,1,1
16,FixStart,Radial,1,5,15.3342,5,5,0,0,0,0,0,0
16,FixStart,Radial,1,6,12.2927,4,4,0,0,0,1,0,0
16,FixStart,Radial,1,7,14.2062,5,5,0,0,0,0,0,0
16,FixStart,Radial,1,8,16.1853,7,7,0,0,0,0,0,0
16,FixStart,Radial,1,9,14.23,6,6,0,0,0,1,0,0
16,FixStart,Radial,1,10,16.5421,6,6,0,0,0,0,0,0
16,FixStart,Radial,2,11,14.6361,6,6,0,0,0,0,0,0
16,FixStart,Radial,2,12,14.0419,8,8,0,0,0,0,0,0
16,FixStart,Radial,2,13,15.335,4,4,0,0,0,0,0,0
16,FixStart,Radial,2,14,18.1554,5,5,0,0,0,0,0,0
16,FixStart,Radial,2,15,14.1395,4,4,0,0,0,0,0,0
16,FixStart,Radial,2,16,13.1105,6,6,0,1,0,0,0,0
16,FixStart,Radial,2,17,14.7708,6,6,0,0,0,1,0,0
16,FixStart,Radial,2,18,16.083,6,6,0,0,0,0,0,0
16,FixStart,Radial,2,19,15.1628,4,4,0,0,0,0,0,0
16,FixStart,Radial,2,20,17.2962,6,6,0,0,0,0,0,0
16,FixStart,Radial,3,21,13.1195,6,6,0,0,0,0,0,0
16,FixStart,Radial,3,22,15.1523,4,4,0,0,0,0,0,0
16,FixStart,Radial,3,23,14.6864,5,5,0,0,0,0,0,0
16,FixStart,Radial,3,24,14.4478,5,5,0,0,0,0,0,0
16,FixStart,Radial,3,25,18.0905,5,5,0,0,0,0,0,0
16,FixStart,Radial,3,26,18.913,5,5,0,0,0,0,0,0
16,FixStart,Radial,3,27,17.0865,6,6,0,0,0,0,0,0
16,FixStart,Radial,3,28,17.9398,6,6,0,0,0,0,0,0
16,FixStart,Radial,3,29,19.3246,7,7,0,0,0,0,0,0
16,FixStart,Radial,3,30,17.9307,5,5,0,1,0,0,1,0
16,FixStart,Radial,4,31,17.6025,6,6,0,0,0,0,0,0
16,FixStart,Radial,4,32,15.5233,6,6,0,0,0,0,0,0
16,FixStart,Radial,4,33,19.0265,6,6,0,0,0,0,0,0
16,FixStart,Radial,4,34,18.233,5,5,0,0,0,0,0,0
16,FixStart,Radial,4,35,20.0519,7,7,0,0,0,0,0,0
16,FixStart,Radial,4,36,20.857,6,6,0,0,0,0,0,0
16,FixStart,Radial,4,37,9.15268,5,5,0,2,0,0,0,0
16,FixStart,Radial,4,38,14.3128,5,5,0,1,0,0,1,0
16,FixStart,Radial,4,39,16.6639,8,8,0,0,0,0,0,0
16,FixStart,Radial,4,40,13.6611,5,5,0,1,0,0,0,0
17,Basic,List,1,1,8.76445,9,9,0,0,0,1,1,0
17,Basic,List,1,2,12.3664,6,5,1,0,0,0,0,0
17,Basic,List,1,3,10.8529,5,5,0,0,0,0,0,0
17,Basic,List,1,4,11.8394,5,5,0,0,0,0,0,0
17,Basic,List,1,5,10.5332,6,6,0,0,0,0,0,0
17,Basic,List,1,6,10.9888,6,6,0,0,0,0,0,0
17,Basic,List,1,7,12.4412,5,5,0,0,0,0,0,0
17,Basic,List,1,8,9.491,5,5,0,0,0,1,1,0
17,Basic,List,1,9,8.24142,5,5,0,0,1,1,1,1
17,Basic,List,1,10,12.8552,6,6,0,0,0,0,0,0
17,Basic,List,2,11,13.1571,6,6,0,0,0,0,0,0
17,Basic,List,2,12,13.6799,5,5,0,0,0,0,0,0
17,Basic,List,2,13,10.7855,4,4,0,0,0,2,1,0
17,Basic,List,2,14,14.9626,5,5,0,0,0,0,0,0
17,Basic,List,2,15,9.42902,6,6,0,0,0,3,2,0
17,Basic,List,2,16,13.0219,5,5,0,0,0,0,0,0
17,Basic,List,2,17,7.35008,5,5,0,0,0,3,2,0
17,Basic,List,2,18,11.2449,6,6,0,0,0,0,0,0
17,Basic,List,2,19,7.7889,4,4,0,1,0,2,1,0
17,Basic,List,2,20,13.4503,6,6,0,0,0,0,0,0
17,Basic,List,3,21,12.8744,6,6,0,0,0,0,0,0
17,Basic,List,3,22,12.8807,5,5,0,0,0,0,0,0
17,Basic,List,3,23,11.7563,5,5,0,0,0,0,0,0
17,Basic,List,3,24,13.2689,6,6,0,0,0,0,0,0
17,Basic,List,3,25,10.5301,8,8,0,0,1,1,0,0
17,Basic,List,3,26,13.6824,6,6,0,0,0,0,0,0
17,Basic,List,3,27,11.0645,6,6,0,0,0,0,0,0
17,Basic,List,3,28,15.1961,4,4,0,0,0,0,0,0
17,Basic,List,3,29,15.9591,6,6,0,0,0,0,0,0
17,Basic,List,3,30,14.3416,5,5,0,0,0,0,0,0
17,Basic,List,4,31,11.7019,6,6,0,0,0,1,1,0
17,Basic,List,4,32,14.4719,5,5,0,0,0,0,0,0
17,Basic,List,4,33,13.4174,6,5,1,0,0,0,0,0
17,Basic,List,4,34,15.9346,6,6,0,0,0,0,0,0
17,Basic,List,4,35,16.0349,6,6,0,0,0,0,0,0
17,Basic,List,4,36,12.8859,5,5,0,0,0,0,0,0
17,Basic,List,4,37,14.4706,5,4,1,0,0,0,0,0
17,Basic,List,4,38,15.2728,4,4,0,0,0,0,0,0
17,Basic,List,4,39,15.2832,5,5,0,0,0,0,0,0
17,Basic,List,4,40,11.3939,7,7,0,0,0,2,1,0
17,FixStart,List,1,1,14.1375,6,6,0,0,0,1,1,0
17,FixStart,List,1,2,11.2749,6,6,0,0,1,1,1,0
17,FixStart,List,1,3,12.8749,6,6,0,0,0,0,0,0
17,FixStart,List,1,4,11.5651,7,7,0,0,1,1,1,1
17,FixStart,List,1,5,12.4798,5,5,0,0,0,3,2,0
17,FixStart,List,1,6,13.334,4,4,0,0,0,1,1,0
17,FixStart,List,1,7,9.89246,5,5,0,1,0,1,0,0
17,FixStart,List,1,8,15.9344,5,5,0,0,0,0,0,0
17,FixStart,List,1,9,11.7392,7,7,0,0,1,1,1,0
17,FixStart,List,1,10,10.3179,7,7,0,0,1,1,0,0
17,FixStart,List,2,11,18.3408,6,6,0,0,0,1,1,0
17,FixStart,List,2,12,11.0327,6,6,0,0,1,3,2,0
17,FixStart,List,2,13,15.4877,4,4,0,0,0,0,0,0
17,FixStart,List,2,14,16.488,5,5,0,0,0,0,0,0
17,FixStart,List,2,15,15.3846,5,5,0,0,0,0,0,0
17,FixStart,List,2,16,17.991,5,5,0,0,0,0,0,0
17,FixStart,List,2,17,15.9787,5,5,0,0,0,0,0,0
17,FixStart,List,2,18,16.1801,5,5,0,0,0,0,0,0
17,FixStart,List,2,19,15.6396,6,6,0,0,0,0,0,0
17,FixStart,List,2,20,15.2006,9,8,1,0,0,0,0,0
17,FixStart,List,3,21,12.9361,6,6,0,0,1,1,1,1
17,FixStart,List,3,22,8.18554,4,4,0,1,0,1,0,0
17,FixStart,List,3,23,16.0936,5,5,0,0,0,0,0,0
17,FixStart,List,3,24,13.2726,6,6,0,1,1,0,0,0
17,FixStart,List,3,25,12.2584,5,5,0,0,0,1,0,0
17,FixStart,List,3,26,18.136,7,7,0,0,0,0,0,0
17,FixStart,List,3,27,15.3731,6,6,0,0,0,0,0,0
17,FixStart,List,3,28,16.8368,6,6,0,0,0,0,0,0
17,FixStart,List,3,29,16.9885,5,5,0,0,0,0,0,0
17,FixStart,List,3,30,16.9881,6,6,0,0,0,0,0,0
17,FixStart,List,4,31,16.7663,6,6,0,0,0,0,0,0
17,FixStart,List,4,32,10.874,6,6,0,1,0,1,0,0
17,FixStart,List,4,33,14.8069,5,5,0,0,0,0,0,0
17,FixStart,List,4,34,19.3783,6,6,0,0,0,0,0,0
17,FixStart,List,4,35,16.0502,4,4,0,0,0,0,0,0
17,FixStart,List,4,36,20.7778,5,5,0,0,0,0,0,0
17,FixStart,List,4,37,23.4618,6,6,0,0,0,0,0,0
17,FixStart,List,4,38,16.7756,7,7,0,0,0,0,0,0
17,FixStart,List,4,39,20.9205,5,5,0,0,0,0,0,0
17,FixStart,List,4,40,19.2823,5,5,0,0,0,0,0,0
18,Basic,List,1,1,10.676,9,9,0,0,1,9,4,0
18,Basic,List,1,2,10.5902,6,6,0,0,0,9,3,0
18,Basic,List,1,3,14.2674,5,5,0,0,0,0,0,0
18,Basic,List,1,4,9.71568,6,6,0,1,0,2,1,0
18,Basic,List,1,5,21.7028,5,5,0,0,0,0,0,0
18,Basic,List,1,6,10.3428,4,4,0,0,0,10,5,0
18,Basic,List,1,7,16.2391,4,4,0,0,0,0,0,0
18,Basic,List,1,8,14.8296,7,7,0,0,0,3,1,0
18,Basic,List,1,9,19.7667,4,4,0,0,0,0,0,0
18,Basic,List,1,10,8.7206,6,6,0,0,2,7,1,0
18,Basic,List,2,11,21.8075,6,6,0,0,0,0,0,0
18,Basic,List,2,12,17.7884,6,6,0,0,0,0,0,0
18,Basic,List,2,13,18.9488,5,5,0,0,0,0,0,0
18,Basic,List,2,14,20.731,5,5,0,0,0,0,0,0
18,Basic,List,2,15,16.078,5,5,0,0,1,1,1,1
18,Basic,List,2,16,9.60209,6,6,0,1,0,4,2,0
18,Basic,List,2,17,28.6947,6,6,0,0,0,0,0,0
18,Basic,List,2,18,19.4393,6,6,0,0,0,0,0,0
18,Basic,List,2,19,13.1864,5,5,0,0,1,3,1,0
18,Basic,List,2,20,21.0274,5,5,0,0,0,0,0,0
18,Basic,List,3,21,13.6834,6,6,0,0,1,1,0,0
18,Basic,List,3,22,15.9307,4,4,0,0,0,0,0,0
18,Basic,List,3,23,11.8393,5,5,0,1,0,6,3,0
18,Basic,List,3,24,23.65,5,5,0,0,0,0,0,0
18,Basic,List,3,25,16.5079,7,7,0,0,0,0,0,0
18,Basic,List,3,26,13.628,6,6,0,0,1,1,0,0
18,Basic,List,3,27,13.8951,5,5,0,1,0,1,0,0
18,Basic,List,3,28,20.5304,7,7,0,0,0,0,0,0
18,Basic,List,3,29,22.6156,6,6,0,0,0,0,0,0
18,Basic,List,3,30,14.8706,6,6,0,0,0,0,0,0
18,Basic,List,4,31,17.0307,6,6,0,0,0,2,1,0
18,Basic,List,4,32,21.9745,5,5,0,0,0,0,0,0
18,Basic,List,4,33,19.7017,4,4,0,0,0,1,1,0
18,Basic,List,4,34,18.397,6,6,0,0,0,0,0,0
18,Basic,List,4,35,21.5527,6,6,0,0,0,0,0,0
18,Basic,List,4,36,22.3033,5,5,0,0,0,0,0,0
18,Basic,List,4,37,22.5073,5,5,0,0,0,0,0,0
18,Basic,List,4,38,25.8801,6,6,0,0,0,0,0,0
18,Basic,List,4,39,26.887,5,5,0,0,0,0,0,0
18,Basic,List,4,40,23.9521,5,5,0,0,0,0,0,0
18,FixStart,List,1,1,13.508,6,6,0,0,0,6,5,0
18,FixStart,List,1,2,14.6468,5,5,0,0,0,0,0,0
18,FixStart,List,1,3,15.8532,7,7,0,0,0,0,0,0
18,FixStart,List,1,4,19.7145,4,4,0,0,0,0,0,0
18,FixStart,List,1,5,7.28321,5,5,0,2,1,5,1,1
18,FixStart,List,1,6,23.3325,4,4,0,0,0,0,0,0
18,FixStart,List,1,7,22.4969,6,6,0,0,0,0,0,0
18,FixStart,List,1,8,20.763,4,4,0,0,0,0,0,0
18,FixStart,List,1,9,15.859,4,4,0,0,0,0,0,0
18,FixStart,List,1,10,21.6958,5,5,0,0,0,0,0,0
18,FixStart,List,2,11,17.26,6,6,0,0,0,0,0,0
18,FixStart,List,2,12,21.0135,5,5,0,0,0,0,0,0
18,FixStart,List,2,13,14.7441,6,6,0,0,0,0,0,0
18,FixStart,List,2,14,12.9088,7,7,0,0,0,1,1,0
18,FixStart,List,2,15,16.4875,5,5,0,0,0,0,0,0
18,FixStart,List,2,16,16.197,5,5,0,0,0,0,0,0
18,FixStart,List,2,17,18.3536,7,7,0,0,0,0,0,0
18,FixStart,List,2,18,18.7875,7,7,0,0,0,0,0,0
18,FixStart,List,2,19,18.5684,5,5,0,0,0,0,0,0
18,FixStart,List,2,20,9.39975,6,6,0,1,0,2,1,0
18,FixStart,List,3,21,20.237,6,6,0,0,0,0,0,0
18,FixStart,List,3,22,14.1817,7,7,0,0,0,2,1,0
18,FixStart,List,3,23,21.7045,5,5,0,0,0,0,0,0
18,FixStart,List,3,24,20.2568,5,5,0,0,0,0,0,0
18,FixStart,List,3,25,15.4274,7,7,0,0,0,0,0,0
18,FixStart,List,3,26,12.7783,5,5,0,0,1,1,1,0
18,FixStart,List,3,27,17.134,5,5,0,0,0,0,0,0
18,FixStart,List,3,28,20.7051,5,5,0,0,0,0,0,0
18,FixStart,List,3,29,8.49837,5,5,0,1,1,2,1,0
18,FixStart,List,3,30,17.6609,7,7,0,0,0,0,0,0
18,FixStart,List,4,31,23.0167,6,6,0,0,0,0,0,0
18,FixStart,List,4,32,16.6999,4,4,0,0,0,0,0,0
18,FixStart,List,4,33,26.6511,6,6,0,0,0,0,0,0
18,FixStart,List,4,34,19.7152,6,6,0,0,0,0,0,0
18,FixStart,List,4,35,11.4531,7,7,0,0,2,2,0,0
18,FixStart,List,4,36,9.87733,6,6,0,2,0,2,0,0
18,FixStart,List,4,37,24.5571,4,4,0,0,0,0,0,0
18,FixStart,List,4,38,16.5675,5,5,0,0,0,1,0,0
18,FixStart,List,4,39,17.3854,7,7,0,0,0,0,0,0
18,FixStart,List,4,40,20.0127,7,7,0,0,0,0,0,0
19,Basic,List,1,1,7.71245,9,9,0,0,1,8,5,1
19,Basic,List,1,2,16.1675,6,6,0,0,0,0,0,0
19,Basic,List,1,3,14.8601,5,5,0,0,0,0,0,0
19,Basic,List,1,4,14.2985,5,5,0,0,1,1,1,1
19,Basic,List,1,5,14.4538,7,7,0,0,0,0,0,0
19,Basic,List,1,6,14.7013,5,5,0,0,0,0,0,0
19,Basic,List,1,7,15.8216,5,5,0,0,0,0,0,0
19,Basic,List,1,8,9.21832,5,5,0,0,1,4,2,0
19,Basic,List,1,9,21.5394,5,5,0,0,0,0,0,0
19,Basic,List,1,10,15.8307,5,5,0,0,0,0,0,0
19,Basic,List,2,11,11.6161,6,6,0,0,1,2,2,1
19,Basic,List,2,12,19.5001,6,6,0,0,0,0,0,0
19,Basic,List,2,13,17.8118,4,4,0,0,0,0,0,0
19,Basic,List,2,14,15.2037,5,5,0,0,0,0,0,0
19,Basic,List,2,15,13.6651,5,5,0,1,1,0,0,0
19,Basic,List,2,16,6.47881,6,6,0,0,1,10,8,1
19,Basic,List,2,17,11.2465,5,5,0,0,0,2,2,0
19,Basic,List,2,18,11.336,7,7,0,0,0,1,1,0
19,Basic,List,2,19,13.3271,4,4,0,0,0,1,1,0
19,Basic,List,2,20,12.031,4,4,0,0,0,1,1,0
19,Basic,List,3,21,11.2179,6,6,0,0,1,1,1,1
19,Basic,List,3,22,17.8683,4,4,0,0,0,0,0,0
19,Basic,List,3,23,15.4691,6,6,0,0,0,0,0,0
19,Basic,List,3,24,17.7602,7,7,0,0,0,0,0,0
19,Basic,List,3,25,19.8663,5,5,0,0,0,0,0,0
19,Basic,List,3,26,17.9203,6,6,0,0,0,0,0,0
19,Basic,List,3,27,13.4859,9,9,0,0,1,2,2,0
19,Basic,List,3,28,10.7366,7,7,0,0,0,5,3,0
19,Basic,List,3,29,16.1652,5,5,0,0,0,0,0,0
19,Basic,List,3,30,8.89799,5,5,0,0,1,2,2,1
19,Basic,List,4,31,17.2352,6,6,0,0,0,0,0,0
19,Basic,List,4,32,17.858,6,6,0,0,0,0,0,0
19,Basic,List,4,33,19.3168,7,7,0,0,0,0,0,0
19,Basic,List,4,34,10.6602,6,6,0,0,0,4,3,0
19,Basic,List,4,35,18.5742,5,5,0,0,0,0,0,0
19,Basic,List,4,36,18.5471,6,5,1,0,0,0,0,0
19,Basic,List,4,37,11.0772,5,5,0,0,1,3,2,1
19,Basic,List,4,38,9.63284,9,9,0,0,3,5,4,2
19,Basic,List,4,39,11.1732,6,6,0,0,1,2,2,1
19,Basic,List,4,40,20.3649,4,4,0,0,0,0,0,0
19,FixStart,List,1,1,11.2673,6,6,0,0,1,1,0,0
19,FixStart,List,1,2,16.2967,4,4,0,1,1,2,1,0
19,FixStart,List,1,3,11.8365,7,7,0,0,1,1,1,1
19,FixStart,List,1,4,14.9471,4,4,0,0,0,0,0,0
19,FixStart,List,1,5,9.0545,5,5,0,0,0,3,2,0
19,FixStart,List,1,6,7.26142,5,5,0,2,0,2,0,0
19,FixStart,List,1,7,9.95141,6,6,0,0,0,1,1,0
19,FixStart,List,1,8,16.4959,7,7,0,0,0,0,0,0
19,FixStart,List,1,9,15.8658,6,6,0,0,0,0,0,0
19,FixStart,List,1,10,6.43572,6,6,0,2,1,3,0,0
19,FixStart,List,2,11,16.664,6,6,0,0,0,0,0,0
19,FixStart,List,2,12,11.5427,5,5,0,0,1,1,0,0
19,FixStart,List,2,13,17.4256,6,6,0,0,0,1,1,0
19,FixStart,List,2,14,14.1966,7,7,0,0,0,0,0,0
19,FixStart,List,2,15,13.1492,6,6,0,0,1,1,0,0
19,FixStart,List,2,16,17.4594,8,8,0,0,0,0,0,0
19,FixStart,List,2,17,16.7606,5,5,0,0,0,0,0,0
19,FixStart,List,2,18,17.1128,6,6,0,0,0,0,0,0
19,FixStart,List,2,19,18.3903,5,5,0,0,0,0,0,0
19,FixStart,List,2,20,12.389,7,7,0,0,1,1,0,0
19,FixStart,List,3,21,12.7285,6,6,0,0,1,1,0,0
19,FixStart,List,3,22,16.9586,6,6,0,0,0,0,0,0
19,FixStart,List,3,23,21.5495,4,4,0,0,0,0,0,0
19,FixStart,List,3,24,17.9223,6,6,0,0,0,0,0,0
19,FixStart,List,3,25,15.0602,5,5,0,1,1,0,0,0
19,FixStart,List,3,26,11.2571,7,7,0,0,1,1,0,0
19,FixStart,List,3,27,16.2279,4,4,0,0,0,0,0,0
19,FixStart,List,3,28,18.3769,6,6,0,0,0,0,0,0
19,FixStart,List,3,29,10.6376,6,6,0,0,2,2,0,0
19,FixStart,List,3,30,18.5717,5,5,0,0,0,0,0,0
19,FixStart,List,4,31,19.1889,6,6,0,0,0,0,0,0
19,FixStart,List,4,32,14.2723,6,6,0,0,0,0,0,0
19,FixStart,List,4,33,18.4835,4,4,0,0,0,0,0,0
19,FixStart,List,4,34,13.6768,5,5,0,0,1,1,1,1
19,FixStart,List,4,35,17.6305,5,5,0,1,1,0,0,0
19,FixStart,List,4,36,11.4914,5,5,0,0,0,0,0,0
19,FixStart,List,4,37,11.1517,5,5,0,1,0,1,0,0
19,FixStart,List,4,38,22.0475,6,6,0,0,0,0,0,0
19,FixStart,List,4,39,16.9722,5,5,0,0,0,0,0,0
19,FixStart,List,4,40,20.2297,5,5,0,0,0,0,0,0
20,FixStart,Radial,1,1,14.4324,9,9,0,1,0,0,1,0
20,FixStart,Radial,1,2,12.3478,6,6,0,1,0,1,1,0
20,FixStart,Radial,1,3,17.7206,4,4,0,0,0,0,0,0
20,FixStart,Radial,1,4,16.2454,5,5,0,0,0,0,0,0
20,FixStart,Radial,1,5,12.4336,6,6,0,0,0,1,0,0
20,FixStart,Radial,1,6,13.3683,7,7,0,1,0,0,1,0
20,FixStart,Radial,1,7,11.4542,7,7,0,2,2,0,2,2
20,FixStart,Radial,1,8,13.1035,6,6,0,1,0,0,1,0
20,FixStart,Radial,1,9,10.2085,8,8,0,2,1,0,0,0
20,FixStart,Radial,1,10,13.7878,6,6,0,1,0,0,1,0
20,FixStart,Radial,2,11,20.8659,6,6,0,0,0,0,0,0
20,FixStart,Radial,2,12,15.0253,5,5,0,1,0,1,1,0
20,FixStart,Radial,2,13,13.7731,7,7,0,0,0,1,0,0
20,FixStart,Radial,2,14,17.6905,5,5,0,0,0,0,0,0
20,FixStart,Radial,2,15,16.8764,5,5,0,0,0,1,0,0
20,FixStart,Radial,2,16,14.923,7,7,0,1,0,0,1,0
20,FixStart,Radial,2,17,10.8517,5,5,0,3,2,0,3,2
20,FixStart,Radial,2,18,18.9366,5,5,0,0,0,0,0,0
20,FixStart,Radial,2,19,12.4514,6,6,0,0,0,1,0,0
20,FixStart,Radial,2,20,15.0446,6,6,0,0,0,0,0,0
20,FixStart,Radial,3,21,21.3421,6,6,0,0,0,0,0,0
20,FixStart,Radial,3,22,13.7629,7,7,0,1,1,0,1,1
20,FixStart,Radial,3,23,10.1742,8,8,0,1,0,2,0,0
20,FixStart,Radial,3,24,15.8302,5,5,0,0,0,0,0,0
20,FixStart,Radial,3,25,18.1049,4,4,0,0,0,0,0,0
20,FixStart,Radial,3,26,20.1475,4,4,0,0,0,0,0,0
20,FixStart,Radial,3,27,20.0792,8,8,0,0,0,0,0,0
20,FixStart,Radial,3,28,18.6528,7,7,0,0,0,0,0,0
20,FixStart,Radial,3,29,12.9717,4,4,0,1,0,0,1,0
20,FixStart,Radial,3,30,23.3054,6,6,0,0,0,0,0,0
20,FixStart,Radial,4,31,13.6564,6,6,0,2,0,0,2,0
20,FixStart,Radial,4,32,16.8234,5,5,0,1,0,0,1,0
20,FixStart,Radial,4,33,13.2805,4,4,0,0,0,1,0,0
20,FixStart,Radial,4,34,14.3605,6,6,0,0,0,1,0,0
20,FixStart,Radial,4,35,9.1795,5,5,0,3,1,0,1,0
20,FixStart,Radial,4,36,16.3391,4,4,0,1,0,0,1,0
20,FixStart,Radial,4,37,12.495,5,5,0,1,1,1,1,1
20,FixStart,Radial,4,38,10.7497,6,6,0,3,2,0,2,1
20,FixStart,Radial,4,39,12.0975,7,7,0,0,0,2,0,0
20,FixStart,Radial,4,40,18.7784,7,7,0,1,0,0,0,0
20,Basic,Radial,1,1,12.6742,6,6,0,3,1,0,3,1
20,Basic,Radial,1,2,12.8274,6,6,0,2,0,0,2,0
20,Basic,Radial,1,3,13.6109,5,5,0,3,1,0,3,1
20,Basic,Radial,1,4,9.51626,4,4,0,3,1,1,3,0
20,Basic,Radial,1,5,14.6614,4,4,0,0,0,1,0,0
20,Basic,Radial,1,6,11.6952,4,4,0,0,0,0,0,0
20,Basic,Radial,1,7,10.2575,6,6,0,4,1,0,4,1
20,Basic,Radial,1,8,12.7919,7,7,0,2,2,0,2,2
20,Basic,Radial,1,9,11.0145,7,7,0,4,0,0,4,0
20,Basic,Radial,1,10,17.8364,7,7,0,0,0,0,0,0
20,Basic,Radial,2,11,15.7165,6,6,0,1,0,0,1,0
20,Basic,Radial,2,12,12.7879,4,4,0,1,1,0,1,1
20,Basic,Radial,2,13,13.6071,7,7,0,2,0,0,2,0
20,Basic,Radial,2,14,19.66,4,4,0,0,0,0,0,0
20,Basic,Radial,2,15,11.1528,6,6,0,3,0,0,3,0
20,Basic,Radial,2,16,21.2359,5,5,0,0,0,0,0,0
20,Basic,Radial,2,17,9.51329,5,5,0,4,1,0,3,0
20,Basic,Radial,2,18,16.163,4,4,0,1,0,0,1,0
20,Basic,Radial,2,19,18.5031,6,6,0,0,0,0,0,0
20,Basic,Radial,2,20,13.5242,6,6,0,2,0,0,2,0
20,Basic,Radial,3,21,16.5663,6,6,0,1,1,0,1,1
20,Basic,Radial,3,22,11.2108,5,5,0,2,0,0,2,0
20,Basic,Radial,3,23,10.9924,3,3,0,1,0,1,1,0
20,Basic,Radial,3,24,12.8955,6,6,0,1,0,0,1,0
20,Basic,Radial,3,25,15.3982,8,8,0,1,0,0,1,0
20,Basic,Radial,3,26,12.9852,5,5,0,1,0,0,0,0
20,Basic,Radial,3,27,17.4035,6,6,0,0,0,0,0,0
20,Basic,Radial,3,28,13.8593,4,4,0,2,0,0,2,0
20,Basic,Radial,3,29,19.5006,5,5,0,1,0,0,0,0
20,Basic,Radial,3,30,18.4778,5,5,0,0,0,0,0,0
20,Basic,Radial,4,31,20.7792,6,6,0,0,0,0,0,0
20,Basic,Radial,4,32,16.8212,6,6,0,1,0,0,1,0
20,Basic,Radial,4,33,13.823,6,6,0,1,0,0,1,0
20,Basic,Radial,4,34,13.7457,5,5,0,1,0,0,0,0
20,Basic,Radial,4,35,23.8692,5,5,0,0,0,0,0,0
20,Basic,Radial,4,36,11.6514,5,5,0,3,0,0,2,0
20,Basic,Radial,4,37,14.1749,6,6,0,0,0,1,0,0
20,Basic,Radial,4,38,12.3656,5,5,0,2,2,0,2,2
20,Basic,Radial,4,39,12.6175,5,5,0,2,0,0,0,0
20,Basic,Radial,4,40,18.9385,4,4,0,0,0,0,0,0
21,Basic,List,1,1,11.0661,9,9,0,1,1,0,0,0
21,Basic,List,1,2,16.1821,6,6,0,0,0,0,0,0
21,Basic,List,1,3,14.5566,4,4,0,0,0,0,0,0
21,Basic,List,1,4,16.1666,4,4,0,0,0,0,0,0
21,Basic,List,1,5,16.5603,6,6,0,0,0,0,0,0
21,Basic,List,1,6,14.6125,5,5,0,0,0,0,0,0
21,Basic,List,1,7,17.7513,5,5,0,0,0,0,0,0
21,Basic,List,1,8,17.6275,4,4,0,0,0,0,0,0
21,Basic,List,1,9,18.943,6,6,0,0,0,0,0,0
21,Basic,List,1,10,18.4006,5,5,0,0,0,0,0,0
21,Basic,List,2,11,16.7585,6,6,0,0,0,0,0,0
21,Basic,List,2,12,15.092,6,6,0,0,0,0,0,0
21,Basic,List,2,13,14.6572,7,7,0,0,0,0,0,0
21,Basic,List,2,14,13.1406,5,5,0,0,1,1,1,1
