id,mode,cand,block,part(#/50),GestureSpeed(keyW/s)
18,FixStart,List,3,38,20.3517
18,FixStart,List,3,39,20.8516
18,FixStart,List,3,40,22.0253
18,FixStart,List,3,41,21.3866
18,FixStart,List,3,42,21.6843
18,FixStart,List,3,43,20.7036
18,FixStart,List,3,44,18.7191
18,FixStart,List,3,45,17.5529
18,FixStart,List,3,46,15.9401
18,FixStart,List,3,47,14.0838
18,FixStart,List,3,48,11.9897
18,FixStart,List,3,49,9.57922
18,FixStart,List,3,50,4.7165
18,FixStart,List,4,1,15.2892
18,FixStart,List,4,2,21.8928
18,FixStart,List,4,3,21.9567
18,FixStart,List,4,4,21.0827
18,FixStart,List,4,5,20.8017
18,FixStart,List,4,6,20.5984
18,FixStart,List,4,7,21.4055
18,FixStart,List,4,8,20.7589
18,FixStart,List,4,9,20.4274
18,FixStart,List,4,10,21.3516
18,FixStart,List,4,11,21.1038
18,FixStart,List,4,12,19.827
18,FixStart,List,4,13,21.2679
18,FixStart,List,4,14,20.0773
18,FixStart,List,4,15,19.4061
18,FixStart,List,4,16,20.2975
18,FixStart,List,4,17,21.6968
18,FixStart,List,4,18,22.143
18,FixStart,List,4,19,21.7762
18,FixStart,List,4,20,22.7464
18,FixStart,List,4,21,23.8215
18,FixStart,List,4,22,24.8173
18,FixStart,List,4,23,25.5391
18,FixStart,List,4,24,25.8253
18,FixStart,List,4,25,24.353
18,FixStart,List,4,26,25.6006
18,FixStart,List,4,27,26.8462
18,FixStart,List,4,28,26.2253
18,FixStart,List,4,29,25.4083
18,FixStart,List,4,30,23.9337
18,FixStart,List,4,31,24.2197
18,FixStart,List,4,32,23.0687
18,FixStart,List,4,33,23.2962
18,FixStart,List,4,34,23.6083
18,FixStart,List,4,35,23.9347
18,FixStart,List,4,36,22.6979
18,FixStart,List,4,37,23.5144
18,FixStart,List,4,38,25.7617
18,FixStart,List,4,39,25.4301
18,FixStart,List,4,40,24.9028
18,FixStart,List,4,41,23.5635
18,FixStart,List,4,42,23.8476
18,FixStart,List,4,43,24.8321
18,FixStart,List,4,44,23.898
18,FixStart,List,4,45,23.2238
18,FixStart,List,4,46,21.3296
18,FixStart,List,4,47,19.2194
18,FixStart,List,4,48,17.6142
18,FixStart,List,4,49,13.9224
18,FixStart,List,4,50,7.73768
19,Basic,List,1,1,7.59383
19,Basic,List,1,2,18.3093
19,Basic,List,1,3,20.778
19,Basic,List,1,4,22.3581
19,Basic,List,1,5,23.8935
19,Basic,List,1,6,23.0483
19,Basic,List,1,7,22.5673
19,Basic,List,1,8,23.4044
19,Basic,List,1,9,22.824
19,Basic,List,1,10,22.4352
19,Basic,List,1,11,23.8556
19,Basic,List,1,12,23.4842
19,Basic,List,1,13,23.8492
19,Basic,List,1,14,23.4052
19,Basic,List,1,15,23.4688
19,Basic,List,1,16,23.428
19,Basic,List,1,17,23.8635
19,Basic,List,1,18,23.3418
19,Basic,List,1,19,22.6024
19,Basic,List,1,20,22.5395
19,Basic,List,1,21,22.6344
19,Basic,List,1,22,23.1033
19,Basic,List,1,23,23.8336
19,Basic,List,1,24,24.9385
19,Basic,List,1,25,25.1826
19,Basic,List,1,26,23.9893
19,Basic,List,1,27,23.2387
19,Basic,List,1,28,22.9438
19,Basic,List,1,29,25.5678
19,Basic,List,1,30,26.9252
19,Basic,List,1,31,24.1563
19,Basic,List,1,32,22.882
19,Basic,List,1,33,22.1566
19,Basic,List,1,34,22.2545
19,Basic,List,1,35,22.8691
19,Basic,List,1,36,24.2985
19,Basic,List,1,37,24.6298
19,Basic,List,1,38,24.2624
19,Basic,List,1,39,22.3934
19,Basic,List,1,40,20.5076
19,Basic,List,1,41,20.2487
19,Basic,List,1,42,20.0684
19,Basic,List,1,43,19.0072
19,Basic,List,1,44,17.7687
19,Basic,List,1,45,16.5457
19,Basic,List,1,46,16.1584
19,Basic,List,1,47,15.0919
19,Basic,List,1,48,11.5945
19,Basic,List,1,49,8.04867
19,Basic,List,1,50,2.90489
19,Basic,List,2,1,5.53073
19,Basic,List,2,2,17.0701
19,Basic,List,2,3,18.8318
19,Basic,List,2,4,20.1269
19,Basic,List,2,5,20.0269
19,Basic,List,2,6,19.945
19,Basic,List,2,7,19.8171
19,Basic,List,2,8,20.1696
19,Basic,List,2,9,19.0145
19,Basic,List,2,10,18.3062
19,Basic,List,2,11,20.3302
19,Basic,List,2,12,21.5505
19,Basic,List,2,13,22.368
19,Basic,List,2,14,23.9024
19,Basic,List,2,15,23.7
19,Basic,List,2,16,23.5684
19,Basic,List,2,17,22.4361
19,Basic,List,2,18,21.1819
19,Basic,List,2,19,21.4744
19,Basic,List,2,20,21.5232
19,Basic,List,2,21,20.1955
19,Basic,List,2,22,19.8719
19,Basic,List,2,23,20.0433
19,Basic,List,2,24,20.6834
19,Basic,List,2,25,21.299
19,Basic,List,2,26,20.5289
19,Basic,List,2,27,20.3276
19,Basic,List,2,28,20.6646
19,Basic,List,2,29,20.8977
19,Basic,List,2,30,21.0626
19,Basic,List,2,31,22.3892
19,Basic,List,2,32,22.0614
19,Basic,List,2,33,21.2308
19,Basic,List,2,34,22.1203
19,Basic,List,2,35,23.1712
19,Basic,List,2,36,22.8348
19,Basic,List,2,37,22.4111
19,Basic,List,2,38,22.9149
19,Basic,List,2,39,22.8556
19,Basic,List,2,40,22.445
19,Basic,List,2,41,20.6684
19,Basic,List,2,42,18.384
19,Basic,List,2,43,17.5835
19,Basic,List,2,44,16.178
19,Basic,List,2,45,15.0284
19,Basic,List,2,46,13.3332
19,Basic,List,2,47,11.2189
19,Basic,List,2,48,8.71441
19,Basic,List,2,49,6.47898
19,Basic,List,2,50,2.45114
19,Basic,List,3,1,6.06071
19,Basic,List,3,2,18.287
19,Basic,List,3,3,19.5719
19,Basic,List,3,4,20.3221
19,Basic,List,3,5,21.0797
19,Basic,List,3,6,20.4412
19,Basic,List,3,7,19.9615
19,Basic,List,3,8,20.0749
19,Basic,List,3,9,19.3877
19,Basic,List,3,10,18.8383
19,Basic,List,3,11,18.2249
19,Basic,List,3,12,18.5187
19,Basic,List,3,13,19.3834
19,Basic,List,3,14,19.5354
19,Basic,List,3,15,19.4045
19,Basic,List,3,16,20.838
19,Basic,List,3,17,21.4997
19,Basic,List,3,18,20.9115
19,Basic,List,3,19,20.5063
19,Basic,List,3,20,20.3314
19,Basic,List,3,21,19.5589
19,Basic,List,3,22,18.2049
19,Basic,List,3,23,17.699
19,Basic,List,3,24,17.4559
19,Basic,List,3,25,17.173
19,Basic,List,3,26,18.0306
19,Basic,List,3,27,18.3261
19,Basic,List,3,28,16.8409
19,Basic,List,3,29,17.9373
19,Basic,List,3,30,19.349
19,Basic,List,3,31,19.8247
19,Basic,List,3,32,20.9821
19,Basic,List,3,33,21.4276
19,Basic,List,3,34,22.0781
19,Basic,List,3,35,20.5532
19,Basic,List,3,36,19.8149
19,Basic,List,3,37,19.9241
19,Basic,List,3,38,18.5052
19,Basic,List,3,39,18.7868
19,Basic,List,3,40,18.6588
19,Basic,List,3,41,17.8418
19,Basic,List,3,42,18.1895
19,Basic,List,3,43,17.372
19,Basic,List,3,44,17.4649
19,Basic,List,3,45,16.8428
19,Basic,List,3,46,16.1138
19,Basic,List,3,47,13.8602
19,Basic,List,3,48,10.5111
19,Basic,List,3,49,7.15206
19,Basic,List,3,50,2.28408
19,Basic,List,4,1,7.32846
19,Basic,List,4,2,19.3988
19,Basic,List,4,3,20.609
19,Basic,List,4,4,21.8747
19,Basic,List,4,5,22.7824
19,Basic,List,4,6,22.8942
19,Basic,List,4,7,22.7284
19,Basic,List,4,8,22.9409
19,Basic,List,4,9,21.5406
19,Basic,List,4,10,20.5798
19,Basic,List,4,11,20.6997
19,Basic,List,4,12,21.8487
19,Basic,List,4,13,21.4224
19,Basic,List,4,14,21.6937
19,Basic,List,4,15,23.0605
19,Basic,List,4,16,23.2134
19,Basic,List,4,17,23.0841
19,Basic,List,4,18,22.8471
19,Basic,List,4,19,23.4791
19,Basic,List,4,20,22.872
19,Basic,List,4,21,23.6324
19,Basic,List,4,22,23.7748
19,Basic,List,4,23,22.5222
19,Basic,List,4,24,21.9002
19,Basic,List,4,25,21.7416
19,Basic,List,4,26,20.7243
19,Basic,List,4,27,21.1761
19,Basic,List,4,28,23.167
19,Basic,List,4,29,22.7
19,Basic,List,4,30,22.186
19,Basic,List,4,31,21.3691
19,Basic,List,4,32,22.0532
19,Basic,List,4,33,29.3003
19,Basic,List,4,34,29.183
19,Basic,List,4,35,30.293
19,Basic,List,4,36,30.7245
19,Basic,List,4,37,31.1892
19,Basic,List,4,38,30.4173
19,Basic,List,4,39,29.2072
19,Basic,List,4,40,28.4774
19,Basic,List,4,41,28.2418
19,Basic,List,4,42,28.2159
19,Basic,List,4,43,28.306
19,Basic,List,4,44,26.9151
19,Basic,List,4,45,26.6823
19,Basic,List,4,46,24.2761
19,Basic,List,4,47,21.2646
19,Basic,List,4,48,18.6566
19,Basic,List,4,49,14.4502
19,Basic,List,4,50,9.85072
19,FixStart,List,1,1,5.32069
19,FixStart,List,1,2,15.2055
19,FixStart,List,1,3,15.7902
19,FixStart,List,1,4,14.6858
19,FixStart,List,1,5,14.6786
19,FixStart,List,1,6,14.6703
19,FixStart,List,1,7,14.2201
19,FixStart,List,1,8,16.2499
19,FixStart,List,1,9,16.5216
19,FixStart,List,1,10,17.2357
19,FixStart,List,1,11,16.539
19,FixStart,List,1,12,15.8384
19,FixStart,List,1,13,14.6914
19,FixStart,List,1,14,14.0134
19,FixStart,List,1,15,16.953
19,FixStart,List,1,16,18.6298
19,FixStart,List,1,17,20.1014
19,FixStart,List,1,18,20.7662
19,FixStart,List,1,19,20.8265
19,FixStart,List,1,20,20.237
19,FixStart,List,1,21,20.4463
19,FixStart,List,1,22,20.1679
19,FixStart,List,1,23,20.4024
19,FixStart,List,1,24,19.3495
19,FixStart,List,1,25,19.0579
19,FixStart,List,1,26,19.2761
19,FixStart,List,1,27,18.9198
19,FixStart,List,1,28,18.9937
19,FixStart,List,1,29,18.0344
19,FixStart,List,1,30,17.8386
19,FixStart,List,1,31,17.9321
19,FixStart,List,1,32,19.1629
19,FixStart,List,1,33,19.9193
19,FixStart,List,1,34,19.5925
19,FixStart,List,1,35,20.3048
19,FixStart,List,1,36,21.5223
19,FixStart,List,1,37,21.3629
19,FixStart,List,1,38,20.1556
19,FixStart,List,1,39,19.7545
19,FixStart,List,1,40,19.5883
19,FixStart,List,1,41,19.4603
19,FixStart,List,1,42,18.1997
19,FixStart,List,1,43,18.4055
19,FixStart,List,1,44,17.5483
19,FixStart,List,1,45,16.0222
19,FixStart,List,1,46,15.3636
19,FixStart,List,1,47,14.6628
19,FixStart,List,1,48,12.1844
19,FixStart,List,1,49,8.5653
19,FixStart,List,1,50,2.17361
19,FixStart,List,2,1,4.29077
19,FixStart,List,2,2,15.1705
19,FixStart,List,2,3,16.623
19,FixStart,List,2,4,16.8093
19,FixStart,List,2,5,15.5229
19,FixStart,List,2,6,16.3943
19,FixStart,List,2,7,17.4754
19,FixStart,List,2,8,16.95
19,FixStart,List,2,9,18.4011
19,FixStart,List,2,10,17.2007
19,FixStart,List,2,11,17.0746
19,FixStart,List,2,12,18.1798
19,FixStart,List,2,13,19.3825
19,FixStart,List,2,14,20.1395
19,FixStart,List,2,15,19.7114
19,FixStart,List,2,16,19.2914
19,FixStart,List,2,17,20.3709
19,FixStart,List,2,18,21.0791
19,FixStart,List,2,19,20.2927
19,FixStart,List,2,20,20.0305
19,FixStart,List,2,21,19.6275
19,FixStart,List,2,22,18.7854
19,FixStart,List,2,23,18.8817
19,FixStart,List,2,24,18.6404
19,FixStart,List,2,25,20.2842
19,FixStart,List,2,26,20.658
19,FixStart,List,2,27,20.8214
19,FixStart,List,2,28,22.0221
19,FixStart,List,2,29,21.999
19,FixStart,List,2,30,23.6886
19,FixStart,List,2,31,24.3829
19,FixStart,List,2,32,24.1857
19,FixStart,List,2,33,24.2395
19,FixStart,List,2,34,25.3883
19,FixStart,List,2,35,25.4707
19,FixStart,List,2,36,24.416
19,FixStart,List,2,37,24.5097
19,FixStart,List,2,38,24.2166
19,FixStart,List,2,39,23.2889
19,FixStart,List,2,40,22.2473
19,FixStart,List,2,41,21.9431
19,FixStart,List,2,42,21.8018
19,FixStart,List,2,43,20.0108
19,FixStart,List,2,44,20.0261
19,FixStart,List,2,45,18.937
19,FixStart,List,2,46,16.8994
19,FixStart,List,2,47,14.5515
19,FixStart,List,2,48,12.1708
19,FixStart,List,2,49,8.33032
19,FixStart,List,2,50,2.19777
19,FixStart,List,3,1,5.36094
19,FixStart,List,3,2,16.8959
19,FixStart,List,3,3,17.7238
19,FixStart,List,3,4,17.2587
19,FixStart,List,3,5,16.0878
19,FixStart,List,3,6,15.4989
19,FixStart,List,3,7,16.7519
19,FixStart,List,3,8,18.0468
19,FixStart,List,3,9,18.1942
19,FixStart,List,3,10,20.1555
19,FixStart,List,3,11,20.8575
19,FixStart,List,3,12,20.4827
19,FixStart,List,3,13,19.9138
19,FixStart,List,3,14,18.1741
19,FixStart,List,3,15,16.8587
19,FixStart,List,3,16,16.9846
19,FixStart,List,3,17,19.5491
19,FixStart,List,3,18,20.2644
19,FixStart,List,3,19,21.3018
19,FixStart,List,3,20,21.5947
19,FixStart,List,3,21,21.4982
19,FixStart,List,3,22,21.5419
19,FixStart,List,3,23,21.061
19,FixStart,List,3,24,21.4632
19,FixStart,List,3,25,22.1483
19,FixStart,List,3,26,20.4203
19,FixStart,List,3,27,20.3813
19,FixStart,List,3,28,20.9231
19,FixStart,List,3,29,23.0905
19,FixStart,List,3,30,22.3312
19,FixStart,List,3,31,21.7985
19,FixStart,List,3,32,21.6668
19,FixStart,List,3,33,22.2177
19,FixStart,List,3,34,22.9811
19,FixStart,List,3,35,23.1171
19,FixStart,List,3,36,23.3707
19,FixStart,List,3,37,22.5357
19,FixStart,List,3,38,20.9597
19,FixStart,List,3,39,20.0397
19,FixStart,List,3,40,19.5412
19,FixStart,List,3,41,20.2459
19,FixStart,List,3,42,22.0765
19,FixStart,List,3,43,22.3321
19,FixStart,List,3,44,22.1394
19,FixStart,List,3,45,21.5351
19,FixStart,List,3,46,19.1363
19,FixStart,List,3,47,16.1494
19,FixStart,List,3,48,13.7496
19,FixStart,List,3,49,9.21603
19,FixStart,List,3,50,2.3676
19,FixStart,List,4,1,7.76511
19,FixStart,List,4,2,16.7591
19,FixStart,List,4,3,18.677
19,FixStart,List,4,4,19.0047
19,FixStart,List,4,5,19.0526
19,FixStart,List,4,6,20.7531
19,FixStart,List,4,7,20.1359
19,FixStart,List,4,8,18.4083
19,FixStart,List,4,9,19.2501
19,FixStart,List,4,10,20.1876
19,FixStart,List,4,11,21.1495
19,FixStart,List,4,12,21.91
19,FixStart,List,4,13,21.9894
19,FixStart,List,4,14,22.4126
19,FixStart,List,4,15,21.5944
19,FixStart,List,4,16,20.4578
19,FixStart,List,4,17,20.702
19,FixStart,List,4,18,21.354
19,FixStart,List,4,19,21.2785
19,FixStart,List,4,20,20.4204
19,FixStart,List,4,21,22.3655
19,FixStart,List,4,22,24.5063
19,FixStart,List,4,23,24.9904
19,FixStart,List,4,24,25.6439
19,FixStart,List,4,25,27.4441
19,FixStart,List,4,26,28.8053
19,FixStart,List,4,27,27.4944
19,FixStart,List,4,28,26.4891
19,FixStart,List,4,29,24.8515
19,FixStart,List,4,30,23.5312
19,FixStart,List,4,31,22.1465
19,FixStart,List,4,32,23.0713
19,FixStart,List,4,33,23.0876
19,FixStart,List,4,34,23.2821
19,FixStart,List,4,35,24.6613
19,FixStart,List,4,36,26.2961
19,FixStart,List,4,37,25.979
19,FixStart,List,4,38,25.229
19,FixStart,List,4,39,25.1355
19,FixStart,List,4,40,25.061
19,FixStart,List,4,41,24.2114
19,FixStart,List,4,42,24.6248
19,FixStart,List,4,43,24.4419
19,FixStart,List,4,44,23.6566
19,FixStart,List,4,45,22.3047
19,FixStart,List,4,46,19.3595
19,FixStart,List,4,47,17.8725
19,FixStart,List,4,48,15.1227
19,FixStart,List,4,49,10.1344
19,FixStart,List,4,50,2.81047
20,FixStart,Radial,1,1,11.3675
20,FixStart,Radial,1,2,20.5499
20,FixStart,Radial,1,3,21.4324
20,FixStart,Radial,1,4,21.3278
20,FixStart,Radial,1,5,20.8089
20,FixStart,Radial,1,6,19.8474
20,FixStart,Radial,1,7,18.7852
20,FixStart,Radial,1,8,18.2387
20,FixStart,Radial,1,9,18.6586
20,FixStart,Radial,1,10,18.9518
20,FixStart,Radial,1,11,20.03
20,FixStart,Radial,1,12,19.606
20,FixStart,Radial,1,13,19.4337
20,FixStart,Radial,1,14,20.1179
20,FixStart,Radial,1,15,20.3597
20,FixStart,Radial,1,16,20.0635
20,FixStart,Radial,1,17,21.6007
20,FixStart,Radial,1,18,22.9618
20,FixStart,Radial,1,19,24.8953
20,FixStart,Radial,1,20,25.5635
20,FixStart,Radial,1,21,24.1139
20,FixStart,Radial,1,22,22.5176
20,FixStart,Radial,1,23,21.1911
20,FixStart,Radial,1,24,19.5527
20,FixStart,Radial,1,25,19.1255
20,FixStart,Radial,1,26,19.9583
20,FixStart,Radial,1,27,19.7135
20,FixStart,Radial,1,28,19.8897
20,FixStart,Radial,1,29,20.8327
20,FixStart,Radial,1,30,21.5095
20,FixStart,Radial,1,31,21.6186
20,FixStart,Radial,1,32,22.6391
20,FixStart,Radial,1,33,22.9516
20,FixStart,Radial,1,34,22.5513
20,FixStart,Radial,1,35,21.389
20,FixStart,Radial,1,36,20.3828
20,FixStart,Radial,1,37,20.0717
20,FixStart,Radial,1,38,21.3013
20,FixStart,Radial,1,39,22.6802
20,FixStart,Radial,1,40,22.4181
20,FixStart,Radial,1,41,20.9346
20,FixStart,Radial,1,42,20.5297
20,FixStart,Radial,1,43,20.1208
20,FixStart,Radial,1,44,18.808
20,FixStart,Radial,1,45,18.0513
20,FixStart,Radial,1,46,16.7879
20,FixStart,Radial,1,47,15.7861
20,FixStart,Radial,1,48,13.1744
20,FixStart,Radial,1,49,10.1076
20,FixStart,Radial,1,50,5.35694
20,FixStart,Radial,2,1,11.9356
20,FixStart,Radial,2,2,16.9582
20,FixStart,Radial,2,3,16.9817
20,FixStart,Radial,2,4,16.9709
20,FixStart,Radial,2,5,17.4227
20,FixStart,Radial,2,6,17.7513
20,FixStart,Radial,2,7,18.2532
20,FixStart,Radial,2,8,17.0231
20,FixStart,Radial,2,9,17.8452
20,FixStart,Radial,2,10,19.8263
20,FixStart,Radial,2,11,19.9184
20,FixStart,Radial,2,12,20.7097
20,FixStart,Radial,2,13,19.8297
20,FixStart,Radial,2,14,19.5919
20,FixStart,Radial,2,15,20.097
20,FixStart,Radial,2,16,19.6005
20,FixStart,Radial,2,17,19.8119
20,FixStart,Radial,2,18,20.9322
20,FixStart,Radial,2,19,21.9987
20,FixStart,Radial,2,20,22.6716
20,FixStart,Radial,2,21,22.6183
20,FixStart,Radial,2,22,21.091
20,FixStart,Radial,2,23,21.3203
20,FixStart,Radial,2,24,22.0121
20,FixStart,Radial,2,25,22.9827
20,FixStart,Radial,2,26,21.7914
20,FixStart,Radial,2,27,22.0623
20,FixStart,Radial,2,28,21.7326
20,FixStart,Radial,2,29,21.8661
20,FixStart,Radial,2,30,19.5274
20,FixStart,Radial,2,31,18.2951
20,FixStart,Radial,2,32,19.1927
20,FixStart,Radial,2,33,19.0643
20,FixStart,Radial,2,34,18.903
20,FixStart,Radial,2,35,19.8459
20,FixStart,Radial,2,36,20.0497
20,FixStart,Radial,2,37,18.5487
20,FixStart,Radial,2,38,17.9987
20,FixStart,Radial,2,39,17.8982
20,FixStart,Radial,2,40,17.3463
20,FixStart,Radial,2,41,16.9149
20,FixStart,Radial,2,42,15.8264
20,FixStart,Radial,2,43,15.5325
20,FixStart,Radial,2,44,15.4493
20,FixStart,Radial,2,45,14.6939
20,FixStart,Radial,2,46,13.5965
20,FixStart,Radial,2,47,12.7139
20,FixStart,Radial,2,48,11.3028
20,FixStart,Radial,2,49,9.20029
20,FixStart,Radial,2,50,5.34591
20,FixStart,Radial,3,1,12.1409
20,FixStart,Radial,3,2,20.4707
20,FixStart,Radial,3,3,21.4404
20,FixStart,Radial,3,4,20.7169
20,FixStart,Radial,3,5,20.568
20,FixStart,Radial,3,6,20.0258
20,FixStart,Radial,3,7,19.2626
20,FixStart,Radial,3,8,19.1094
20,FixStart,Radial,3,9,19.4911
20,FixStart,Radial,3,10,20.0773
20,FixStart,Radial,3,11,20.6398
20,FixStart,Radial,3,12,20.0128
20,FixStart,Radial,3,13,20.4703
20,FixStart,Radial,3,14,20.5619
20,FixStart,Radial,3,15,21.5847
20,FixStart,Radial,3,16,22.8303
20,FixStart,Radial,3,17,22.2764
20,FixStart,Radial,3,18,20.7421
20,FixStart,Radial,3,19,22.0294
20,FixStart,Radial,3,20,22.9633
20,FixStart,Radial,3,21,22.6144
20,FixStart,Radial,3,22,22.1171
20,FixStart,Radial,3,23,21.4033
20,FixStart,Radial,3,24,21.1146
20,FixStart,Radial,3,25,21.1432
20,FixStart,Radial,3,26,21.8059
20,FixStart,Radial,3,27,22.326
20,FixStart,Radial,3,28,21.8502
20,FixStart,Radial,3,29,20.6398
20,FixStart,Radial,3,30,21.5714
20,FixStart,Radial,3,31,22.4785
20,FixStart,Radial,3,32,23.8193
20,FixStart,Radial,3,33,23.0506
20,FixStart,Radial,3,34,21.7658
20,FixStart,Radial,3,35,20.5331
20,FixStart,Radial,3,36,21.2874
20,FixStart,Radial,3,37,20.526
20,FixStart,Radial,3,38,20.6067
20,FixStart,Radial,3,39,20.8923
20,FixStart,Radial,3,40,20.9881
20,FixStart,Radial,3,41,21.5407
20,FixStart,Radial,3,42,21.2089
20,FixStart,Radial,3,43,20.8451
20,FixStart,Radial,3,44,20.6262
20,FixStart,Radial,3,45,18.349
20,FixStart,Radial,3,46,16.8694
20,FixStart,Radial,3,47,14.5163
20,FixStart,Radial,3,48,13.6827
20,FixStart,Radial,3,49,12.0747
20,FixStart,Radial,3,50,6.46633
20,FixStart,Radial,4,1,13.9518
20,FixStart,Radial,4,2,21.2009
20,FixStart,Radial,4,3,21.3352
20,FixStart,Radial,4,4,20.2811
20,FixStart,Radial,4,5,19.0081
20,FixStart,Radial,4,6,17.5309
20,FixStart,Radial,4,7,16.6922
20,FixStart,Radial,4,8,19.0565
20,FixStart,Radial,4,9,20.0829
20,FixStart,Radial,4,10,20.5588
20,FixStart,Radial,4,11,20.46
20,FixStart,Radial,4,12,20.5933
20,FixStart,Radial,4,13,19.9327
20,FixStart,Radial,4,14,20.4748
20,FixStart,Radial,4,15,20.4701
20,FixStart,Radial,4,16,21.095
20,FixStart,Radial,4,17,22.5247
20,FixStart,Radial,4,18,23.2947
20,FixStart,Radial,4,19,23.5001
20,FixStart,Radial,4,20,23.8269
20,FixStart,Radial,4,21,23.43
20,FixStart,Radial,4,22,24.4903
20,FixStart,Radial,4,23,25.5319
20,FixStart,Radial,4,24,25.6998
20,FixStart,Radial,4,25,23.5943
20,FixStart,Radial,4,26,21.4652
20,FixStart,Radial,4,27,21.197
20,FixStart,Radial,4,28,20.362
20,FixStart,Radial,4,29,20.7142
20,FixStart,Radial,4,30,21.5207
20,FixStart,Radial,4,31,23.3388
20,FixStart,Radial,4,32,23.5784
20,FixStart,Radial,4,33,24.0979
20,FixStart,Radial,4,34,24.7282
20,FixStart,Radial,4,35,25.197
20,FixStart,Radial,4,36,26.3531
20,FixStart,Radial,4,37,25.9787
20,FixStart,Radial,4,38,26.2078
20,FixStart,Radial,4,39,24.2819
20,FixStart,Radial,4,40,23.866
20,FixStart,Radial,4,41,22.7461
20,FixStart,Radial,4,42,21.4169
20,FixStart,Radial,4,43,23.0173
20,FixStart,Radial,4,44,21.2227
20,FixStart,Radial,4,45,20.7737
20,FixStart,Radial,4,46,19.4148
20,FixStart,Radial,4,47,17.1884
20,FixStart,Radial,4,48,15.5347
20,FixStart,Radial,4,49,12.8497
20,FixStart,Radial,4,50,7.70038
20,Basic,Radial,1,1,4.78189
20,Basic,Radial,1,2,15.2681
20,Basic,Radial,1,3,18.384
20,Basic,Radial,1,4,20.9067
20,Basic,Radial,1,5,22.2105
20,Basic,Radial,1,6,24.6669
20,Basic,Radial,1,7,24.8523
20,Basic,Radial,1,8,25.3796
20,Basic,Radial,1,9,25.5786
20,Basic,Radial,1,10,24.1608
20,Basic,Radial,1,11,24.4588
20,Basic,Radial,1,12,23.7048
20,Basic,Radial,1,13,24.4954
20,Basic,Radial,1,14,26.0372
20,Basic,Radial,1,15,26.1846
20,Basic,Radial,1,16,27.627
20,Basic,Radial,1,17,26.9861
20,Basic,Radial,1,18,28.5031
20,Basic,Radial,1,19,27.7091
20,Basic,Radial,1,20,26.709
20,Basic,Radial,1,21,25.4013
20,Basic,Radial,1,22,24.8767
20,Basic,Radial,1,23,25.3737
20,Basic,Radial,1,24,24.1487
20,Basic,Radial,1,25,23.2328
20,Basic,Radial,1,26,22.31
20,Basic,Radial,1,27,22.8208
20,Basic,Radial,1,28,22.5505
20,Basic,Radial,1,29,20.923
20,Basic,Radial,1,30,19.8887
20,Basic,Radial,1,31,19.8923
20,Basic,Radial,1,32,20.5997
20,Basic,Radial,1,33,22.7068
20,Basic,Radial,1,34,23.7098
20,Basic,Radial,1,35,24.9622
20,Basic,Radial,1,36,24.7418
20,Basic,Radial,1,37,24.7609
20,Basic,Radial,1,38,23.8262
20,Basic,Radial,1,39,22.7397
20,Basic,Radial,1,40,21.9377
20,Basic,Radial,1,41,21.1761
20,Basic,Radial,1,42,20.4843
20,Basic,Radial,1,43,20.6651
20,Basic,Radial,1,44,19.6124
20,Basic,Radial,1,45,19.6964
20,Basic,Radial,1,46,18.2751
20,Basic,Radial,1,47,16.3971
20,Basic,Radial,1,48,13.4992
20,Basic,Radial,1,49,10.6843
20,Basic,Radial,1,50,5.10783
20,Basic,Radial,2,1,3.74793
20,Basic,Radial,2,2,15.5424
20,Basic,Radial,2,3,19.2694
20,Basic,Radial,2,4,22.9562
20,Basic,Radial,2,5,24.5555
20,Basic,Radial,2,6,24.951
20,Basic,Radial,2,7,25.4561
20,Basic,Radial,2,8,25.5284
20,Basic,Radial,2,9,27.9326
20,Basic,Radial,2,10,29.4006
20,Basic,Radial,2,11,28.7752
20,Basic,Radial,2,12,26.8253
20,Basic,Radial,2,13,26.3201
20,Basic,Radial,2,14,24.3831
20,Basic,Radial,2,15,23.5201
20,Basic,Radial,2,16,24.3
20,Basic,Radial,2,17,24.2518
20,Basic,Radial,2,18,25.7923
20,Basic,Radial,2,19,26.3012
20,Basic,Radial,2,20,27.0746
20,Basic,Radial,2,21,27.7547
20,Basic,Radial,2,22,28.9319
20,Basic,Radial,2,23,27.4392
20,Basic,Radial,2,24,26.2496
20,Basic,Radial,2,25,26.6811
20,Basic,Radial,2,26,25.4638
20,Basic,Radial,2,27,25.5574
20,Basic,Radial,2,28,26.0674
20,Basic,Radial,2,29,25.9399
20,Basic,Radial,2,30,26.196
20,Basic,Radial,2,31,25.6391
20,Basic,Radial,2,32,25.0217
20,Basic,Radial,2,33,24.6541
20,Basic,Radial,2,34,25.0678
20,Basic,Radial,2,35,24.1588
20,Basic,Radial,2,36,24.1141
20,Basic,Radial,2,37,24.4204
20,Basic,Radial,2,38,25.3994
20,Basic,Radial,2,39,26.9274
20,Basic,Radial,2,40,27.3013
20,Basic,Radial,2,41,26.5488
20,Basic,Radial,2,42,25.717
20,Basic,Radial,2,43,23.2468
20,Basic,Radial,2,44,22.4108
20,Basic,Radial,2,45,21.5581
20,Basic,Radial,2,46,19.4164
20,Basic,Radial,2,47,17.601
20,Basic,Radial,2,48,15.1418
20,Basic,Radial,2,49,12.1885
20,Basic,Radial,2,50,6.17249
