id,scale,size,type,key,x,y
16,1x1,0.75,start,t,0.0763889,0.204861,
16,1x1,0.75,end,e,-0.267361,0.111111,
16,1x1,0.75,start,q,-0.572917,0.0763889,
16,1x1,0.75,end,k,0.315972,0.00694444,
16,1x1,0.75,start,b,-0.0243056,-0.15625,
16,1x1,0.75,end,n,0.0937501,-0.0798611,
16,1x1,0.75,start,f,-0.125,-0.0625,
16,1x1,0.75,end,x,-0.277778,-0.131944,
16,1x1,0.75,start,j,0.166667,0.0590278,
16,1x1,0.75,end,s,0.455698,0.129309,
16,1x1,0.75,start,o,0.135417,0.0173611,
16,1x1,0.75,end,r,-0.128472,0.0868056,
16,1x1,0.75,start,t,0.0798611,0.128472,
16,1x1,0.75,end,e,-0.302083,0.131944,
16,1x1,0.75,start,l,0.295139,0.114583,
16,1x1,0.75,end,y,0.128939,0.167134,
16,1x1,0.75,start,d,-0.184028,-0.0138888,
16,1x1,0.75,end,g,-0.0347222,0.00694444,
16,1x1,0.75,start,t,-0.09375,0.309028,
16,1x1,0.75,end,e,-0.274306,0.107639,
16,1x1,0.75,start,f,-0.0451389,-0.0138888,
16,1x1,0.75,end,e,-0.253472,0.121528,
16,1x1,0.75,start,i,0.267361,0.166667,
16,1x1,0.75,end,s,-0.368055,-0.0972222,
16,1x1,0.75,start,w,-0.152778,0.111111,
16,1x1,0.75,end,h,0.107639,0.0416667,
16,1x1,0.75,start,y,-0.0208333,0.0624999,
16,1x1,0.75,end,u,0.159722,0.107639,
16,1x1,0.75,start,f,-0.28125,-0.135417,
16,1x1,0.75,end,y,0.0989583,0.107639,
16,1x1,0.75,start,a,-0.402778,-0.0833332,
16,1x1,0.75,end,d,-0.184028,-0.0416668,
16,1x1,0.75,start,q,-0.475694,0.00694444,
16,1x1,0.75,end,s,-0.329861,0.0138889,
16,1x1,1.25,start,w,-0.319444,0.0746527,
16,1x1,1.25,end,t,-0.0295139,0.0729167,
16,1x1,1.25,start,a,-0.444444,-0.0190972,
16,1x1,1.25,end,a,-0.336806,0.0416667,
16,1x1,1.25,start,m,0.222222,-0.173611,
16,1x1,1.25,end,y,0.118608,0.078125,
16,1x1,1.25,start,s,-0.333333,0.0329861,
16,1x1,1.25,end,s,-0.302083,-0.0295139,
16,1x1,1.25,start,a,-0.461805,0.03125,
16,1x1,1.25,end,a,-0.355903,-0.0225694,
16,1x1,1.25,start,m,0.149306,-0.154514,
16,1x1,1.25,end,y,0.127748,0.111111,
16,1x1,1.25,start,w,-0.230903,0.0989583,
16,1x1,1.25,end,l,0.435764,-0.0659722,
16,1x1,1.25,start,d,-0.425347,0.046875,
16,1x1,1.25,end,o,0.315972,0.157986,
16,1x1,1.25,start,t,-0.149306,0.0972223,
16,1x1,1.25,end,e,-0.262153,0.09375,
16,1x1,1.25,start,f,0.0625,-0.0503472,
16,1x1,1.25,end,e,-0.276042,0.0954861,
16,1x1,1.25,start,b,0.0868055,-0.107639,
16,1x1,1.25,end,g,-0.0978345,0.0121528,
16,1x1,1.25,start,w,-0.388889,0.151042,
16,1x1,1.25,end,s,-0.314236,-0.0190972,
16,1x1,1.25,start,j,0.147569,0.00520833,
16,1x1,1.25,end,p,0.480903,0.138889,
16,1x1,1.25,start,q,-0.248264,0.0850695,
16,1x1,1.25,end,y,0.0393332,0.104764,
16,1x1,1.25,start,d,-0.121528,0.0329861,
16,1x1,1.25,end,d,-0.255208,2.6491e-008,
16,1x1,1.25,start,y,0.0833333,0.144097,
16,1x1,1.25,end,u,0.0590277,0.0885417,
16,1x1,1.25,start,h,-0.185764,-0.0260417,
16,1x1,1.25,end,e,-0.24669,0.114746,
16,1x1,1.25,start,a,-0.390625,-0.0451388,
16,1x1,1.25,end,a,-0.427083,0.0138889,
16,1x1,1.25,start,g,0.0625,0.0138889,
16,1x1,1.25,end,d,-0.217014,-0.0121528,
16,1x1,1.25,start,t,0.0416667,0.192708,
16,1x1,1.25,end,e,-0.267361,0.112847,
16,1x1,1.25,start,h,0.118056,-0.00694439,
16,1x1,1.25,end,e,-0.25868,0.104167,
16,1x1,1.25,start,i,0.277778,0.0920139,
16,1x1,1.25,end,s,-0.303819,0.0121528,
16,1x1,1.25,start,s,-0.291667,0.0243056,
16,1x1,1.25,end,l,0.380208,-0.00694439,
16,1x1,1.25,start,o,0.265625,0.111111,
16,1x1,1.25,end,n,0.145833,-0.125,
16,1x1,1.25,start,o,0.260417,0.204861,
16,1x1,1.25,end,r,-0.1875,0.102431,
16,1x1,1.25,start,t,0.046875,0.0329861,
16,1x1,1.25,end,m,0.279514,-0.0694445,
16,1x1,1.25,start,a,-0.295139,-0.0364583,
16,1x1,1.25,end,e,-0.265625,0.0659722,
16,1x1,1.25,start,y,0.0920139,0.0503472,
16,1x1,1.25,end,u,0.153401,0.145833,
16,1x1,1.25,start,t,-0.149306,0.00520833,
16,1x1,1.25,end,g,-0.0208334,0.0199653,
16,1x1,1.25,start,t,-0.163194,0.121528,
16,1x1,1.25,end,o,0.373264,0.0538195,
16,1x1,1.25,start,m,0.0138889,-0.140625,
16,1x1,1.25,end,e,-0.272569,0.126736,
16,1x1,1.25,start,t,-0.0520833,0.0538195,
16,1x1,1.25,end,e,-0.246528,0.114583,
16,1x1,1.25,start,q,-0.442708,0.125,
16,1x1,1.25,end,k,0.338542,-0.0225694,
16,1x1,1.25,start,b,-0.0503472,-0.0850694,
16,1x1,1.25,end,n,0.151042,-0.135417,
16,1x1,1.25,start,f,-0.0659722,0.0885417,
16,1x1,1.25,end,x,-0.267361,-0.123264,
16,1x1,1.25,start,j,0.222222,0.0156251,
16,1x1,1.25,end,s,-0.3125,0.00868053,
16,1x1,1.25,start,o,0.28125,0.0711806,
16,1x1,1.25,end,r,-0.015625,0.0538195,
16,1x1,1.25,start,t,-0.230903,0.166667,
16,1x1,1.25,end,e,-0.291667,0.0833333,
16,1x1,1.25,start,l,0.352431,-0.0260417,
16,1x1,1.25,end,y,0.0659722,0.0763889,
16,1x1,1.25,start,d,-0.0746528,-0.0555556,
16,1x1,1.25,end,g,-0.0243055,0.00451716,
16,1x1,1.25,start,w,-0.161458,0.142361,
16,1x1,1.25,end,h,0.131944,0.0277778,
16,1x1,1.25,start,o,0.296875,0.0486111,
16,1x1,1.25,end,t,-0.0591462,0.0659722,
16,1x1,1.25,start,f,-0.131944,-0.046875,
16,1x1,1.25,end,r,-0.149306,0.0833333,
16,1x1,1.25,start,l,0.352431,2.6491e-008,
16,1x1,1.25,end,w,-0.359375,0.078125,
16,1x1,1.25,start,f,0.135417,-0.0329861,
16,1x1,1.25,end,g,-0.0607639,0.0104167,
16,1x1,1.25,start,o,0.291667,0.105903,
16,1x1,1.25,end,s,-0.296875,-0.0225694,
16,1x1,1.25,start,s,-0.255208,0.0642361,
16,1x1,1.25,end,y,0.078125,0.0868056,
16,1x1,1.25,start,a,-0.361111,0.0451389,
16,1x1,1.25,end,y,0.0972222,0.0902778,
16,1x1,1.25,start,f,-0.171875,0.00520833,
16,1x1,1.25,end,m,0.239583,-0.079861,
16,1x1,1.25,start,s,-0.142361,0.0798611,
16,1x1,1.25,end,s,-0.323238,-0.0156249,
16,1x1,1.25,start,t,0.131944,0.0833333,
16,1x1,1.25,end,e,-0.282986,0.116319,
16,1x1,1.25,start,d,-0.0868055,-0.0190972,
16,1x1,1.25,end,w,-0.378472,0.119792,
16,1x1,1.25,start,j,0.194444,0.0156251,
16,1x1,1.25,end,s,-0.342014,-0.0196974,
16,1x1,1.25,start,i,0.203125,0.142361,
16,1x1,1.25,end,x,-0.25868,-0.123264,
16,1x1,1.25,start,h,0.0902778,0.0746527,
16,1x1,1.25,end,s,-0.241197,-0.00694439,
16,1x1,1.25,start,r,-0.0659722,0.0659722,
16,1x1,1.25,end,n,0.192708,-0.123264,
16,1x1,1.25,start,j,0.164931,0.0190972,
16,1x1,1.25,end,t,-0.0243055,0.112847,
16,1x1,1.25,start,i,0.291667,0.0347222,
16,1x1,1.25,end,n,0.0954861,-0.142361,
16,1x1,1.25,start,t,-0.237847,0.253472,
16,1x1,1.25,end,e,-0.295139,0.0920139,
16,1x1,1.25,start,f,0.0590277,0.0138889,
16,1x1,1.25,end,r,-0.184028,0.0842857,
16,1x1,1.25,start,t,0.046875,0.0815972,
16,1x1,1.25,end,e,-0.291667,0.0902778,
16,1x1,1.25,start,p,0.317708,0.116319,
16,1x1,1.25,end,y,0.121528,0.0729167,
16,1x1,1,start,m,0.340278,-0.180556,
16,1x1,1,end,y,-0.0324074,0.136574,
16,1x1,1,start,b,0.0138889,-0.199074,
16,1x1,1,end,e,-0.280093,0.0949074,
16,1x1,1,start,f,0.0300926,0.0138889,
16,1x1,1,end,e,-0.236111,0.0810185,
16,1x1,1,start,i,0.284722,0.127315,
16,1x1,1,end,n,0.150463,-0.157407,
16,1x1,1,start,t,-0.166667,0.196759,
16,1x1,1,end,e,-0.289352,0.106482,
16,1x1,1,start,w,-0.462963,0.0486112,
16,1x1,1,end,d,-0.236111,-0.00925919,
16,1x1,1,start,t,0.0763889,0.0925926,
16,1x1,1,end,e,-0.298611,0.118056,
16,1x1,1,start,q,-0.5,0.0833334,
16,1x1,1,end,k,0.326389,-0.00694444,
16,1x1,1,start,b,0.12963,-0.141204,
16,1x1,1,end,n,0.25463,-0.0810185,
16,1x1,1,start,f,-0.203704,0.0925926,
16,1x1,1,end,x,-0.282407,-0.136574,
16,1x1,1,start,j,0.252315,-0.0393518,
16,1x1,1,end,s,-0.335648,0.0324074,
16,1x1,1,start,o,0.203704,0.0162037,
16,1x1,1,end,r,-0.0555556,0.0902778,
16,1x1,1,start,t,0.18287,0.0300925,
16,1x1,1,end,e,-0.291667,0.101852,
16,1x1,1,start,l,0.469907,-0.0925926,
16,1x1,1,end,y,0.0601852,0.113426,
16,1x1,1,start,d,-0.025463,-0.0856482,
16,1x1,1,end,g,-0.0676698,-0.0347222,
16,1x1,1,start,r,-0.152778,0.206019,
16,1x1,1,end,g,-0.0277778,0.0236309,
16,1x1,1,start,w,-0.328704,0.125,
16,1x1,1,end,k,0.337963,-0.00462963,
16,1x1,1,start,i,0.208333,0.145833,
16,1x1,1,end,s,-0.328704,-0.0189871,
16,1x1,1,start,j,0.275463,-0.0509259,
16,1x1,1,end,t,-0.0208333,0.111111,
16,1x1,1,start,a,-0.462963,0.025463,
16,1x1,1,end,t,-0.118055,0.101852,
16,1x1,1,start,h,0.0717592,0.0787037,
16,1x1,1,end,e,-0.270833,0.0925926,
16,1x1,1,start,t,-0.0208333,0.175926,
16,1x1,1,end,e,-0.261574,0.12037,
16,1x1,1,start,f,0.0462963,-0.00925919,
16,1x1,1,end,e,-0.289352,0.0949074,
16,1x1,1,start,b,0.0902778,-0.155093,
16,1x1,1,end,g,-0.0902778,0.00991345,
16,1x1,1,start,w,-0.349537,0.127315,
16,1x1,1,end,s,-0.328704,-0.0208333,
16,1x1,1,start,j,0.118055,0.0648148,
16,1x1,1,end,p,0.490741,0.111111,
16,1x1,1,start,q,-0.196759,0.0370371,
16,1x1,1,end,y,0.0162037,0.0902778,
16,1x1,1,start,h,0.226852,-0.0625,
16,1x1,1,end,e,-0.275463,0.119213,
16,1x1,1,start,i,0.3125,0.0648148,
16,1x1,1,end,s,-0.310185,0.0185185,
16,1x1,1,start,j,0.238426,-0.0138889,
16,1x1,1,end,t,0.0162037,0.136574,
16,1x1,1,start,l,0.384259,-0.0763888,
16,1x1,1,end,e,-0.273148,0.0902778,
16,1x1,1,start,e,-0.3125,0.152778,
16,1x1,1,end,e,-0.185185,0.0925926,
16,1x1,1,start,e,-0.296296,0.111111,
16,1x1,1,end,e,-0.217593,0.108796,
16,1x1,1,start,l,0.409722,-0.0625,
16,1x1,1,end,e,-0.268518,0.150463,
16,1x1,1,start,m,0.287037,-0.115741,
16,1x1,1,end,s,-0.347222,-0.00694444,
16,1x1,1,start,m,0.365741,-0.180556,
16,1x1,1,end,y,0.0347222,0.145833,
16,1x1,1,start,t,-0.240741,0.162037,
16,1x1,1,end,s,-0.319444,-0.00810178,
16,1x1,1,start,w,-0.217593,0.0949074,
16,1x1,1,end,e,-0.145833,0.106482,
16,1x1,1,start,a,-0.296296,-0.127315,
16,1x1,1,end,t,-0.0925926,0.125,
16,1x1,1,start,p,0.509259,-0.00925919,
16,1x1,1,end,l,0.465278,-0.0185184,
16,1x1,1,start,c,-0.0972222,-0.0277778,
16,1x1,1,end,s,-0.342593,-0.0162037,
16,1x1,1,start,h,0.148148,0.00462963,
16,1x1,1,end,y,0.0324074,0.11892,
16,1x1,1,start,f,-0.138889,-0.0462963,
16,1x1,1,end,d,-0.243056,-0.0138889,
16,1x1,1,start,i,0.293981,0.115741,
16,1x1,1,end,s,-0.333333,-0.0138889,
16,1x1,1,start,g,0.115741,-0.0416667,
16,1x1,1,end,d,-0.247685,3.53213e-008,
16,1x1,1,start,f,0.0810185,0.011574,
16,1x1,1,end,r,-0.162037,0.0902778,
16,1x1,1,start,y,0.0486111,0.141204,
16,1x1,1,end,u,0.148148,0.0833334,
16,1x1,1,start,c,-0.0856482,-0.127315,
16,1x1,1,end,e,-0.282407,0.101852,
16,1x1,1,start,a,-0.462963,-0.00462963,
16,1x1,1,end,d,-0.25463,-0.0138889,
16,1x1,1,start,s,-0.282407,0.0231482,
16,1x1,1,end,e,-0.196759,0.145833,
16,1x1,1,start,o,0.261574,0.12037,
16,1x1,1,end,r,-0.171296,0.0763888,
16,1x1,1,start,n,0.199074,-0.118055,
16,1x1,1,end,w,-0.375,0.099537,
16,1x1,1,start,c,0.0462963,-0.208333,
16,1x1,1,end,r,-0.0902778,0.12963,
16,1x1,1,start,y,0.0300926,0.180556,
16,1x1,1,end,u,0.135977,0.0856481,
16,1x1,1,start,m,0.215278,-0.122685,
16,1x1,1,end,t,-0.0300926,0.0925926,
16,1x1,1,start,b,0.0949074,-0.115741,
16,1x1,1,end,e,-0.282407,0.099537,
16,1x1,1,start,g,0.0833334,-0.0231482,
16,1x1,1,end,g,-0.0717593,0.0509259,
16,1x1,1,start,o,0.400463,0.0902778,
16,1x1,1,end,d,-0.18287,3.53213e-008,
16,1x3,0.75,start,c,-0.0694445,-0.475695,
16,1x3,0.75,end,g,-0.0763889,0.00694434,
16,1x3,0.75,start,u,0.197917,0.128472,
16,1x3,0.75,end,p,0.496528,0.295139,
16,1x3,0.75,start,w,-0.336806,0.173611,
16,1x3,0.75,end,h,0.190972,-0.0138889,
16,1x3,0.75,start,k,0.430555,-0.166667,
16,1x3,0.75,end,r,-0.121528,0.305555,
16,1x3,0.75,start,s,-0.305555,-0.0208334,
16,1x3,0.75,end,d,-0.211806,-0.0104168,
16,1x3,0.75,start,b,-0.0138889,-0.215278,
16,1x3,0.75,end,s,-0.25,-0.0347223,
16,1x3,0.75,start,o,0.3125,0.208333,
16,1x3,0.75,end,r,-0.1875,0.284722,
16,1x3,0.75,start,f,-0.0659722,0.03125,
16,1x3,0.75,end,x,-0.208333,-0.319445,
16,1x3,0.75,start,n,0.184028,-0.225695,
16,1x3,0.75,end,r,-0.0890353,0.273063,
16,1x3,0.75,start,h,0.0833334,0.00347222,
16,1x3,0.75,end,s,-0.263889,-0.03125,
16,1x3,0.75,start,c,-0.15625,-0.243056,
16,1x3,0.75,end,d,-0.1875,-0.076389,
16,1x3,0.75,start,p,0.631944,0.15625,
16,1x3,0.75,end,y,0.139635,0.315972,
16,1x3,0.75,start,i,0.447917,0.302083,
16,1x3,0.75,end,s,-0.284722,-0.0381945,
16,1x3,0.75,start,d,0.0972222,0.03125,
16,1x3,0.75,end,d,-0.274306,-0.0590279,
16,1x3,0.75,start,b,0.0937501,-0.326389,
16,1x3,0.75,end,y,0.00694439,0.395833,
16,1x3,0.75,start,a,-0.378472,-0.00347227,
16,1x3,0.75,end,l,0.430555,-0.0381945,
16,1x3,0.75,start,p,0.420139,0.256944,
16,1x3,0.75,end,g,-0.00347219,0.0381944,
16,1x3,0.75,start,l,0.305556,0.0381944,
16,1x3,0.75,end,t,-0.0972222,0.295139,
16,1x3,0.75,start,i,0.388889,0.246528,
16,1x3,0.75,end,s,-0.295139,-0.045139,
16,1x3,0.75,start,f,0.121528,0.0416666,
16,1x3,0.75,end,l,0.382658,-0.0659723,
16,1x3,0.75,start,o,0.336806,0.461805,
16,1x3,0.75,end,f,-0.118056,-5.29819e-008,
16,1x3,0.75,start,t,0.03125,0.329861,
16,1x3,0.75,end,s,-0.316028,0.0104166,
16,1x3,0.75,start,t,-0.0590277,0.225694,
16,1x3,0.75,end,e,-0.256944,0.298611,
16,1x3,0.75,start,f,-0.0694445,-0.0520834,
16,1x3,0.75,end,e,-0.270833,0.319444,
16,1x3,0.75,start,b,0.0208333,-0.315972,
16,1x3,0.75,end,g,0.00347227,0.135417,
16,1x3,0.75,start,w,-0.381944,0.381944,
16,1x3,0.75,end,s,-0.319444,0.0694443,
16,1x3,0.75,start,j,0.152778,0.00347222,
16,1x3,0.75,end,p,0.388889,0.253472,
16,1x3,0.75,start,q,-0.454861,0.288194,
16,1x3,0.75,end,y,0.0243056,0.347434,
16,1x3,0.75,start,c,-0.315972,-0.253472,
16,1x3,0.75,end,l,0.395833,0.079861,
16,1x3,0.75,start,f,-0.326389,0.180555,
16,1x3,0.75,end,r,-0.201389,0.288194,
16,1x3,0.75,start,m,0.1875,-0.302084,
16,1x3,0.75,end,e,-0.277778,0.416666,
16,1x3,0.75,start,d,0.00347227,-0.215278,
16,1x3,0.75,end,s,-0.305555,-0.045139,
16,1x3,0.75,start,t,-0.0486111,0.385417,
16,1x3,0.75,end,e,-0.326389,0.302083,
16,1x3,0.75,start,m,0.232639,-0.302084,
16,1x3,0.75,end,c,-0.201389,-0.333333,
16,1x3,0.75,start,i,0.430555,0.378472,
16,1x3,0.75,end,s,-0.375,-0.0729167,
16,1x3,0.75,start,b,0.111111,-0.194445,
16,1x3,0.75,end,r,-0.0763889,0.270833,
16,1x3,0.75,start,t,0.00347227,0.298611,
16,1x3,0.75,end,n,0.170139,-0.34375,
16,1x3,0.75,start,i,0.347222,0.173611,
16,1x3,0.75,end,t,-0.0381944,0.364583,
16,1x3,0.75,start,s,-0.28125,-0.0659723,
16,1x3,0.75,end,s,-0.326638,0.0138888,
16,1x3,0.75,start,t,-0.0625,0.371528,
16,1x3,0.75,end,e,-0.236111,0.305555,
16,1x3,0.75,start,q,-0.583333,0.336805,
16,1x3,0.75,end,k,0.348455,0.0151214,
16,1x3,0.75,start,b,-0.0277778,-0.3125,
16,1x3,0.75,end,n,0.163194,-0.375,
16,1x3,0.75,start,f,-0.222222,0.125,
16,1x3,0.75,end,x,-0.302083,-0.375,
16,1x3,0.75,start,j,0.194444,0.0833333,
16,1x3,0.75,end,s,0.447917,0.399305,
16,1x3,0.75,start,o,0.194444,0.173611,
16,1x3,0.75,end,r,-0.0590277,0.336805,
16,1x3,0.75,start,t,0.0659722,0.1875,
16,1x3,0.75,end,e,-0.284722,0.322916,
16,1x3,0.75,start,l,0.319444,-0.0555556,
16,1x3,0.75,end,y,0.118055,0.417624,
16,1x3,0.75,start,d,-0.0763889,0.0138888,
16,1x3,0.75,end,g,0.0138889,-0.0208334,
16,1x3,0.75,start,t,-0.25,0.399305,
16,1x3,0.75,end,e,-0.274306,0.329861,
16,1x3,0.75,start,f,-0.09375,-0.0104168,
16,1x3,0.75,end,e,-0.179972,0.381944,
16,1x3,0.75,start,i,0.190972,0.222222,
16,1x3,0.75,end,s,-0.29337,-0.0173612,
16,1x3,0.75,start,w,-0.0381944,0.197917,
16,1x3,0.75,end,h,0.105282,-0.107639,
16,1x3,0.75,start,y,0.0347222,0.319444,
16,1x3,0.75,end,u,0.0833334,0.302083,
16,1x3,0.75,start,f,-0.173611,0.170139,
16,1x3,0.75,end,y,0.0277778,0.338021,
16,1x3,0.75,start,a,-0.444444,-0.00694455,
16,1x3,0.75,end,d,-0.190972,-0.076389,
16,1x3,0.75,start,q,-0.541667,0.385417,
16,1x3,0.75,end,s,-0.340278,-0.00694455,
16,1x3,1.25,start,w,-0.118056,0.279514,
16,1x3,1.25,end,t,-0.0434028,0.272569,
16,1x3,1.25,start,a,-0.263889,-0.00868061,
16,1x3,1.25,end,a,-0.428819,0.0364583,
16,1x3,1.25,start,m,0.222222,-0.321181,
16,1x3,1.25,end,y,0.126924,0.265625,
16,1x3,1.25,start,s,-0.166667,-0.0503472,
16,1x3,1.25,end,s,-0.230903,0.359375,
16,1x3,1.25,start,a,-0.338542,-0.0329862,
16,1x3,1.25,end,a,-0.413194,0.0989582,
16,1x3,1.25,start,m,0.190972,-0.203125,
16,1x3,1.25,end,y,0.0870494,0.236111,
16,1x3,1.25,start,w,-0.348958,0.246528,
16,1x3,1.25,end,l,0.376858,-0.0954861,
16,1x3,1.25,start,d,-0.291667,0.095486,
16,1x3,1.25,end,o,0.357639,0.295139,
16,1x3,1.25,start,t,-0.265625,0.282986,
16,1x3,1.25,end,e,-0.28125,0.317708,
16,1x3,1.25,start,f,-0.0972222,-0.0590278,
16,1x3,1.25,end,e,-0.253472,0.407986,
16,1x3,1.25,start,b,-0.00520833,-0.284722,
16,1x3,1.25,end,g,-0.0746528,0.048611,
16,1x3,1.25,start,w,-0.388889,0.338542,
16,1x3,1.25,end,s,-0.425347,0.0538194,
16,1x3,1.25,start,j,0.0885417,-0.015625,
16,1x3,1.25,end,p,0.41493,0.364583,
16,1x3,1.25,start,q,-0.390625,0.234375,
16,1x3,1.25,end,y,-0.0243055,0.325521,
16,1x3,1.25,start,d,-0.157986,-0.125,
16,1x3,1.25,end,d,-0.246528,-0.0416667,
16,1x3,1.25,start,y,-0.0711805,0.348958,
16,1x3,1.25,end,u,0.0972222,0.274305,
16,1x3,1.25,start,h,-0.0885417,-0.0434028,
16,1x3,1.25,end,e,-0.251736,0.348958,
16,1x3,1.25,start,a,-0.272569,-0.131944,
16,1x3,1.25,end,a,-0.401042,0.0555555,
16,1x3,1.25,start,g,0.0642361,-0.0625001,
16,1x3,1.25,end,d,-0.201389,-0.0642362,
16,1x3,1.25,start,t,-0.0347222,0.354167,
16,1x3,1.25,end,e,-0.267361,0.303819,
16,1x3,1.25,start,h,0.0260416,-0.0850694,
16,1x3,1.25,end,e,-0.243056,0.347222,
16,1x3,1.25,start,i,0.234375,0.253472,
16,1x3,1.25,end,s,-0.3125,-0.0243056,
16,1x3,1.25,start,s,-0.288194,-0.0364583,
16,1x3,1.25,end,l,0.38368,-0.0954861,
16,1x3,1.25,start,o,0.190972,0.361111,
16,1x3,1.25,end,n,0.215278,-0.286458,
16,1x3,1.25,start,o,0.25,0.142361,
16,1x3,1.25,end,r,-0.189236,0.256944,
16,1x3,1.25,start,t,-0.177083,0.237847,
16,1x3,1.25,end,m,0.246528,-0.315972,
16,1x3,1.25,start,a,-0.315972,0.0520833,
16,1x3,1.25,end,e,-0.236111,0.274305,
16,1x3,1.25,start,y,0.118056,0.157986,
16,1x3,1.25,end,u,0.0711805,0.263889,
16,1x3,1.25,start,t,-0.319444,0.309028,
16,1x3,1.25,end,g,-0.0260417,0.0390624,
16,1x3,1.25,start,t,-0.111111,0.387153,
16,1x3,1.25,end,o,0.359375,0.293403,
16,1x3,1.25,start,m,0.0364583,-0.314236,
16,1x3,1.25,end,e,-0.284722,0.309896,
16,1x3,1.25,start,t,0.0486111,0.19618,
16,1x3,1.25,end,e,-0.25868,0.297196,
16,1x3,1.25,start,q,-0.453125,0.355903,
16,1x3,1.25,end,k,0.309028,0.0399305,
16,1x3,1.25,start,b,-0.0694444,-0.210069,
16,1x3,1.25,end,n,0.190972,-0.380208,
16,1x3,1.25,start,f,-0.373264,0.302083,
16,1x3,1.25,end,x,-0.270833,-0.324653,
16,1x3,1.25,start,j,0.125,0.0138888,
16,1x3,1.25,end,s,-0.317708,-0.0260417,
16,1x3,1.25,start,o,0.215278,0.185764,
16,1x3,1.25,end,r,-0.095643,0.299401,
16,1x3,1.25,start,t,-0.0538194,0.173611,
16,1x3,1.25,end,e,-0.284722,0.286458,
16,1x3,1.25,start,l,0.388889,-0.105903,
16,1x3,1.25,end,y,0.0833333,0.390625,
16,1x3,1.25,start,d,-0.149306,0.0277778,
16,1x3,1.25,end,g,-0.000684857,0.00452349,
16,1x3,1.25,start,w,-0.274306,0.38368,
16,1x3,1.25,end,h,0.177083,0.0625,
16,1x3,1.25,start,o,0.336806,0.277778,
16,1x3,1.25,end,t,-0.118056,0.288194,
16,1x3,1.25,start,f,-0.1875,-0.0208334,
16,1x3,1.25,end,r,-0.131944,0.309028,
16,1x3,1.25,start,l,0.395833,-0.0277778,
16,1x3,1.25,end,w,-0.307292,0.298611,
16,1x3,1.25,start,f,-0.0243055,0.0468749,
16,1x3,1.25,end,g,-0.0677083,0.0711805,
16,1x3,1.25,start,o,0.223958,0.201389,
16,1x3,1.25,end,s,-0.269097,-0.0572917,
16,1x3,1.25,start,s,-0.274306,0.0659722,
16,1x3,1.25,end,y,0.0850695,0.279514,
16,1x3,1.25,start,a,-0.338542,-2.6491e-008,
16,1x3,1.25,end,y,0.0364583,0.343065,
16,1x3,1.25,start,f,-0.189236,0.137153,
16,1x3,1.25,end,m,0.203125,-0.396029,
16,1x3,1.25,start,s,-0.225694,0.095486,
16,1x3,1.25,end,s,-0.335069,-0.0694445,
16,1x3,1.25,start,t,-0.0104167,0.364583,
16,1x3,1.25,end,e,-0.274306,0.32118,
16,1x3,1.25,start,d,-0.177083,-0.0729167,
16,1x3,1.25,end,w,-0.33857,0.32118,
16,1x3,1.25,start,j,0.149306,-0.0138889,
16,1x3,1.25,end,s,-0.326389,-0.0225695,
16,1x3,1.25,start,i,0.1875,0.357639,
16,1x3,1.25,end,x,-0.210069,-0.336806,
16,1x3,1.25,start,h,0.0885417,0.145833,
16,1x3,1.25,end,s,-0.237847,-0.0329862,
16,1x3,1.25,start,r,-0.0868055,0.256944,
16,1x3,1.25,end,n,0.173611,-0.309028,
16,1x3,1.25,start,j,0.135417,0.227431,
16,1x3,1.25,end,t,-0.0416667,0.362847,
16,1x3,1.25,start,i,0.277778,0.199653,
16,1x3,1.25,end,n,0.126736,-0.399892,
16,1x3,1.25,start,t,-0.0763889,0.251736,
16,1x3,1.25,end,e,-0.28125,0.289,
16,1x3,1.25,start,f,0.0711805,-0.159722,
16,1x3,1.25,end,r,-0.355903,0.309028,
16,1x3,1.25,start,t,-0.0225695,0.335069,
16,1x3,1.25,end,e,-0.237847,0.270833,
16,1x3,1.25,start,p,0.41493,0.173611,
16,1x3,1.25,end,y,0.134549,0.322049,
16,1x3,1,start,m,0.328704,-0.388889,
16,1x3,1,end,y,0.00462959,0.368722,
16,1x3,1,start,b,0.0277778,-0.268519,
16,1x3,1,end,e,-0.240741,0.280093,
16,1x3,1,start,f,0.104167,-0.115741,
16,1x3,1,end,e,-0.217593,0.328704,
16,1x3,1,start,i,0.310185,0.247685,
16,1x3,1,end,n,0.0995371,-0.393519,
16,1x3,1,start,t,-0.25463,0.300926,
16,1x3,1,end,e,-0.284722,0.30787,
16,1x3,1,start,w,-0.462963,0.335648,
16,1x3,1,end,d,-0.202546,0.0578703,
16,1x3,1,start,t,0.0162037,0.363426,
16,1x3,1,end,e,-0.280093,0.3125,
16,1x3,1,start,q,-0.469907,0.328704,
16,1x3,1,end,k,0.365741,0.0949073,
16,1x3,1,start,b,-0.0509259,-0.1875,
16,1x3,1,end,n,0.194444,-0.331019,
16,1x3,1,start,f,-0.115741,0.106481,
16,1x3,1,end,x,-0.287037,-0.333333,
16,1x3,1,start,j,0.229167,0.0694444,
16,1x3,1,end,s,-0.319444,-0.0578704,
16,1x3,1,start,o,0.324074,0.217593,
16,1x3,1,end,r,-0.12037,0.321759,
16,1x3,1,start,t,0.108796,0.296296,
16,1x3,1,end,e,-0.273148,0.324074,
