id,scale,size,gamma,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
18,1x1,1.00,79,0.540984,0.639344,0.704918,0.754098,0.770492,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,80,0.540984,0.639344,0.704918,0.754098,0.770492,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,81,0.540984,0.639344,0.704918,0.754098,0.770492,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,82,0.540984,0.639344,0.704918,0.754098,0.770492,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,83,0.540984,0.639344,0.704918,0.754098,0.770492,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,84,0.540984,0.639344,0.704918,0.754098,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,85,0.540984,0.639344,0.704918,0.754098,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,86,0.540984,0.639344,0.704918,0.770492,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,87,0.540984,0.622951,0.721311,0.770492,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,88,0.557377,0.622951,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,89,0.557377,0.622951,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,90,0.557377,0.622951,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,91,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,92,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,93,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,94,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,95,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,96,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,97,0.557377,0.655738,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,98,0.557377,0.639344,0.721311,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,99,0.557377,0.639344,0.704918,0.786885,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,100,0.557377,0.639344,0.721311,0.770492,0.786885,0.803279,0.819672,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,101,0.557377,0.639344,0.721311,0.770492,0.786885,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,102,0.557377,0.639344,0.721311,0.770492,0.786885,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,103,0.557377,0.639344,0.721311,0.770492,0.786885,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,104,0.557377,0.655738,0.721311,0.754098,0.786885,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,105,0.557377,0.655738,0.721311,0.754098,0.786885,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,106,0.557377,0.672131,0.721311,0.737705,0.770492,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,107,0.557377,0.672131,0.721311,0.737705,0.770492,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,108,0.557377,0.672131,0.704918,0.737705,0.770492,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,109,0.557377,0.672131,0.704918,0.737705,0.770492,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,110,0.557377,0.672131,0.704918,0.737705,0.770492,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,111,0.557377,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,112,0.57377,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,113,0.57377,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,114,0.57377,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,115,0.590164,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,116,0.590164,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,117,0.590164,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,118,0.590164,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,119,0.590164,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,120,0.590164,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,121,0.590164,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,122,0.57377,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.852459,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,123,0.57377,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,124,0.57377,0.672131,0.704918,0.737705,0.754098,0.803279,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,125,0.57377,0.672131,0.704918,0.737705,0.754098,0.786885,0.836066,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,126,0.590164,0.672131,0.704918,0.737705,0.737705,0.786885,0.819672,0.836066,0.852459,0.852459,0.852459,0.852459
18,1x1,1.00,127,0.590164,0.672131,0.704918,0.737705,0.737705,0.770492,0.819672,0.819672,0.836066,0.852459,0.852459,0.852459
18,1x1,1.00,128,0.590164,0.672131,0.704918,0.737705,0.737705,0.770492,0.819672,0.819672,0.836066,0.836066,0.852459,0.852459
18,1x1,1.00,129,0.590164,0.672131,0.704918,0.737705,0.770492,0.770492,0.819672,0.819672,0.836066,0.836066,0.836066,0.852459
18,1x1,1.00,130,0.590164,0.672131,0.704918,0.737705,0.770492,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,131,0.590164,0.672131,0.704918,0.737705,0.770492,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,132,0.590164,0.655738,0.704918,0.737705,0.770492,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,133,0.590164,0.655738,0.704918,0.737705,0.770492,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,134,0.590164,0.655738,0.704918,0.721311,0.754098,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,135,0.590164,0.655738,0.704918,0.721311,0.754098,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,136,0.590164,0.655738,0.704918,0.721311,0.754098,0.770492,0.819672,0.819672,0.819672,0.836066,0.836066,0.852459
18,1x1,1.00,137,0.590164,0.655738,0.704918,0.721311,0.754098,0.770492,0.803279,0.819672,0.819672,0.819672,0.836066,0.852459
18,1x1,1.00,138,0.590164,0.655738,0.704918,0.721311,0.754098,0.770492,0.803279,0.819672,0.819672,0.819672,0.836066,0.852459
18,1x1,1.00,139,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.836066,0.852459
18,1x1,1.00,140,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.836066,0.852459
18,1x1,1.00,141,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.819672,0.852459
18,1x1,1.00,142,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,143,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,144,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.819672,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,145,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,146,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,147,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,148,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,149,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.819672
18,1x1,1.00,150,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.819672
18,1x1,1.00,151,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.819672
18,1x1,1.00,152,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.819672,0.819672,0.819672,0.836066
18,1x1,1.00,153,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,154,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.786885,0.803279,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,155,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.803279,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,156,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.803279,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,157,0.590164,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,158,0.57377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,159,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,160,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.819672,0.836066
18,1x1,1.00,161,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.836066,0.836066
18,1x1,1.00,162,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.819672,0.836066,0.836066
18,1x1,1.00,163,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.803279,0.836066,0.836066
18,1x1,1.00,164,0.557377,0.655738,0.704918,0.721311,0.754098,0.754098,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,165,0.557377,0.655738,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,166,0.557377,0.655738,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,167,0.557377,0.655738,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,168,0.57377,0.655738,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,169,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,170,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,171,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,172,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.836066
18,1x1,1.00,173,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,174,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,175,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,176,0.57377,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,177,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,178,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,179,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,180,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,181,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,182,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,183,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672,0.819672
18,1x1,1.00,184,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.770492,0.803279,0.819672,0.819672,0.819672
18,1x1,1.00,185,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.770492,0.803279,0.819672,0.819672,0.819672
18,1x1,1.00,186,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.770492,0.786885,0.819672,0.819672,0.819672
18,1x1,1.00,187,0.57377,0.672131,0.704918,0.721311,0.737705,0.770492,0.770492,0.770492,0.786885,0.819672,0.819672,0.819672
18,1x1,1.00,188,0.540984,0.639344,0.688525,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.819672,0.819672,0.819672
18,1x1,1.00,189,0.540984,0.639344,0.688525,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.819672,0.819672,0.819672
18,1x1,1.00,190,0.540984,0.622951,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.819672,0.819672
18,1x1,1.00,191,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672
18,1x1,1.00,192,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672
18,1x1,1.00,193,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672
18,1x1,1.00,194,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.819672
18,1x1,1.00,195,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.803279
18,1x1,1.00,196,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.803279
18,1x1,1.00,197,0.540984,0.606557,0.672131,0.704918,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.803279
18,1x1,1.00,198,0.540984,0.606557,0.672131,0.721311,0.721311,0.754098,0.770492,0.770492,0.786885,0.803279,0.803279,0.803279
18,1x1,1.00,199,0.540984,0.606557,0.672131,0.721311,0.721311,0.737705,0.770492,0.770492,0.770492,0.803279,0.803279,0.803279
18,1x1,1.25,6,0.176471,0.294118,0.352941,0.352941,0.352941,0.411765,0.431373,0.470588,0.470588,0.470588,0.470588,0.470588
18,1x1,1.25,7,0.176471,0.294118,0.372549,0.372549,0.372549,0.431373,0.45098,0.470588,0.490196,0.490196,0.490196,0.509804
18,1x1,1.25,8,0.215686,0.333333,0.372549,0.372549,0.372549,0.45098,0.45098,0.490196,0.509804,0.509804,0.529412,0.54902
18,1x1,1.25,9,0.215686,0.333333,0.372549,0.372549,0.431373,0.470588,0.490196,0.509804,0.529412,0.54902,0.54902,0.568627
18,1x1,1.25,10,0.215686,0.333333,0.372549,0.372549,0.431373,0.490196,0.509804,0.529412,0.529412,0.568627,0.607843,0.607843
18,1x1,1.25,11,0.215686,0.333333,0.372549,0.431373,0.470588,0.509804,0.509804,0.529412,0.568627,0.607843,0.607843,0.627451
18,1x1,1.25,12,0.215686,0.352941,0.392157,0.45098,0.509804,0.529412,0.529412,0.588235,0.588235,0.607843,0.627451,0.647059
18,1x1,1.25,13,0.215686,0.352941,0.392157,0.470588,0.509804,0.529412,0.588235,0.588235,0.627451,0.647059,0.647059,0.647059
18,1x1,1.25,14,0.235294,0.372549,0.392157,0.509804,0.568627,0.588235,0.607843,0.627451,0.627451,0.647059,0.647059,0.647059
18,1x1,1.25,15,0.235294,0.372549,0.431373,0.529412,0.568627,0.588235,0.607843,0.627451,0.627451,0.647059,0.666667,0.686275
18,1x1,1.25,16,0.27451,0.372549,0.490196,0.529412,0.588235,0.607843,0.647059,0.647059,0.647059,0.666667,0.666667,0.686275
18,1x1,1.25,17,0.294118,0.392157,0.509804,0.529412,0.588235,0.627451,0.647059,0.647059,0.647059,0.666667,0.686275,0.686275
18,1x1,1.25,18,0.294118,0.431373,0.509804,0.568627,0.607843,0.627451,0.647059,0.647059,0.647059,0.686275,0.686275,0.705882
18,1x1,1.25,19,0.313725,0.431373,0.54902,0.568627,0.607843,0.627451,0.647059,0.647059,0.666667,0.666667,0.705882,0.705882
18,1x1,1.25,20,0.313725,0.470588,0.54902,0.588235,0.627451,0.627451,0.647059,0.647059,0.666667,0.666667,0.705882,0.705882
18,1x1,1.25,21,0.313725,0.470588,0.54902,0.607843,0.627451,0.647059,0.647059,0.647059,0.666667,0.705882,0.705882,0.705882
18,1x1,1.25,22,0.313725,0.490196,0.588235,0.607843,0.627451,0.647059,0.666667,0.686275,0.686275,0.72549,0.72549,0.72549
18,1x1,1.25,23,0.313725,0.529412,0.588235,0.607843,0.627451,0.666667,0.686275,0.686275,0.686275,0.72549,0.72549,0.72549
18,1x1,1.25,24,0.313725,0.509804,0.588235,0.607843,0.647059,0.666667,0.705882,0.705882,0.705882,0.72549,0.72549,0.72549
18,1x1,1.25,25,0.333333,0.54902,0.588235,0.647059,0.666667,0.686275,0.705882,0.705882,0.72549,0.72549,0.72549,0.72549
18,1x1,1.25,26,0.372549,0.54902,0.607843,0.647059,0.666667,0.705882,0.705882,0.705882,0.72549,0.72549,0.72549,0.72549
18,1x1,1.25,27,0.392157,0.54902,0.588235,0.647059,0.666667,0.705882,0.705882,0.72549,0.72549,0.72549,0.72549,0.745098
18,1x1,1.25,28,0.411765,0.54902,0.607843,0.647059,0.666667,0.705882,0.705882,0.72549,0.72549,0.745098,0.745098,0.745098
18,1x1,1.25,29,0.411765,0.568627,0.607843,0.666667,0.666667,0.705882,0.705882,0.72549,0.745098,0.745098,0.745098,0.745098
18,1x1,1.25,30,0.411765,0.568627,0.607843,0.666667,0.666667,0.705882,0.72549,0.72549,0.745098,0.745098,0.764706,0.784314
18,1x1,1.25,31,0.431373,0.588235,0.607843,0.647059,0.666667,0.705882,0.745098,0.745098,0.764706,0.764706,0.784314,0.784314
18,1x1,1.25,32,0.45098,0.588235,0.607843,0.647059,0.666667,0.705882,0.745098,0.745098,0.764706,0.784314,0.784314,0.803922
18,1x1,1.25,33,0.470588,0.588235,0.627451,0.647059,0.705882,0.72549,0.745098,0.764706,0.784314,0.803922,0.803922,0.803922
18,1x1,1.25,34,0.490196,0.588235,0.627451,0.666667,0.705882,0.72549,0.764706,0.803922,0.803922,0.803922,0.803922,0.803922
18,1x1,1.25,35,0.509804,0.607843,0.627451,0.686275,0.705882,0.764706,0.803922,0.803922,0.803922,0.803922,0.803922,0.823529
18,1x1,1.25,36,0.509804,0.607843,0.647059,0.686275,0.705882,0.764706,0.803922,0.803922,0.803922,0.803922,0.823529,0.823529
18,1x1,1.25,37,0.509804,0.627451,0.647059,0.705882,0.745098,0.784314,0.803922,0.803922,0.803922,0.803922,0.823529,0.823529
18,1x1,1.25,38,0.509804,0.627451,0.647059,0.705882,0.764706,0.784314,0.803922,0.803922,0.823529,0.823529,0.823529,0.823529
18,1x1,1.25,39,0.509804,0.627451,0.647059,0.705882,0.764706,0.803922,0.803922,0.803922,0.823529,0.823529,0.823529,0.823529
18,1x1,1.25,40,0.509804,0.627451,0.666667,0.72549,0.764706,0.803922,0.823529,0.823529,0.823529,0.823529,0.823529,0.823529
18,1x1,1.25,41,0.529412,0.647059,0.666667,0.72549,0.764706,0.823529,0.823529,0.823529,0.823529,0.823529,0.823529,0.843137
18,1x1,1.25,42,0.529412,0.647059,0.686275,0.745098,0.745098,0.823529,0.823529,0.823529,0.823529,0.843137,0.843137,0.901961
18,1x1,1.25,43,0.529412,0.666667,0.686275,0.745098,0.784314,0.823529,0.823529,0.823529,0.843137,0.882353,0.901961,0.901961
18,1x1,1.25,44,0.529412,0.666667,0.705882,0.745098,0.784314,0.803922,0.823529,0.823529,0.843137,0.882353,0.901961,0.921569
18,1x1,1.25,45,0.54902,0.666667,0.705882,0.745098,0.784314,0.803922,0.823529,0.823529,0.843137,0.882353,0.901961,0.921569
18,1x1,1.25,46,0.54902,0.666667,0.705882,0.764706,0.784314,0.803922,0.823529,0.843137,0.882353,0.901961,0.901961,0.921569
18,1x1,1.25,47,0.54902,0.666667,0.705882,0.764706,0.784314,0.803922,0.803922,0.882353,0.882353,0.901961,0.921569,0.921569
18,1x1,1.25,48,0.588235,0.666667,0.705882,0.764706,0.784314,0.803922,0.803922,0.882353,0.882353,0.901961,0.921569,0.921569
18,1x1,1.25,49,0.588235,0.666667,0.72549,0.784314,0.784314,0.803922,0.803922,0.882353,0.882353,0.921569,0.921569,0.921569
18,1x1,1.25,50,0.588235,0.686275,0.705882,0.784314,0.784314,0.803922,0.803922,0.862745,0.901961,0.921569,0.921569,0.921569
18,1x1,1.25,51,0.607843,0.686275,0.72549,0.784314,0.784314,0.803922,0.823529,0.862745,0.921569,0.921569,0.921569,0.921569
18,1x1,1.25,52,0.607843,0.686275,0.72549,0.784314,0.784314,0.823529,0.823529,0.882353,0.921569,0.921569,0.921569,0.921569
18,1x1,1.25,53,0.607843,0.686275,0.72549,0.784314,0.784314,0.823529,0.862745,0.882353,0.921569,0.921569,0.921569,0.921569
18,1x1,1.25,54,0.607843,0.705882,0.72549,0.764706,0.803922,0.823529,0.862745,0.901961,0.921569,0.921569,0.921569,0.921569
18,1x1,1.25,55,0.607843,0.705882,0.72549,0.764706,0.784314,0.843137,0.882353,0.901961,0.901961,0.921569,0.921569,0.921569
18,1x1,1.25,56,0.607843,0.705882,0.72549,0.764706,0.784314,0.843137,0.901961,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,57,0.627451,0.705882,0.72549,0.764706,0.784314,0.843137,0.901961,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,58,0.627451,0.705882,0.72549,0.764706,0.784314,0.843137,0.901961,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,59,0.627451,0.705882,0.72549,0.764706,0.784314,0.862745,0.901961,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,60,0.627451,0.705882,0.745098,0.764706,0.803922,0.862745,0.901961,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,61,0.627451,0.705882,0.745098,0.764706,0.803922,0.862745,0.882353,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,62,0.627451,0.705882,0.745098,0.764706,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.921569,0.921569
18,1x1,1.25,63,0.627451,0.705882,0.745098,0.764706,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.901961,0.921569
18,1x1,1.25,64,0.627451,0.705882,0.764706,0.764706,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.901961,0.921569
18,1x1,1.25,65,0.627451,0.705882,0.764706,0.784314,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.901961,0.921569
18,1x1,1.25,66,0.627451,0.705882,0.764706,0.823529,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.901961,0.921569
18,1x1,1.25,67,0.627451,0.705882,0.764706,0.823529,0.823529,0.862745,0.882353,0.901961,0.901961,0.901961,0.901961,0.921569
18,1x1,1.25,68,0.647059,0.705882,0.764706,0.823529,0.823529,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961,0.921569
18,1x1,1.25,69,0.647059,0.705882,0.764706,0.823529,0.843137,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961,0.921569
18,1x1,1.25,70,0.647059,0.705882,0.764706,0.823529,0.843137,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,71,0.647059,0.72549,0.764706,0.823529,0.843137,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,72,0.647059,0.72549,0.764706,0.823529,0.843137,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,73,0.647059,0.72549,0.764706,0.823529,0.843137,0.843137,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,74,0.647059,0.72549,0.784314,0.823529,0.843137,0.843137,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,75,0.647059,0.72549,0.784314,0.823529,0.843137,0.843137,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,76,0.647059,0.72549,0.784314,0.823529,0.843137,0.843137,0.882353,0.882353,0.882353,0.901961,0.901961,0.901961
18,1x1,1.25,77,0.647059,0.72549,0.784314,0.823529,0.843137,0.843137,0.862745,0.882353,0.882353,0.882353,0.901961,0.901961
