id,scale,size,type,key,x,y
6,1x1,0.75,end,s,-0.328897,0.00516662
6,1x1,0.75,start,t,-0.103395,0.133102
6,1x1,0.75,end,t,-0.0607639,0.130208
6,1x1,0.75,start,u,0.0763889,0.225694
6,1x1,0.75,end,u,0.152778,0.107639
6,1x1,0.75,start,w,-0.516493,0.0651042
6,1x1,0.75,end,x,-0.392361,-0.197917
6,1x1,0.75,start,y,0.017361,0.0347222
6,1x1,0.75,end,y,0.0671756,0.150537
6,1x1,1.0,start,a,-0.44213,-0.0410879
6,1x1,1.0,end,a,-0.354167,-0.048611
6,1x1,1.0,start,b,-0.0462963,-0.243056
6,1x1,1.0,start,c,-0.189815,-0.162037
6,1x1,1.0,start,d,-0.161265,-0.0601852
6,1x1,1.0,end,d,-0.150315,-0.0204411
6,1x1,1.0,end,e,-0.236111,0.102709
6,1x1,1.0,start,f,-0.116127,-0.0636574
6,1x1,1.0,end,f,-0.157407,0.0185185
6,1x1,1.0,start,g,-0.0578704,-0.0439815
6,1x1,1.0,end,g,-0.026331,0.0220433
6,1x1,1.0,start,h,0.0609568,-0.0563272
6,1x1,1.0,end,h,0.0667031,-0.00525905
6,1x1,1.0,start,i,0.244213,0.0978009
6,1x1,1.0,start,j,0.192901,-0.070216
6,1x1,1.0,end,k,0.304398,-0.00636571
6,1x1,1.0,start,l,0.421296,-0.0362654
6,1x1,1.0,end,l,0.461227,0.0300926
6,1x1,1.0,start,m,0.224537,-0.16088
6,1x1,1.0,end,m,0.12963,-0.131944
6,1x1,1.0,start,n,0.0416666,-0.226852
6,1x1,1.0,end,n,0.150463,-0.0949073
6,1x1,1.0,start,o,0.352623,0.111111
6,1x1,1.0,start,p,0.400463,0.141204
6,1x1,1.0,end,p,0.444444,0.099537
6,1x1,1.0,start,q,-0.467593,0.0729167
6,1x1,1.0,start,r,-0.0856482,0.0694445
6,1x1,1.0,end,r,-0.0793925,0.125772
6,1x1,1.0,start,s,-0.292824,-0.00694442
6,1x1,1.0,end,s,-0.296344,-0.0110898
6,1x1,1.0,start,t,-0.057209,0.150794
6,1x1,1.0,end,t,-0.0945216,0.110339
6,1x1,1.0,end,u,0.178241,0.0983797
6,1x1,1.0,start,w,-0.29321,0.124228
6,1x1,1.0,end,x,-0.221368,-0.134411
6,1x1,1.0,start,y,-0.0243056,0.0787037
6,1x1,1.0,end,y,0.056389,0.122119
6,1x1,1.25,start,a,-0.423611,-0.0150463
6,1x1,1.25,end,a,-0.423611,-0.0381944
6,1x1,1.25,start,b,-0.0347222,-0.155671
6,1x1,1.25,start,c,-0.102431,-0.142361
6,1x1,1.25,start,d,-0.15625,-0.0648148
6,1x1,1.25,end,d,-0.222656,-0.00716143
6,1x1,1.25,start,e,-0.234375,0.105035
6,1x1,1.25,end,e,-0.240234,0.114174
6,1x1,1.25,start,f,-0.1188,-0.0518353
6,1x1,1.25,start,g,0.0164931,-0.0390625
6,1x1,1.25,end,g,-0.00542536,0.00802955
6,1x1,1.25,start,h,0.0914352,-0.0549769
6,1x1,1.25,end,h,0.0786955,0.0228548
6,1x1,1.25,start,i,0.178385,0.0894097
6,1x1,1.25,start,j,0.139236,-0.0454861
6,1x1,1.25,end,k,0.286458,0.0295139
6,1x1,1.25,start,l,0.293403,-0.0491898
6,1x1,1.25,end,l,0.381368,-0.0451388
6,1x1,1.25,start,m,0.087963,-0.1875
6,1x1,1.25,start,n,0.03125,-0.145833
6,1x1,1.25,end,n,0.13327,-0.0798789
6,1x1,1.25,start,o,0.293056,0.111806
6,1x1,1.25,end,o,0.391493,0.0972223
6,1x1,1.25,start,p,0.32118,0.0729167
6,1x1,1.25,end,p,0.395833,0.0772569
6,1x1,1.25,start,q,-0.393229,0.0503472
6,1x1,1.25,start,r,-0.0381944,0.0590278
6,1x1,1.25,end,r,-0.145133,0.09375
6,1x1,1.25,start,s,-0.251736,-0.0755208
6,1x1,1.25,end,s,-0.30357,-0.0120887
6,1x1,1.25,start,t,-0.0489005,0.122685
6,1x1,1.25,end,t,-0.0496569,0.0856052
6,1x1,1.25,end,u,0.094618,0.0807291
6,1x1,1.25,start,w,-0.311632,0.0494792
6,1x1,1.25,end,w,-0.343171,0.0636574
6,1x1,1.25,end,x,-0.262725,-0.124132
6,1x1,1.25,start,y,0.0685764,0.102431
6,1x1,1.25,end,y,0.0378416,0.104177
6,1x3,0.75,start,a,-0.553241,-0.15162
6,1x3,0.75,start,b,-0.0243055,-0.372917
6,1x3,0.75,start,c,-0.212963,-0.457176
6,1x3,0.75,end,c,-0.121528,-0.315972
6,1x3,0.75,start,d,-0.178819,-0.0399306
6,1x3,0.75,end,d,-0.224439,-0.0512631
6,1x3,0.75,end,e,-0.262954,0.288568
6,1x3,0.75,start,f,-0.117361,-0.128472
6,1x3,0.75,end,g,-0.0111873,0.0661671
6,1x3,0.75,start,h,0.163194,-0.0694445
6,1x3,0.75,end,h,0.118055,0.00173595
6,1x3,0.75,start,i,0.237847,0.249132
6,1x3,0.75,start,j,0.295139,-0.0590278
6,1x3,0.75,start,k,0.454861,-0.076389
6,1x3,0.75,end,k,0.389597,0.107639
6,1x3,0.75,start,l,0.329861,-0.0381945
6,1x3,0.75,end,l,0.456477,0.0229189
6,1x3,0.75,start,m,0.256944,-0.438368
6,1x3,0.75,end,m,0.182424,-0.292601
6,1x3,0.75,end,n,0.181424,-0.307312
6,1x3,0.75,start,o,0.377315,0.302083
6,1x3,0.75,end,o,0.512153,0.237847
6,1x3,0.75,start,p,0.493056,0.194444
6,1x3,0.75,end,p,0.475694,0.293403
6,1x3,0.75,start,q,-0.571759,0.123842
6,1x3,0.75,end,r,-0.116667,0.288194
6,1x3,0.75,start,s,-0.484954,-0.150463
6,1x3,0.75,end,s,-0.335262,-0.025486
6,1x3,0.75,start,t,-0.0536265,0.273148
6,1x3,0.75,end,t,-0.0612803,0.274343
6,1x3,0.75,start,u,0.0138889,0.291667
6,1x3,0.75,end,u,0.238256,0.272978
6,1x3,0.75,start,w,-0.429688,0.203125
6,1x3,0.75,end,x,-0.239583,-0.315972
6,1x3,0.75,start,y,0.0520833,0.177083
6,1x3,0.75,end,y,0.0551216,0.331095
6,1x3,1.0,start,a,-0.465278,-0.0827546
6,1x3,1.0,end,a,-0.363426,-0.0462964
6,1x3,1.0,start,b,-0.00308641,-0.248457
6,1x3,1.0,start,c,-0.194444,-0.331019
6,1x3,1.0,start,d,-0.21142,-0.0756173
6,1x3,1.0,end,d,-0.168073,-0.0263311
6,1x3,1.0,end,e,-0.259636,0.321903
6,1x3,1.0,start,f,-0.105324,-0.0343365
6,1x3,1.0,end,f,-0.135417,-0.0104167
6,1x3,1.0,start,g,-0.12963,-0.168982
6,1x3,1.0,end,g,-0.0167824,0.00062033
6,1x3,1.0,start,h,0.029321,-0.0501544
6,1x3,1.0,end,h,0.0231482,-0.0046297
6,1x3,1.0,start,i,0.204861,0.270255
6,1x3,1.0,start,j,0.164352,-0.0362655
6,1x3,1.0,end,k,0.233218,-0.00289359
6,1x3,1.0,start,l,0.391204,0.00925922
6,1x3,1.0,end,l,0.401323,0.0520832
6,1x3,1.0,start,m,0.196759,-0.21875
6,1x3,1.0,end,m,0.25463,-0.358796
6,1x3,1.0,start,n,0.0277778,-0.395833
6,1x3,1.0,end,n,0.0902778,-0.252315
6,1x3,1.0,start,o,0.354938,0.275463
6,1x3,1.0,start,p,0.498843,0.332176
6,1x3,1.0,end,p,0.377315,0.275463
6,1x3,1.0,start,q,-0.393518,0.177083
6,1x3,1.0,start,r,-0.0347222,0.238426
6,1x3,1.0,end,r,-0.066358,0.300876
6,1x3,1.0,start,s,-0.269676,-0.125
6,1x3,1.0,end,s,-0.323734,-0.00904887
6,1x3,1.0,start,t,-0.031746,0.324405
6,1x3,1.0,end,t,-0.0895062,0.234568
6,1x3,1.0,end,u,0.0833333,0.253472
6,1x3,1.0,start,w,-0.375,0.205247
6,1x3,1.0,end,x,-0.178241,-0.332176
6,1x3,1.0,start,y,0.0289352,0.202546
6,1x3,1.0,end,y,0.0638487,0.319031
6,1x3,1.25,start,a,-0.416088,0.0104166
6,1x3,1.25,end,a,-0.386285,-0.030382
6,1x3,1.25,start,b,0.0243056,-0.254051
6,1x3,1.25,start,c,-0.12066,-0.252604
6,1x3,1.25,start,d,-0.192708,-0.0694445
6,1x3,1.25,end,d,-0.237413,-0.0390625
6,1x3,1.25,start,e,-0.240451,0.228299
6,1x3,1.25,end,e,-0.226488,0.295477
6,1x3,1.25,start,f,-0.114087,-0.0453869
6,1x3,1.25,start,g,-0.0321181,-0.0677084
6,1x3,1.25,end,g,-0.0364583,0.0549678
6,1x3,1.25,start,h,0.113426,-0.025463
6,1x3,1.25,end,h,0.145833,0.0607638
6,1x3,1.25,start,i,0.179688,0.222656
6,1x3,1.25,start,j,0.110764,-0.0631945
6,1x3,1.25,end,k,0.263889,0.112847
6,1x3,1.25,start,l,0.331018,-0.0376158
6,1x3,1.25,end,l,0.263889,-0.0614887
6,1x3,1.25,start,m,0.133102,-0.23669
6,1x3,1.25,start,n,0.168403,-0.286458
6,1x3,1.25,end,n,0.146591,-0.316331
6,1x3,1.25,start,o,0.279861,0.251042
6,1x3,1.25,end,o,0.349826,0.288194
6,1x3,1.25,start,p,0.309028,0.199653
6,1x3,1.25,end,p,0.430556,0.276042
6,1x3,1.25,start,q,-0.429687,0.104167
6,1x3,1.25,start,r,-0.116319,0.173611
6,1x3,1.25,end,r,-0.165414,0.251173
6,1x3,1.25,start,s,-0.28559,-0.0434028
6,1x3,1.25,end,s,-0.304036,0.00141558
6,1x3,1.25,start,t,-0.0821759,0.234664
6,1x3,1.25,end,t,-0.0359375,0.29184
6,1x3,1.25,end,u,0.0907118,0.271267
6,1x3,1.25,start,w,-0.326389,0.18533
6,1x3,1.25,end,w,-0.342512,0.237847
6,1x3,1.25,end,x,-0.179688,-0.284288
6,1x3,1.25,start,y,0.00347223,0.19618
6,1x3,1.25,end,y,0.0690017,0.27908
7,1x1,0.75,start,a,-0.296007,-0.00694446
7,1x1,0.75,end,a,-0.416667,0.00520839
7,1x1,0.75,start,b,-0.0677083,-0.145833
7,1x1,0.75,start,c,-0.0104167,0.09375
7,1x1,0.75,start,d,0.0254629,0.0185185
7,1x1,0.75,start,e,-0.161458,0.0781251
7,1x1,0.75,end,e,-0.272425,0.144035
7,1x1,0.75,start,f,-0.0798611,0.0168651
7,1x1,0.75,end,f,-0.149306,0.0724905
7,1x1,0.75,end,g,-0.0194445,0.0545744
7,1x1,0.75,start,h,-0.180556,0.111111
7,1x1,0.75,end,h,0.236111,0.0659723
7,1x1,0.75,start,i,0.227431,0.0815972
7,1x1,0.75,start,j,0.126157,0.00115739
7,1x1,0.75,end,k,0.306854,-0.0243056
7,1x1,0.75,start,l,0.236806,0.110417
7,1x1,0.75,end,l,0.465537,-0.03125
7,1x1,0.75,start,m,0.0931713,-0.0393519
7,1x1,0.75,end,m,0.243056,-0.15625
7,1x1,0.75,end,n,0.251736,-0.157986
7,1x1,0.75,start,o,0.231771,0.109375
7,1x1,0.75,end,o,0.421987,0.0677083
7,1x1,0.75,start,p,0.135417,0.232639
7,1x1,0.75,end,p,0.291667,0.152778
7,1x1,0.75,start,q,-0.425347,0.0885417
7,1x1,0.75,end,r,-0.153935,0.109508
7,1x1,0.75,start,s,-0.175926,-0.0451389
7,1x1,0.75,end,s,-0.346613,0.00333113
7,1x1,0.75,start,t,-0.150298,0.128968
7,1x1,0.75,end,t,-0.0511487,0.0954195
7,1x1,0.75,end,u,0.0381945,0.116162
7,1x1,0.75,start,w,-0.216146,0.0260417
7,1x1,0.75,end,w,-0.413194,0.104167
7,1x1,0.75,end,x,-0.364583,-0.170139
7,1x1,0.75,start,y,-0.0138889,0.170139
7,1x1,0.75,end,y,0.0590278,0.100581
7,1x1,1.0,start,a,-0.284722,-0.0023148
7,1x1,1.0,end,a,-0.405093,0.00231489
7,1x1,1.0,start,b,-0.0237269,-0.0549768
7,1x1,1.0,start,c,-0.0848766,-0.130401
7,1x1,1.0,end,c,-0.178241,-0.155093
7,1x1,1.0,start,d,-0.144676,0.0219908
7,1x1,1.0,end,d,-0.215608,0.000661386
7,1x1,1.0,end,e,-0.25326,0.11341
7,1x1,1.0,start,f,-0.0791667,0.00462964
7,1x1,1.0,start,g,-0.0401234,0.0439815
7,1x1,1.0,end,g,-0.0362654,0.0135031
7,1x1,1.0,start,h,0.0177469,0.0061729
7,1x1,1.0,start,i,0.0960648,0.0862269
7,1x1,1.0,start,j,0.126157,-0.0474537
7,1x1,1.0,end,k,0.321759,-0.0115741
7,1x1,1.0,start,l,0.19213,0.025463
7,1x1,1.0,end,l,0.424769,-0.0115741
7,1x1,1.0,start,m,0.0636574,-0.0648148
7,1x1,1.0,end,m,0.354167,-0.087963
7,1x1,1.0,start,n,-0.0023148,-0.0925926
7,1x1,1.0,end,n,0.161638,-0.114969
7,1x1,1.0,start,o,0.225463,0.0819445
7,1x1,1.0,start,p,0.4375,0.0972222
7,1x1,1.0,end,p,0.488426,0.125
7,1x1,1.0,start,q,-0.334877,0.0864198
7,1x1,1.0,end,r,-0.156636,0.0991139
7,1x1,1.0,start,s,-0.17284,0.0246914
7,1x1,1.0,end,s,-0.33941,-0.00839118
7,1x1,1.0,start,t,-0.0833333,0.137897
7,1x1,1.0,end,t,-0.0555556,0.0964506
7,1x1,1.0,end,u,0.10108,0.102623
7,1x1,1.0,start,w,-0.121528,0.0462963
7,1x1,1.0,end,w,-0.384259,0.111111
7,1x1,1.0,end,x,-0.300926,-0.111551
7,1x1,1.0,start,y,0.0131173,0.152778
7,1x1,1.0,end,y,0.03722,0.131399
7,1x1,1.25,start,a,-0.3125,-0.0104167
7,1x1,1.25,start,b,-0.0204861,-0.125347
7,1x1,1.25,start,c,-0.0460069,-0.0868056
7,1x1,1.25,start,d,-0.0862268,-0.0381944
7,1x1,1.25,end,d,-0.202344,0.00282122
7,1x1,1.25,end,e,-0.2711,0.119738
7,1x1,1.25,start,f,-0.0706018,-0.0217014
7,1x1,1.25,end,g,-0.0230035,0.0117188
7,1x1,1.25,start,h,0.0717592,-0.0104167
7,1x1,1.25,end,h,0.134115,-0.03125
7,1x1,1.25,start,i,0.198206,0.104745
7,1x1,1.25,start,j,0.111458,-0.03125
7,1x1,1.25,start,k,0.267361,-0.0243055
7,1x1,1.25,end,k,0.338759,-0.0121528
7,1x1,1.25,start,l,0.366319,0.0711806
7,1x1,1.25,end,l,0.423611,-0.0260417
7,1x1,1.25,start,m,0.302083,-0.211806
7,1x1,1.25,start,n,0.206597,-0.0503472
7,1x1,1.25,end,n,0.167976,-0.114583
7,1x1,1.25,start,o,0.271701,0.115451
7,1x1,1.25,start,p,0.402778,0.0894097
7,1x1,1.25,end,p,0.467014,0.12934
7,1x1,1.25,start,q,-0.328125,0.131944
7,1x1,1.25,start,r,-0.063368,0.0815972
7,1x1,1.25,end,r,-0.138495,0.114149
7,1x1,1.25,start,s,-0.236111,-0.0694445
7,1x1,1.25,end,s,-0.303021,-0.00028318
7,1x1,1.25,start,t,-0.0514323,0.114149
7,1x1,1.25,end,t,-0.0243056,0.112269
7,1x1,1.25,start,u,0.102431,0.126736
7,1x1,1.25,end,u,0.118056,0.125
7,1x1,1.25,start,w,-0.218403,0.107639
7,1x1,1.25,end,w,-0.375,0.0662641
7,1x1,1.25,end,x,-0.243601,-0.124421
7,1x1,1.25,start,y,0.0972222,0.0520833
7,1x1,1.25,end,y,0.0715295,0.118941
7,1x3,0.75,start,a,-0.407986,-0.0251738
7,1x3,0.75,end,a,-0.40625,0.0543832
7,1x3,0.75,start,b,-0.0173611,-0.184028
7,1x3,0.75,start,c,-0.125,-0.503472
7,1x3,0.75,start,d,-0.0983796,-0.123843
7,1x3,0.75,start,e,-0.180556,0.168403
7,1x3,0.75,end,e,-0.25,0.335937
7,1x3,0.75,start,f,-0.0461309,-0.0441469
7,1x3,0.75,end,f,-0.138889,-0.00694455
7,1x3,0.75,end,g,-0.0184428,0.0467053
7,1x3,0.75,start,h,0.104167,-0.0555556
7,1x3,0.75,end,h,0.114583,0.0520832
7,1x3,0.75,start,i,0.340278,0.28125
7,1x3,0.75,start,j,0.16088,0.0347221
7,1x3,0.75,end,k,0.381944,0.125
7,1x3,0.75,start,l,0.422917,0.0270833
7,1x3,0.75,end,l,0.443973,-0.0409101
7,1x3,0.75,start,m,0.228588,-0.247106
7,1x3,0.75,end,m,0.246528,-0.402778
7,1x3,0.75,end,n,0.226223,-0.371528
7,1x3,0.75,start,o,0.360243,0.137153
7,1x3,0.75,end,o,0.395833,0.298611
7,1x3,0.75,start,p,0.395833,0.267361
7,1x3,0.75,end,p,0.454861,0.368056
7,1x3,0.75,start,q,-0.289931,0.157986
7,1x3,0.75,end,r,-0.155671,0.329975
7,1x3,0.75,start,s,-0.12037,-0.118056
7,1x3,0.75,end,s,-0.332071,-0.00520843
7,1x3,0.75,start,t,-0.118552,0.220734
7,1x3,0.75,end,t,-0.0494792,0.343001
7,1x3,0.75,end,u,0.111111,0.300347
7,1x3,0.75,start,w,-0.244792,0.234375
7,1x3,0.75,end,w,-0.371528,0.270833
7,1x3,0.75,end,x,-0.263889,-0.305556
7,1x3,0.75,start,y,0.0555556,0.302083
7,1x3,0.75,end,y,0.0866054,0.334277
7,1x3,1.0,start,a,-0.212384,0.0532407
7,1x3,1.0,end,a,-0.425926,-0.0115741
7,1x3,1.0,start,b,0.0190972,-0.135995
7,1x3,1.0,start,c,-0.0594136,-0.0339506
7,1x3,1.0,end,c,-0.099537,-0.349537
7,1x3,1.0,start,d,-0.0787037,-0.0138889
7,1x3,1.0,end,d,-0.245866,-0.0233136
7,1x3,1.0,end,e,-0.242863,0.336443
7,1x3,1.0,start,f,-0.0703704,-0.0097223
7,1x3,1.0,start,g,-0.0493827,0.0771604
7,1x3,1.0,end,g,-0.0493827,0.0420524
7,1x3,1.0,start,h,0.0470679,0.040895
7,1x3,1.0,start,i,0.223958,0.170718
7,1x3,1.0,start,j,0.0752315,-0.0486111
7,1x3,1.0,end,k,0.340278,0.0601852
7,1x3,1.0,start,l,0.319444,0.122685
7,1x3,1.0,end,l,0.410083,-0.0466574
7,1x3,1.0,start,m,0.111111,-0.16088
7,1x3,1.0,end,m,0.290181,-0.250415
7,1x3,1.0,start,n,-0.099537,0.224537
7,1x3,1.0,end,n,0.20216,-0.338349
7,1x3,1.0,start,o,0.151852,0.0481481
7,1x3,1.0,start,p,0.462963,0.240741
7,1x3,1.0,end,p,0.471065,0.37037
7,1x3,1.0,start,q,-0.284722,0.119599
7,1x3,1.0,end,r,-0.161404,0.318044
7,1x3,1.0,start,s,-0.210648,-0.0516976
7,1x3,1.0,end,s,-0.328414,-0.00245955
7,1x3,1.0,start,t,-0.0539021,0.246693
7,1x3,1.0,end,t,-0.0779321,0.323302
7,1x3,1.0,end,u,0.0671296,0.29761
7,1x3,1.0,start,w,-0.231481,0.152778
7,1x3,1.0,end,w,-0.388889,0.337963
7,1x3,1.0,end,x,-0.236111,-0.37963
7,1x3,1.0,start,y,0.0347222,0.204475
7,1x3,1.0,end,y,0.0393518,0.349575
7,1x3,1.25,start,a,-0.186632,0.0720486
7,1x3,1.25,start,b,0.0111111,-0.0586806
7,1x3,1.25,start,c,-0.0711806,-0.0494792
7,1x3,1.25,start,d,-0.0283565,0.113426
7,1x3,1.25,end,d,-0.205039,-0.030382
7,1x3,1.25,end,e,-0.25414,0.339651
7,1x3,1.25,start,f,-0.0376157,0.0989583
7,1x3,1.25,end,g,-0.0282118,0.015625
7,1x3,1.25,start,h,-0.00231481,0.0659722
7,1x3,1.25,end,h,0.105305,-0.0964896
7,1x3,1.25,start,i,0.127315,0.19647
7,1x3,1.25,start,j,0.0802083,0.0600694
7,1x3,1.25,start,k,0.0503472,-0.0243056
7,1x3,1.25,end,k,0.343529,0.0225694
7,1x3,1.25,start,l,0.173611,0.152778
7,1x3,1.25,end,l,0.453908,0.0503472
7,1x3,1.25,start,m,0.147569,-0.0954861
7,1x3,1.25,start,n,0.0677083,-0.111111
7,1x3,1.25,end,n,0.198817,-0.326958
7,1x3,1.25,start,o,0.0425347,0.0607638
7,1x3,1.25,start,p,0.239583,0.25868
7,1x3,1.25,end,p,0.439602,0.294773
7,1x3,1.25,start,q,-0.150174,0.165799
7,1x3,1.25,start,r,-0.0269097,0.173611
7,1x3,1.25,end,r,-0.118576,0.320486
7,1x3,1.25,start,s,-0.0399306,0.0364583
7,1x3,1.25,end,s,-0.300662,-0.0112119
7,1x3,1.25,start,t,-0.015191,0.154948
7,1x3,1.25,end,t,-0.0116026,0.308247
7,1x3,1.25,start,u,0.0243056,0.0555555
7,1x3,1.25,end,u,0.09375,0.317708
7,1x3,1.25,start,w,-0.0854167,0.0586805
7,1x3,1.25,end,w,-0.326389,0.274305
7,1x3,1.25,end,x,-0.162616,-0.375
7,1x3,1.25,start,y,0.00173613,0.015625
7,1x3,1.25,end,y,0.08522,0.322766
8,1x1,0.75,start,a,-0.46875,0.0601852
8,1x1,0.75,start,b,0.0425348,-0.171007
8,1x1,0.75,start,c,-0.0555555,-0.189236
8,1x1,0.75,start,d,-0.182292,-0.00520825
8,1x1,0.75,end,d,-0.199653,0.0069445
8,1x1,0.75,end,e,-0.258838,0.120291
8,1x1,0.75,start,f,-0.107639,0.0503472
8,1x1,0.75,end,f,-0.118056,-0.0208333
8,1x1,0.75,start,g,0.163194,0.0590278
8,1x1,0.75,end,g,0.0101686,0.0222672
8,1x1,0.75,start,h,0.149306,0.0243056
8,1x1,0.75,end,h,0.128472,0.0434028
8,1x1,0.75,start,i,0.28588,0.116898
8,1x1,0.75,start,j,0.275174,0.0251736
8,1x1,0.75,start,k,0.305556,0.0208334
8,1x1,0.75,end,k,0.319444,0.0121528
8,1x1,0.75,start,l,0.368056,0.0538195
8,1x1,0.75,end,l,0.450521,0.00954861
8,1x1,0.75,start,m,0.236111,-0.210648
8,1x1,0.75,end,m,0.184028,-0.114583
8,1x1,0.75,end,n,0.113502,-0.165585
8,1x1,0.75,start,o,0.340278,0.152778
8,1x1,0.75,end,o,0.319444,0.128472
8,1x1,0.75,start,p,0.552083,0.135417
8,1x1,0.75,end,p,0.469142,0.114583
8,1x1,0.75,start,q,-0.631944,0.256944
8,1x1,0.75,start,r,-0.0520834,-0.0208333
8,1x1,0.75,end,r,-0.118056,0.0763889
8,1x1,0.75,start,s,-0.334491,0.0451389
8,1x1,0.75,end,s,-0.312023,0.0157103
8,1x1,0.75,start,t,-0.03125,0.144531
8,1x1,0.75,end,t,-0.0135417,0.131944
8,1x1,0.75,start,u,0.1875,0.131944
8,1x1,0.75,end,u,0.128472,0.0633681
8,1x1,0.75,start,w,-0.293981,0.172454
8,1x1,0.75,end,x,-0.274066,-0.133836
8,1x1,0.75,start,y,0.171875,0.210069
8,1x1,0.75,end,y,0.0663194,0.107292
8,1x1,1.0,start,a,-0.454475,0.0871914
8,1x1,1.0,end,a,-0.418982,0.0185185
8,1x1,1.0,start,b,0.025463,-0.0308642
8,1x1,1.0,start,c,-0.166088,-0.137731
8,1x1,1.0,start,d,-0.164352,0.0439815
8,1x1,1.0,end,d,-0.233676,-0.0225137
8,1x1,1.0,start,e,-0.165509,0.21875
8,1x1,1.0,end,e,-0.234771,0.106588
8,1x1,1.0,start,f,-0.0888889,0.0833333
8,1x1,1.0,start,g,0.0555556,0.131944
8,1x1,1.0,end,g,-0.0289352,-1.8e-008
8,1x1,1.0,start,h,0.0972222,0.0439815
8,1x1,1.0,end,h,0.10311,0.0208334
8,1x1,1.0,start,i,0.228395,0.210648
8,1x1,1.0,start,j,0.292438,0.108025
8,1x1,1.0,end,k,0.305556,0.0300925
8,1x1,1.0,start,l,0.388117,0.0694445
8,1x1,1.0,end,l,0.407817,0.0231482
8,1x1,1.0,start,m,0.257716,-0.0972222
8,1x1,1.0,start,n,0.138889,-0.167824
8,1x1,1.0,end,n,0.120517,-0.135848
8,1x1,1.0,start,o,0.42284,0.200617
8,1x1,1.0,start,p,0.511574,0.219907
8,1x1,1.0,end,p,0.466147,0.0925926
8,1x1,1.0,start,q,-0.552083,0.253472
8,1x1,1.0,end,r,-0.141898,0.0972222
8,1x1,1.0,start,s,-0.368056,0.0231482
8,1x1,1.0,end,s,-0.318576,0.000289387
8,1x1,1.0,start,t,-0.0221561,0.205357
8,1x1,1.0,end,t,-0.0659722,0.111111
8,1x1,1.0,end,u,0.122685,0.103009
8,1x1,1.0,start,w,-0.335069,0.229745
8,1x1,1.0,end,w,-0.365741,0.0972222
8,1x1,1.0,end,x,-0.253472,-0.113426
8,1x1,1.0,start,y,0.037037,0.202546
8,1x1,1.0,end,y,0.0648148,0.132523
8,1x1,1.25,start,a,-0.349826,0.0581597
8,1x1,1.25,end,a,-0.407986,-0.00781253
8,1x1,1.25,start,b,0.0568576,-0.112847
8,1x1,1.25,end,c,-0.189236,-0.140625
8,1x1,1.25,start,d,-0.0711806,0.0138889
8,1x1,1.25,end,d,-0.190097,-0.00217013
8,1x1,1.25,end,e,-0.251736,0.0894796
8,1x1,1.25,start,f,-0.0362103,0.0228175
8,1x1,1.25,start,g,0.107639,-0.0329861
8,1x1,1.25,end,g,-0.0300926,0.0162037
8,1x1,1.25,start,h,0.133102,0.0358796
8,1x1,1.25,end,h,0.0712992,0.0225694
8,1x1,1.25,start,i,0.198785,0.120081
8,1x1,1.25,start,j,0.140046,0.00868058
8,1x1,1.25,end,k,0.0329861,0.0868056
8,1x1,1.25,start,l,0.334201,0.0711806
8,1x1,1.25,end,l,0.403121,-0.0102802
8,1x1,1.25,start,m,0.21412,-0.106481
8,1x1,1.25,end,m,0.291667,-0.121528
8,1x1,1.25,end,n,0.146267,-0.0964354
8,1x1,1.25,start,o,0.287847,0.133681
8,1x1,1.25,end,o,0.352431,0.078125
8,1x1,1.25,start,p,0.435764,0.152778
8,1x1,1.25,end,p,0.442475,0.105903
8,1x1,1.25,start,q,-0.347222,0.115741
8,1x1,1.25,start,r,-0.204861,0.111111
8,1x1,1.25,end,r,-0.144398,0.0949957
8,1x1,1.25,start,s,-0.207176,0.0399306
8,1x1,1.25,end,s,-0.300709,-0.0166377
8,1x1,1.25,start,t,-0.00396826,0.125744
8,1x1,1.25,end,t,-0.0613426,0.105324
8,1x1,1.25,end,u,0.121528,0.133681
8,1x1,1.25,start,w,-0.241319,0.139757
8,1x1,1.25,end,w,-0.378472,0.0842014
8,1x1,1.25,end,x,-0.234375,-0.133681
8,1x1,1.25,start,y,0.0972222,0.118056
8,1x1,1.25,end,y,0.0635851,0.111111
8,1x3,0.75,start,a,-0.439815,-0.0115741
8,1x3,0.75,start,b,0.00347221,-0.328125
8,1x3,0.75,start,c,-0.0763889,-0.395833
8,1x3,0.75,start,d,-0.157986,-0.0121529
8,1x3,0.75,end,d,-0.192164,0.0408623
8,1x3,0.75,end,e,-0.253893,0.303446
8,1x3,0.75,start,f,-0.0850694,-0.0063658
8,1x3,0.75,end,f,-0.0763889,-0.00694455
8,1x3,0.75,start,g,0.0243056,0.0416666
8,1x3,0.75,end,g,-0.0636652,0.026159
8,1x3,0.75,start,h,0.184028,0.0590277
8,1x3,0.75,end,h,0.194444,-5.29819e-008
8,1x3,0.75,start,i,0.256944,0.226852
8,1x3,0.75,start,j,0.311632,0.00781242
8,1x3,0.75,start,k,0.34375,0.100694
8,1x3,0.75,end,k,0.340278,0.0225694
8,1x3,0.75,start,l,0.595486,0.0590276
8,1x3,0.75,end,l,0.458767,0.0190972
8,1x3,0.75,start,m,0.371528,-0.326389
8,1x3,0.75,end,m,0.163194,-0.291776
8,1x3,0.75,end,n,0.178819,-0.286458
8,1x3,0.75,start,o,0.239583,0.25
8,1x3,0.75,end,o,0.385417,0.270833
8,1x3,0.75,start,p,0.642361,0.333333
