id,scale,size,algorithm,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
16,1x1,1.0,SHARK2(cut),0.396552,0.534483,0.603448,0.672414,0.689655,0.689655,0.706897,0.706897,0.706897,0.706897,0.724138,0.724138
16,1x1,1.0,DTW(cut),0.706897,0.810345,0.87931,0.896552,0.913793,0.913793,0.913793,0.913793,0.913793,0.913793,0.913793,0.913793
16,1x1,1.25,SHARK2,0.322581,0.403226,0.483871,0.516129,0.532258,0.548387,0.580645,0.596774,0.612903,0.66129,0.677419,0.677419
16,1x1,1.25,DTW,0.580645,0.774194,0.790323,0.83871,0.854839,0.903226,0.903226,0.903226,0.919355,0.951613,0.951613,0.951613
16,1x1,1.25,SHARK2*freq,0.387097,0.516129,0.612903,0.645161,0.693548,0.709677,0.725806,0.725806,0.741935,0.741935,0.758065,0.758065
16,1x1,1.25,DTW*freq,0.709677,0.854839,0.887097,0.935484,0.951613,0.951613,0.951613,0.951613,0.951613,0.951613,0.951613,0.951613
16,1x1,1.25,SHARK2(cut),0.322581,0.419355,0.516129,0.548387,0.564516,0.596774,0.629032,0.645161,0.677419,0.709677,0.725806,0.725806
16,1x1,1.25,DTW(cut),0.612903,0.790323,0.806452,0.83871,0.870968,0.919355,0.919355,0.919355,0.919355,0.951613,0.951613,0.951613
16,1x3,0.75,SHARK2,0.553571,0.678571,0.678571,0.714286,0.767857,0.767857,0.785714,0.785714,0.785714,0.803571,0.821429,0.839286
16,1x3,0.75,DTW,0.696429,0.875,0.892857,0.928571,0.946429,0.946429,0.946429,0.946429,0.964286,0.964286,0.964286,0.964286
16,1x3,0.75,SHARK2*freq,0.625,0.714286,0.732143,0.75,0.785714,0.785714,0.785714,0.821429,0.821429,0.839286,0.875,0.875
16,1x3,0.75,DTW*freq,0.875,0.964286,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143
16,1x3,0.75,SHARK2(cut),0.571429,0.696429,0.696429,0.75,0.785714,0.785714,0.785714,0.785714,0.785714,0.803571,0.821429,0.839286
16,1x3,0.75,DTW(cut),0.714286,0.875,0.892857,0.928571,0.946429,0.946429,0.946429,0.946429,0.964286,0.964286,0.964286,0.964286
16,1x3,1.0,SHARK2,0.603448,0.724138,0.793103,0.862069,0.862069,0.862069,0.87931,0.87931,0.896552,0.913793,0.931034,0.931034
16,1x3,1.0,DTW,0.775862,0.896552,0.913793,0.965517,0.982759,0.982759,1,1,1,1,1,1
16,1x3,1.0,SHARK2*freq,0.706897,0.758621,0.827586,0.87931,0.87931,0.87931,0.87931,0.896552,0.896552,0.931034,0.931034,0.948276
16,1x3,1.0,DTW*freq,0.844828,0.948276,0.965517,1,1,1,1,1,1,1,1,1
16,1x3,1.0,SHARK2(cut),0.603448,0.724138,0.793103,0.862069,0.862069,0.862069,0.87931,0.87931,0.896552,0.913793,0.931034,0.931034
16,1x3,1.0,DTW(cut),0.775862,0.896552,0.913793,0.965517,0.982759,0.982759,1,1,1,1,1,1
16,1x3,1.25,SHARK2,0.419355,0.516129,0.66129,0.709677,0.741935,0.774194,0.806452,0.83871,0.870968,0.870968,0.870968,0.903226
16,1x3,1.25,DTW,0.709677,0.758065,0.822581,0.887097,0.935484,0.935484,0.935484,0.951613,0.951613,0.967742,0.967742,0.967742
16,1x3,1.25,SHARK2*freq,0.564516,0.693548,0.790323,0.822581,0.854839,0.870968,0.870968,0.887097,0.887097,0.919355,0.935484,0.935484
16,1x3,1.25,DTW*freq,0.806452,0.870968,0.951613,0.951613,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
16,1x3,1.25,SHARK2(cut),0.419355,0.516129,0.66129,0.709677,0.741935,0.774194,0.806452,0.83871,0.870968,0.870968,0.870968,0.903226
16,1x3,1.25,DTW(cut),0.709677,0.758065,0.822581,0.887097,0.935484,0.935484,0.935484,0.951613,0.951613,0.967742,0.967742,0.967742
17,1x1,0.75,SHARK2,0.37931,0.465517,0.551724,0.62069,0.689655,0.724138,0.741379,0.758621,0.758621,0.758621,0.775862,0.793103
17,1x1,0.75,DTW,0.448276,0.741379,0.862069,0.896552,0.913793,0.913793,0.913793,0.913793,0.913793,0.931034,0.931034,0.931034
17,1x1,0.75,SHARK2*freq,0.482759,0.637931,0.672414,0.706897,0.724138,0.758621,0.793103,0.810345,0.810345,0.862069,0.862069,0.862069
17,1x1,0.75,DTW*freq,0.689655,0.810345,0.896552,0.913793,0.948276,0.948276,0.948276,0.965517,0.965517,0.982759,0.982759,0.982759
17,1x1,0.75,SHARK2(cut),0.37931,0.5,0.586207,0.62069,0.655172,0.689655,0.689655,0.689655,0.689655,0.689655,0.724138,0.741379
17,1x1,0.75,DTW(cut),0.431034,0.706897,0.810345,0.827586,0.844828,0.844828,0.862069,0.862069,0.862069,0.87931,0.87931,0.87931
17,1x1,1.0,SHARK2,0.444444,0.555556,0.603175,0.619048,0.68254,0.746032,0.761905,0.777778,0.809524,0.809524,0.809524,0.825397
17,1x1,1.0,DTW,0.587302,0.650794,0.730159,0.793651,0.809524,0.84127,0.857143,0.857143,0.873016,0.904762,0.904762,0.920635
17,1x1,1.0,SHARK2*freq,0.619048,0.730159,0.777778,0.793651,0.809524,0.825397,0.825397,0.857143,0.904762,0.904762,0.904762,0.920635
17,1x1,1.0,DTW*freq,0.777778,0.84127,0.904762,0.936508,0.936508,0.968254,0.968254,0.968254,0.984127,1,1,1
17,1x1,1.0,SHARK2(cut),0.428571,0.555556,0.603175,0.634921,0.730159,0.761905,0.793651,0.809524,0.84127,0.84127,0.84127,0.857143
17,1x1,1.0,DTW(cut),0.603175,0.666667,0.730159,0.777778,0.809524,0.84127,0.857143,0.857143,0.873016,0.904762,0.904762,0.920635
17,1x1,1.25,SHARK2,0.363636,0.472727,0.545455,0.636364,0.672727,0.690909,0.781818,0.836364,0.836364,0.854545,0.854545,0.854545
17,1x1,1.25,DTW,0.527273,0.690909,0.727273,0.763636,0.763636,0.8,0.8,0.836364,0.872727,0.872727,0.872727,0.872727
17,1x1,1.25,SHARK2*freq,0.454545,0.545455,0.636364,0.672727,0.763636,0.763636,0.818182,0.836364,0.854545,0.872727,0.890909,0.890909
17,1x1,1.25,DTW*freq,0.6,0.781818,0.8,0.818182,0.872727,0.890909,0.909091,0.927273,0.927273,0.945455,0.981818,0.981818
17,1x1,1.25,SHARK2(cut),0.381818,0.490909,0.563636,0.654545,0.690909,0.709091,0.763636,0.818182,0.818182,0.836364,0.836364,0.836364
17,1x1,1.25,DTW(cut),0.527273,0.672727,0.727273,0.763636,0.763636,0.781818,0.781818,0.836364,0.872727,0.872727,0.872727,0.872727
17,1x3,0.75,SHARK2,0.517241,0.672414,0.741379,0.758621,0.793103,0.810345,0.810345,0.844828,0.862069,0.87931,0.87931,0.87931
17,1x3,0.75,DTW,0.551724,0.689655,0.793103,0.810345,0.810345,0.827586,0.844828,0.862069,0.87931,0.913793,0.948276,0.965517
17,1x3,0.75,SHARK2*freq,0.637931,0.741379,0.775862,0.810345,0.827586,0.862069,0.862069,0.87931,0.896552,0.913793,0.913793,0.913793
17,1x3,0.75,DTW*freq,0.672414,0.810345,0.862069,0.87931,0.896552,0.913793,0.913793,0.948276,0.948276,0.948276,0.965517,0.982759
17,1x3,0.75,SHARK2(cut),0.5,0.655172,0.741379,0.775862,0.810345,0.844828,0.844828,0.844828,0.862069,0.87931,0.87931,0.87931
17,1x3,0.75,DTW(cut),0.551724,0.689655,0.793103,0.810345,0.810345,0.844828,0.844828,0.862069,0.87931,0.913793,0.948276,0.965517
17,1x3,1.0,SHARK2,0.507937,0.666667,0.746032,0.777778,0.793651,0.809524,0.825397,0.84127,0.873016,0.873016,0.873016,0.873016
17,1x3,1.0,DTW,0.52381,0.603175,0.698413,0.746032,0.761905,0.793651,0.857143,0.873016,0.904762,0.920635,0.920635,0.920635
17,1x3,1.0,SHARK2*freq,0.619048,0.746032,0.777778,0.809524,0.825397,0.84127,0.873016,0.873016,0.904762,0.904762,0.904762,0.904762
17,1x3,1.0,DTW*freq,0.698413,0.746032,0.793651,0.84127,0.873016,0.873016,0.888889,0.904762,0.920635,0.952381,0.952381,0.952381
17,1x3,1.0,SHARK2(cut),0.507937,0.666667,0.746032,0.777778,0.793651,0.809524,0.825397,0.84127,0.873016,0.873016,0.873016,0.873016
17,1x3,1.0,DTW(cut),0.52381,0.603175,0.698413,0.746032,0.761905,0.809524,0.857143,0.873016,0.904762,0.920635,0.920635,0.920635
17,1x3,1.25,SHARK2,0.545455,0.709091,0.727273,0.763636,0.818182,0.854545,0.872727,0.909091,0.909091,0.909091,0.909091,0.909091
17,1x3,1.25,DTW,0.527273,0.654545,0.763636,0.818182,0.836364,0.836364,0.872727,0.890909,0.909091,0.927273,0.945455,0.945455
17,1x3,1.25,SHARK2*freq,0.672727,0.781818,0.781818,0.818182,0.854545,0.872727,0.890909,0.927273,0.927273,0.927273,0.927273,0.927273
17,1x3,1.25,DTW*freq,0.654545,0.727273,0.8,0.836364,0.872727,0.872727,0.890909,0.909091,0.927273,0.927273,0.927273,0.927273
17,1x3,1.25,SHARK2(cut),0.545455,0.709091,0.727273,0.763636,0.818182,0.854545,0.872727,0.909091,0.909091,0.909091,0.909091,0.909091
17,1x3,1.25,DTW(cut),0.527273,0.654545,0.763636,0.818182,0.836364,0.836364,0.872727,0.890909,0.909091,0.927273,0.945455,0.945455
18,1x1,0.75,SHARK2,0.265625,0.359375,0.453125,0.515625,0.53125,0.53125,0.578125,0.609375,0.625,0.625,0.640625,0.671875
18,1x1,0.75,DTW,0.265625,0.390625,0.484375,0.484375,0.53125,0.546875,0.578125,0.59375,0.609375,0.609375,0.65625,0.65625
18,1x1,0.75,SHARK2*freq,0.359375,0.484375,0.515625,0.546875,0.609375,0.625,0.625,0.640625,0.640625,0.640625,0.671875,0.703125
18,1x1,0.75,DTW*freq,0.40625,0.515625,0.578125,0.609375,0.625,0.625,0.65625,0.703125,0.734375,0.75,0.75,0.75
18,1x1,0.75,SHARK2(cut),0.265625,0.359375,0.40625,0.421875,0.453125,0.453125,0.5,0.53125,0.53125,0.546875,0.546875,0.59375
18,1x1,0.75,DTW(cut),0.25,0.40625,0.4375,0.4375,0.453125,0.46875,0.515625,0.53125,0.546875,0.546875,0.578125,0.59375
18,1x1,1.0,SHARK2,0.262295,0.327869,0.344262,0.344262,0.377049,0.409836,0.442623,0.459016,0.47541,0.491803,0.491803,0.491803
18,1x1,1.0,DTW,0.278689,0.360656,0.409836,0.459016,0.47541,0.540984,0.590164,0.590164,0.606557,0.606557,0.622951,0.639344
18,1x1,1.0,SHARK2*freq,0.360656,0.42623,0.459016,0.459016,0.47541,0.540984,0.557377,0.57377,0.590164,0.606557,0.606557,0.622951
18,1x1,1.0,DTW*freq,0.42623,0.491803,0.540984,0.590164,0.590164,0.606557,0.639344,0.639344,0.639344,0.704918,0.737705,0.737705
18,1x1,1.0,SHARK2(cut),0.196721,0.278689,0.295082,0.311475,0.344262,0.344262,0.377049,0.377049,0.377049,0.377049,0.377049,0.377049
18,1x1,1.0,DTW(cut),0.229508,0.262295,0.327869,0.393443,0.42623,0.459016,0.459016,0.47541,0.508197,0.52459,0.540984,0.557377
18,1x1,1.25,SHARK2,0.294118,0.352941,0.45098,0.45098,0.509804,0.54902,0.54902,0.54902,0.568627,0.568627,0.588235,0.607843
18,1x1,1.25,DTW,0.372549,0.509804,0.607843,0.666667,0.666667,0.686275,0.705882,0.72549,0.72549,0.745098,0.764706,0.784314
18,1x1,1.25,SHARK2*freq,0.352941,0.490196,0.588235,0.588235,0.607843,0.627451,0.627451,0.627451,0.647059,0.666667,0.705882,0.745098
18,1x1,1.25,DTW*freq,0.509804,0.647059,0.745098,0.784314,0.803922,0.843137,0.843137,0.862745,0.862745,0.862745,0.862745,0.882353
18,1x1,1.25,SHARK2(cut),0.254902,0.333333,0.45098,0.45098,0.490196,0.529412,0.529412,0.529412,0.568627,0.568627,0.588235,0.607843
18,1x1,1.25,DTW(cut),0.372549,0.490196,0.588235,0.647059,0.647059,0.666667,0.686275,0.705882,0.705882,0.72549,0.745098,0.764706
18,1x3,0.75,SHARK2,0.359375,0.546875,0.59375,0.625,0.625,0.65625,0.65625,0.65625,0.6875,0.71875,0.75,0.765625
18,1x3,0.75,DTW,0.359375,0.515625,0.546875,0.578125,0.609375,0.6875,0.6875,0.734375,0.734375,0.765625,0.78125,0.78125
18,1x3,0.75,SHARK2*freq,0.453125,0.578125,0.59375,0.625,0.640625,0.65625,0.6875,0.703125,0.734375,0.75,0.78125,0.828125
18,1x3,0.75,DTW*freq,0.453125,0.546875,0.640625,0.65625,0.703125,0.75,0.765625,0.765625,0.765625,0.78125,0.796875,0.828125
18,1x3,0.75,SHARK2(cut),0.421875,0.53125,0.609375,0.625,0.625,0.65625,0.65625,0.65625,0.6875,0.734375,0.765625,0.78125
18,1x3,0.75,DTW(cut),0.375,0.5,0.53125,0.5625,0.59375,0.6875,0.6875,0.734375,0.734375,0.765625,0.78125,0.796875
18,1x3,1.0,SHARK2,0.409836,0.540984,0.622951,0.672131,0.721311,0.737705,0.754098,0.770492,0.803279,0.803279,0.819672,0.819672
18,1x3,1.0,DTW,0.409836,0.57377,0.672131,0.704918,0.737705,0.754098,0.786885,0.819672,0.819672,0.819672,0.836066,0.836066
18,1x3,1.0,SHARK2*freq,0.508197,0.655738,0.721311,0.737705,0.770492,0.786885,0.836066,0.836066,0.836066,0.852459,0.852459,0.852459
18,1x3,1.0,DTW*freq,0.540984,0.688525,0.770492,0.786885,0.786885,0.803279,0.836066,0.868852,0.868852,0.885246,0.901639,0.901639
18,1x3,1.0,SHARK2(cut),0.393443,0.508197,0.606557,0.655738,0.704918,0.721311,0.737705,0.754098,0.786885,0.786885,0.803279,0.803279
18,1x3,1.0,DTW(cut),0.393443,0.557377,0.655738,0.688525,0.721311,0.737705,0.770492,0.803279,0.803279,0.803279,0.819672,0.819672
18,1x3,1.25,SHARK2,0.352941,0.470588,0.509804,0.529412,0.54902,0.54902,0.54902,0.607843,0.647059,0.666667,0.666667,0.686275
18,1x3,1.25,DTW,0.470588,0.568627,0.607843,0.666667,0.705882,0.784314,0.784314,0.803922,0.803922,0.843137,0.843137,0.843137
18,1x3,1.25,SHARK2*freq,0.392157,0.529412,0.54902,0.54902,0.568627,0.568627,0.588235,0.647059,0.647059,0.647059,0.666667,0.686275
18,1x3,1.25,DTW*freq,0.588235,0.647059,0.705882,0.72549,0.764706,0.784314,0.803922,0.823529,0.823529,0.882353,0.882353,0.901961
18,1x3,1.25,SHARK2(cut),0.352941,0.470588,0.509804,0.529412,0.54902,0.54902,0.54902,0.607843,0.647059,0.666667,0.666667,0.686275
18,1x3,1.25,DTW(cut),0.470588,0.568627,0.607843,0.666667,0.705882,0.784314,0.784314,0.803922,0.803922,0.843137,0.843137,0.843137
