usage,type,key,x,y
Direct,start,t,-0.037037,0.31713
Direct,start,t,-0.0555556,0.231481
Direct,start,t,-0.0972222,0.203704
Direct,start,t,-0.0671296,0.259259
Direct,start,t,-0.0324074,0.303241
Direct,start,t,-0.0578704,0.291667
Direct,start,t,-0.0625,0.263889
Direct,start,t,-0.0393518,0.289352
Direct,start,t,-0.0462963,0.30787
Direct,start,t,-0.0439815,0.282407
Direct,start,t,-0.0393518,0.199074
Direct,start,t,-0.0138889,0.273148
Direct,start,t,-0.0162037,0.275463
Direct,start,t,-0.00694444,0.25463
Direct,start,t,-0.0486111,0.266204
Direct,start,t,-0.0625,0.273148
Direct,start,t,-0.134259,0.335648
Direct,start,t,-0.0393518,0.275463
Direct,start,t,-0.0208333,0.275463
Direct,start,t,-0.0925926,0.280093
Direct,start,t,-0.0555556,0.326389
Direct,start,t,-0.0231482,0.268519
Direct,start,t,-0.0347222,0.300926
Direct,start,t,-0.0671296,0.233796
Direct,start,t,-0.0717593,0.287037
Direct,start,t,-0.0925926,0.233796
Direct,start,t,-0.0347222,0.236111
Direct,start,t,-0.203704,0.280093
Direct,start,t,-0.025463,0.261574
Direct,start,t,-0.0393518,0.171296
Direct,start,t,-0.0810185,0.226852
Direct,start,t,-0.0902778,0.275463
Direct,start,t,-0.037037,0.252315
Direct,start,t,-0.00694444,0.275463
Direct,start,t,-0.203704,0.296296
Direct,start,t,-0.143518,0.328704
Direct,start,t,0.0879629,0.192129
Direct,start,t,-0.108796,0.31713
Direct,start,t,-0.0856482,0.349537
Direct,start,t,-0.0555556,0.310185
Direct,start,t,-0.0763889,0.31713
Direct,start,t,-0.0347222,0.236111
Direct,start,t,-0.0439815,0.314815
Direct,start,t,-0.0601852,0.337963
Direct,start,t,0.00462959,0.30787
Direct,start,t,-0.0625,0.386574
Direct,start,t,-0.0856482,0.173611
Direct,start,t,-0.0231482,0.284722
Direct,start,t,-0.134259,0.388889
Direct,start,t,-0.0671296,0.284722
Direct,start,t,-0.0578704,0.284722
Direct,start,t,-0.0578704,0.287037
Direct,start,t,-0.115741,0.240741
Direct,start,t,-0.106482,0.217593
Direct,start,t,-0.0787037,0.222222
Direct,start,t,-0.0763889,0.298611
Direct,start,t,-0.0833334,0.303241
Direct,start,t,-0.0277778,0.303241
Direct,start,t,-0.0486111,0.284722
Direct,start,t,-0.0648148,0.291667
Direct,start,t,-0.0625,0.201389
Direct,start,t,-0.0787037,0.305555
Direct,start,t,-0.0763889,0.212963
Direct,start,t,-0.104167,0.192129
Direct,start,t,-0.108796,0.206018
Direct,start,t,-0.113426,0.194444
Direct,start,t,-0.115741,0.263889
Direct,start,t,-0.0347222,0.319444
Direct,start,t,-0.0393518,0.381944
Direct,start,t,-0.101852,0.259259
Direct,start,t,-0.0810185,0.229167
Direct,start,t,-0.0810185,0.296296
Direct,start,t,-0.099537,0.263889
Direct,start,t,-0.0671296,0.331018
Direct,start,t,-0.0601852,0.291667
Direct,start,t,-0.0532408,0.206018
Direct,start,t,-0.0833334,0.215278
Direct,start,t,-0.00925928,0.217593
Direct,start,t,-0.0856482,0.293981
Direct,start,t,-0.0717593,0.224537
Direct,start,t,-0.0509259,0.328704
Direct,start,t,-0.0810185,0.298611
Direct,start,t,-0.0416667,0.310185
Direct,start,t,-0.0949074,0.331018
Direct,start,t,-0.0578704,0.333333
Direct,start,t,-0.0578704,0.31713
Direct,start,t,-0.0509259,0.342592
Direct,start,t,-0.0555556,0.319444
Direct,start,t,-0.0231482,0.310185
Direct,start,t,-0.0509259,0.263889
Direct,start,t,-0.0833334,0.3125
Direct,start,t,-0.0162037,0.25463
Direct,start,t,-0.148148,0.280093
Direct,start,t,-0.0532408,0.342592
Direct,start,t,-0.0231482,0.324074
Direct,start,t,-0.0185185,0.310185
Direct,start,t,-0.0532408,0.331018
Direct,start,t,-0.0347222,0.342592
Direct,start,t,-0.0740741,0.335648
Direct,start,t,-0.0509259,0.326389
Direct,start,t,-0.145833,0.337963
Direct,start,t,-0.0462963,0.31713
Direct,start,t,-0.025463,0.333333
Direct,start,t,-0.0625,0.247685
Direct,start,t,-0.0949074,0.319444
Direct,start,t,-0.0763889,0.219907
Direct,start,t,-0.0879629,0.291667
Direct,start,t,-0.0601852,0.293981
Direct,start,t,-0.0972222,0.331018
Direct,start,t,-0.0393518,0.358796
Direct,start,t,-0.099537,0.319444
Direct,start,t,-0.0300926,0.321759
Direct,start,t,-0.00462964,0.291667
Direct,start,t,-0.0347222,0.351852
Direct,start,t,-0.0347222,0.280093
Direct,start,t,-0.0324074,0.310185
Direct,start,t,-0.122685,0.280093
Direct,start,t,-0.106482,0.238426
Direct,start,t,-0.115741,0.238426
Direct,start,t,-0.0231482,0.261574
Direct,start,t,-0.127315,0.300926
Direct,start,t,-0.0949074,0.296296
Direct,start,t,-0.0787037,0.310185
Direct,start,t,-0.0648148,0.199074
Direct,start,t,-0.0277778,0.324074
Direct,start,t,-0.106482,0.319444
Direct,start,t,-0.0138889,0.277778
Direct,start,t,-0.0486111,0.206018
Direct,start,t,-0.0925926,0.259259
Direct,start,t,-0.0439815,0.226852
Direct,start,t,-0.0879629,0.273148
Direct,start,t,-0.0763889,0.270833
Direct,start,t,-0.0439815,0.240741
Direct,start,t,-0.0763889,0.236111
Direct,start,t,-0.025463,0.229167
Direct,start,t,-0.0393518,0.337963
Direct,start,t,-0.0300926,0.335648
Direct,start,t,0.0277778,0.291667
Direct,start,t,-0.0486111,0.219907
Direct,start,t,-0.0555556,0.280093
Direct,start,t,-0.0671296,0.268519
Direct,start,t,-0.0879629,0.275463
Direct,start,t,0,0.361111
Direct,start,t,-0.12037,0.289352
Direct,start,t,-0.0393518,0.25
Direct,start,t,-0.104167,0.296296
Direct,start,t,-0.0740741,0.310185
Direct,start,t,0.0694445,0.331018
Direct,start,t,-0.0601852,0.30787
Direct,start,t,-0.0578704,0.324074
Direct,start,t,-0.0347222,0.326389
Direct,start,t,-0.037037,0.335648
Direct,start,t,-0.099537,0.236111
Direct,start,t,-0.025463,0.284722
Direct,start,t,-0.0833334,0.328704
Direct,start,t,-0.0925926,0.303241
Direct,start,t,0.0879629,0.282407
Direct,start,t,-0.0740741,0.280093
Direct,start,t,-0.0601852,0.263889
Direct,start,t,-0.0208333,0.361111
Direct,start,t,-0.111111,0.300926
Direct,start,t,-0.0833334,0.30787
Direct,start,t,-0.0393518,0.293981
Direct,start,t,-0.025463,0.268519
Direct,start,t,-0.0462963,0.266204
Direct,start,t,-0.0185185,0.310185
Direct,start,t,-0.0486111,0.31713
Direct,start,t,-0.0277778,0.30787
Direct,start,t,-0.0486111,0.229167
Direct,start,t,-0.0787037,0.291667
Direct,start,t,-0.0902778,0.270833
Direct,start,t,-0.0138889,0.321759
Direct,start,t,-0.0509259,0.319444
Direct,start,t,0.00462959,0.314815
Direct,start,t,-0.0717593,0.331018
Direct,start,t,-0.162037,0.314815
Direct,start,t,-0.0347222,0.282407
Direct,start,t,-0.0740741,0.296296
Direct,start,t,-0.0856482,0.326389
Direct,start,t,-0.0601852,0.25
Direct,start,t,-0.106482,0.273148
Direct,start,t,-0.108796,0.263889
Direct,start,t,-0.0555556,0.319444
Direct,start,t,-0.0185185,0.284722
Direct,start,t,-0.155093,0.289352
Direct,start,t,-0.0833334,0.268519
Direct,start,t,-0.0115741,0.287037
Direct,start,t,-0.0462963,0.3125
Direct,start,t,-0.0462963,0.263889
Direct,start,t,-0.0277778,0.277778
Direct,start,t,-0.0185185,0.263889
Direct,start,t,-0.0324074,0.289352
Direct,start,t,-0.0439815,0.238426
Direct,start,t,-0.0324074,0.273148
Direct,start,t,-0.115741,0.25
Direct,start,t,-0.155093,0.31713
Direct,start,t,-0.136574,0.291667
Direct,start,t,-0.12963,0.247685
Direct,start,t,-0.0300926,0.263889
Direct,start,t,-0.0879629,0.326389
Direct,start,t,-0.0925926,0.291667
Direct,start,t,-0.0810185,0.196759
Direct,start,t,-0.0787037,0.25
Direct,start,t,-0.0532408,0.300926
Direct,start,t,-0.138889,0.212963
Direct,start,t,-0.0902778,0.328704
Direct,start,t,-0.0925926,0.296296
Direct,start,t,-0.0902778,0.331018
Direct,start,t,-0.0555556,0.342592
Direct,start,t,-0.0949074,0.333333
Direct,start,t,-0.127315,0.31713
Direct,start,t,-0.108796,0.284722
Direct,start,t,-0.0416667,0.298611
Direct,start,t,-0.0393518,0.395833
Direct,start,t,-0.127315,0.331018
Direct,start,t,-0.155093,0.275463
Direct,start,t,-0.0625,0.31713
Direct,start,t,-0.113426,0.240741
Direct,start,t,-0.0787037,0.259259
Direct,start,t,-0.0486111,0.261574
Direct,start,t,-0.0810185,0.305555
Direct,start,t,-0.0416667,0.310185
Direct,start,t,-0.0555556,0.3125
Direct,start,t,-0.0393518,0.291667
Direct,start,t,-0.0185185,0.298611
Direct,start,t,-0.0532408,0.284722
Direct,start,t,-0.0462963,0.25463
Direct,start,t,-0.0555556,0.30787
Direct,start,t,-0.0671296,0.298611
Direct,start,t,-0.12037,0.266204
Direct,start,t,-0.0694444,0.321759
Direct,start,t,-0.0671296,0.298611
Direct,start,t,-0.0601852,0.319444
Direct,start,t,-0.0740741,0.25463
Direct,start,t,-0.0902778,0.289352
Direct,start,t,-0.0787037,0.298611
Direct,start,t,-0.0486111,0.331018
Direct,start,t,-0.0740741,0.337963
Direct,start,t,-0.0601852,0.342592
Direct,start,t,-0.0787037,0.326389
Direct,start,t,-0.0740741,0.303241
Direct,start,t,-0.0763889,0.337963
Direct,start,t,-0.0694444,0.280093
Direct,start,t,-0.0509259,0.328704
Direct,start,t,-0.0462963,0.305555
Direct,start,t,-0.025463,0.377315
Direct,start,t,-0.0902778,0.3125
Direct,start,t,-0.0763889,0.280093
Direct,start,t,-0.025463,0.31713
Direct,start,t,-0.159722,0.381944
Direct,start,t,-0.113426,0.351852
Direct,start,t,-0.0925926,0.363426
Direct,start,t,-0.025463,0.289352
Direct,start,t,-0.0324074,0.310185
Direct,start,t,-0.0185185,0.31713
Direct,start,t,-0.0486111,0.335648
Direct,start,t,0.0138889,0.375
Direct,start,t,-0.12963,0.273148
Direct,start,t,0.0277778,0.335648
Direct,start,t,0.00925928,0.356481
Direct,start,t,-0.0717593,0.337963
Direct,start,t,0.0162037,0.335648
Direct,start,t,0.0162037,0.372685
Direct,start,t,-0.0648148,0.268519
Direct,start,t,-0.0416667,0.321759
Direct,start,t,-0.138889,0.275463
Direct,start,t,-0.0393518,0.377315
Direct,start,t,0.00462959,0.331018
Direct,start,t,-0.0833334,0.277778
Direct,start,t,-0.106482,0.287037
Direct,start,t,0.0717592,0.25463
Direct,start,t,0.00462959,0.305555
Direct,start,t,-0.0787037,0.377315
Direct,start,t,-0.0138889,0.335648
Direct,start,t,-0.0185185,0.31713
Direct,start,t,-0.12963,0.268519
Direct,start,t,-0.0578704,0.391204
Direct,start,t,-0.0578704,0.331018
Direct,start,t,-0.125,0.349537
Direct,start,t,-0.0300926,0.261574
Direct,start,t,-0.0138889,0.335648
Direct,start,t,0.0162037,0.351852
Direct,start,t,-0.0555556,0.354167
Direct,start,t,-0.025463,0.256944
Direct,start,t,-0.0486111,0.222222
Direct,start,t,-0.0486111,0.233796
Direct,start,t,-0.0324074,0.259259
Direct,start,t,-0.0532408,0.217593
Direct,start,t,-0.0324074,0.219907
Direct,start,t,-0.0625,0.215278
Direct,start,t,-0.0231482,0.270833
Direct,start,t,-0.00462964,0.314815
Direct,start,t,-0.0717593,0.266204
Direct,start,t,-0.0208333,0.270833
Direct,start,t,0.025463,0.224537
Direct,start,t,-0.0555556,0.326389
Direct,start,t,-0.0949074,0.256944
Direct,start,t,-0.12037,0.266204
Direct,start,t,-0.0787037,0.347222
Direct,start,t,-0.0277778,0.192129
Direct,start,t,-0.0115741,0.31713
Direct,start,t,-0.0347222,0.256944
Direct,start,t,-0.0509259,0.349537
Direct,start,t,-0.0694444,0.226852
Direct,start,t,-0.0648148,0.284722
Direct,start,t,-0.0740741,0.287037
Direct,start,t,0.00462959,0.203704
Direct,start,t,-0.0879629,0.273148
Direct,start,t,0.0509259,0.215278
Direct,start,t,-0.0509259,0.347222
Direct,start,t,-0.0347222,0.25463
Direct,start,t,-0.0486111,0.3125
Direct,start,t,-0.025463,0.298611
Direct,start,t,-0.0324074,0.268519
Direct,start,t,0.011574,0.252315
Direct,start,t,-0.0740741,0.275463
Direct,start,t,-0.0185185,0.201389
Direct,start,t,-0.0462963,0.203704
Direct,start,t,-0.0578704,0.319444
Direct,start,t,-0.0625,0.199074
Direct,start,t,-0.0023148,0.296296
Direct,start,t,-0.099537,0.296296
Direct,end,t,-0.00163868,0.32938
Direct,end,t,0.0740741,0.326389
Direct,end,t,-0.0925926,0.243055
Direct,end,t,0.0299127,0.224537
Direct,end,t,-0.101852,0.277332
Direct,end,t,0.027194,0.258098
Direct,end,t,-0.0208333,0.296296
Direct,end,t,-0.0462963,0.219907
Direct,end,t,0.0717592,0.334491
Direct,end,t,0.0138889,0.252315
Direct,end,t,-0.0671296,0.289352
Direct,end,t,0.0277778,0.226852
Direct,end,t,-0.00757809,0.347222
Direct,end,t,0.0324074,0.320602
Direct,end,t,-0.037037,0.296296
Direct,end,t,-0.016637,0.320643
Direct,end,t,0.00462959,0.25463
Direct,end,t,0.00462959,0.325547
Direct,end,t,0.0185186,0.275463
Direct,end,t,-0.0300926,0.284722
Direct,end,t,-0.127315,0.185185
Direct,end,t,-0.0196759,0.211805
Direct,end,t,-0.0324074,0.233796
Direct,end,t,-0.0277778,0.277778
Direct,end,t,-0.0972222,0.319444
Direct,end,t,0.0219907,0.275463
Direct,end,t,-0.0497685,0.226852
Direct,end,t,0.0752315,0.329861
Direct,end,t,0.011574,0.238426
Direct,end,t,-0.0578704,0.262731
Direct,end,t,-0.0318469,0.282548
Direct,end,t,-0.0833334,0.240741
Direct,end,t,0.011574,0.210648
Direct,end,t,-0.0277778,0.281209
Direct,end,t,-0.0657942,0.268519
Direct,end,t,-0.025463,0.287037
Direct,end,t,-0.0218174,0.270833
Direct,end,t,0.0219907,0.27662
Direct,end,t,-0.0879629,0.236111
Direct,end,t,-0.111111,0.236111
Direct,end,t,-0.0972222,0.324074
Direct,end,t,-0.136574,0.252315
Direct,end,t,-0.0844907,0.265046
Direct,end,t,0.011574,0.236111
Direct,end,t,-0.0324074,0.282407
Direct,end,t,-0.108796,0.227822
Direct,end,t,-0.0173611,0.236111
Direct,end,t,-0.0486111,0.199074
Direct,end,t,-0.0648148,0.263889
Direct,end,t,-0.007259,0.259259
Direct,end,t,-0.025463,0.247685
Direct,end,t,-0.0474537,0.224537
Direct,end,t,-0.0416667,0.231481
Direct,end,t,-0.0828766,0.296296
Direct,end,t,-0.099537,0.215278
Direct,end,t,0.00462959,0.259259
Direct,end,t,-0.0763889,0.226852
Direct,end,t,-0.138889,0.18287
Direct,end,t,-0.179398,0.201389
Direct,end,t,0.0109722,0.275463
Direct,end,t,-0.0474537,0.248842
Direct,end,t,-0.0393518,0.243055
Direct,end,t,-0.00694444,0.224537
Direct,end,t,-0.0023148,0.238426
Direct,end,t,-0.0532408,0.222222
Direct,end,t,-0.0682871,0.18287
Direct,end,t,-0.0625,0.224537
Direct,end,t,-0.0648148,0.266204
Direct,end,t,0.00954857,0.296296
Direct,end,t,-0.0381945,0.258102
Direct,end,t,-0.037037,0.238426
Direct,end,t,0.0441292,0.192166
Direct,end,t,-0.0596311,0.213919
Direct,end,t,-0.057091,0.252315
Direct,end,t,0.00231485,0.212963
Direct,end,t,-0.0555556,0.239447
Direct,end,t,-0.0276295,0.22237
Direct,end,t,-0.0185185,0.206018
Direct,end,t,0.00925928,0.208333
Direct,end,t,-0.0600404,0.319444
Direct,end,t,-0.0509259,0.175926
Direct,end,t,-0.0902778,0.256944
Direct,end,t,-0.0416667,0.201389
Direct,end,t,0.00675509,0.238426
Direct,end,t,-0.0393518,0.222222
Direct,end,t,0.025463,0.231481
Direct,end,t,-0.0742834,0.255682
Direct,end,t,-0.0023148,0.299596
Direct,end,t,-0.0925926,0.24537
Direct,end,t,0.011574,0.218598
Direct,end,t,-0.0810185,0.238426
Direct,end,t,0.0138889,0.252315
Direct,end,t,0.0324074,0.273148
Direct,end,t,-0.0277778,0.231481
Direct,end,t,0.0138889,0.247685
Direct,end,t,-0.0023148,0.259259
Direct,end,t,0.0358796,0.337963
Direct,end,t,0.00347227,0.329861
Direct,end,t,-0.00925928,0.217593
Direct,end,t,-0.0115741,0.270833
Direct,end,t,0.0648148,0.325231
Direct,end,t,-0.00767142,0.257738
Direct,end,t,-0.0416667,0.306713
Direct,end,t,-0.0185185,0.252315
Direct,end,t,-0.0115741,0.293981
Direct,end,t,-0.0162037,0.231481
Direct,end,t,-0.0277778,0.271149
Direct,end,t,-0.0104167,0.25
Direct,end,t,-0.0347222,0.284722
Direct,end,t,0.0162037,0.240741
Direct,end,t,-0.0590278,0.270833
Direct,end,t,-0.0763889,0.273148
Direct,end,t,-0.0231482,0.28125
Direct,end,t,-0.0259879,0.285828
Direct,end,t,-0.0115741,0.24537
Direct,end,t,-0.0138889,0.247685
Direct,end,t,-0.0341139,0.275767
Direct,end,t,-0.0532408,0.222222
Direct,end,t,-0.0324074,0.240741
Direct,end,t,-0.0740741,0.199074
Direct,end,t,0.0445999,0.442748
Direct,end,t,0.0671296,0.326389
Direct,end,t,-0.0115741,0.256944
Direct,end,t,-0.0453631,0.284643
Direct,end,t,-0.0763889,0.35048
Direct,end,t,-0.0828171,0.247788
Direct,end,t,-0.114205,0.202976
Direct,end,t,-0.0486111,0.319444
Direct,end,t,0.0833334,0.402778
Direct,end,t,0.0486111,0.321759
Direct,end,t,-0.0492749,0.333333
Direct,end,t,-0.0925926,0.271991
Direct,end,t,0.19213,0.413194
Direct,end,t,0.174379,0.263877
Direct,end,t,-0.0810185,0.413765
Direct,end,t,-0.159836,0.261574
Direct,end,t,-0.0520282,0.323081
Direct,end,t,-0.0509259,0.296296
Direct,end,t,-0.111111,0.333333
Direct,end,t,-0.00925928,0.212963
Direct,end,t,0.0763889,0.363426
Direct,end,t,-0.00462964,0.287037
Direct,end,t,-0.118055,0.212963
Direct,end,t,-0.0689119,0.208333
Direct,end,t,0.0208333,0.305555
Direct,end,t,-0.0601852,0.296296
Direct,end,t,-0.0393518,0.284722
Direct,end,t,-0.0107059,0.282407
Direct,end,t,-0.0324074,0.335648
Direct,end,t,-0.0787037,0.25
Direct,end,t,-0.0300926,0.275463
Direct,end,t,-0.0456746,0.256634
Direct,end,t,-0.0810185,0.277778
Direct,end,t,-0.0347222,0.324074
Direct,end,t,-0.0509259,0.310918
Direct,end,t,-0.0902778,0.217593
Direct,end,t,-0.0925926,0.261956
Direct,end,t,-0.0671296,0.240741
Direct,end,t,-0.0416667,0.180555
Direct,end,t,-0.0115741,0.231481
Direct,end,t,-0.0648148,0.298611
Direct,end,t,-0.0393518,0.25463
Direct,end,t,-0.0208333,0.262731
Direct,end,t,-0.0486111,0.217593
Direct,end,t,0.00231485,0.298611
Direct,end,t,0.025463,0.208333
Direct,end,t,-0.0497502,0.266773
Direct,end,t,-0.0717593,0.222455
Direct,end,t,-0.0231482,0.18287
Direct,end,t,0.00925928,0.226852
Direct,end,t,-0.0625,0.252315
Direct,end,t,-0.0185185,0.270833
Direct,end,t,-0.0393518,0.291667
Direct,end,t,-0.0455935,0.282407
Direct,end,t,-0.0208333,0.287037
Direct,end,t,-0.0671296,0.24537
Direct,end,t,-0.0416667,0.224537
Direct,end,t,-0.0925926,0.289352
Direct,end,t,-0.0790708,0.305555
Direct,end,t,-0.0532408,0.210648
Direct,end,t,0.00925928,0.300926
Direct,end,t,-0.0763889,0.224537
Direct,end,t,0.0763889,0.226852
Direct,end,t,0.0393519,0.282407
Direct,end,t,0.0486111,0.252712
Direct,end,t,0.0907501,0.352773
Direct,end,t,0.107171,0.215278
Direct,end,t,-0.0486111,0.300926
Direct,end,t,-0.121528,0.291667
Direct,end,t,0.126255,0.247312
Direct,end,t,0.10728,0.305555
Direct,end,t,0.0393519,0.24537
Direct,end,t,-0.026177,0.252401
Direct,end,t,0.011574,0.262731
Direct,end,t,-0.00578702,0.233796
Direct,end,t,-0.0833334,0.166667
Direct,end,t,0.0787037,0.310185
Direct,end,t,0.0107228,0.219907
Direct,end,t,0.0729166,0.251157
Direct,end,t,-0.0462963,0.219907
Direct,end,t,0.12037,0.365741
Direct,end,t,-0.0795611,0.19962
Direct,end,t,-0.0682871,0.215278
Direct,end,t,-0.0231482,0.280093
Direct,end,t,-0.0393518,0.233796
Direct,end,t,-0.105324,0.280093
Direct,end,t,-0.0231482,0.224537
Direct,end,t,0.0879629,0.287037
Direct,end,t,-0.155093,0.423611
Direct,end,t,-0.158565,0.27662
Direct,end,t,-0.0879629,0.277778
Direct,end,t,0.0158215,0.305555
Direct,end,t,0.0578704,0.305555
Direct,end,t,0.149185,0.260178
Direct,end,t,-0.118055,0.166667
Direct,end,t,-0.0138889,0.256944
Direct,end,t,-0.0834777,0.195022
Direct,end,t,-0.0555556,0.305555
Direct,end,t,-0.0208333,0.196759
Direct,end,t,0.0506373,0.366754
Direct,end,t,0.21096,0.263889
Direct,end,t,0.0219907,0.37037
Direct,end,t,0.0862301,0.391786
Direct,end,t,0.0185186,0.310185
Direct,end,t,0.0723713,0.347222
Direct,end,t,-0.0539718,0.358796
Direct,end,t,-0.0520833,0.300926
Direct,end,t,-0.0694444,0.375189
Direct,end,t,-0.0902778,0.354167
Direct,end,t,-0.0671296,0.373843
Direct,end,t,0.0509259,0.386574
Direct,end,t,-0.0023148,0.416667
Direct,end,t,-0.210648,0.351852
Direct,end,t,-0.106862,0.37963
Direct,end,t,-0.111111,0.356481
Direct,end,t,0.0138889,0.300926
Direct,end,t,-0.210648,0.284722
Direct,end,t,-0.0671296,0.381944
Direct,end,t,-0.108796,0.196759
Direct,end,t,0.104167,0.386574
Direct,end,t,-0.0148164,0.356481
Direct,end,t,0.146547,0.433584
Direct,end,t,-0.0115741,0.252315
Direct,end,t,-0.0671296,0.270833
Direct,end,t,-0.0648148,0.287037
Direct,end,t,-0.0324074,0.284722
Direct,end,t,-0.0706018,0.273148
Direct,end,t,-0.141204,0.291667
Direct,end,t,-0.0509259,0.238426
Direct,end,t,-0.118055,0.326708
Direct,end,t,-0.0525127,0.268519
Direct,end,t,-0.118055,0.273148
Direct,end,t,-0.0439815,0.31713
Direct,end,t,0.0208333,0.296296
Direct,end,t,-0.0578704,0.289352
Direct,end,t,-0.0324074,0.222222
Direct,end,t,-0.0716186,0.319585
Direct,end,t,-0.0393518,0.236111
Direct,end,t,-0.0439815,0.252315
Direct,end,t,-0.0393518,0.25
Direct,end,t,-0.00694444,0.268519
Direct,end,t,-0.0462963,0.252315
Direct,end,t,-0.0162037,0.259259
Direct,end,t,-0.0231482,0.266204
Direct,end,t,-0.0277778,0.27662
Direct,end,t,-0.0575518,0.285359
Direct,end,t,-0.0393518,0.256944
Direct,end,t,-0.0678705,0.269305
Direct,end,t,-0.0625,0.342592
Direct,end,t,-0.0392251,0.305555
Direct,end,t,-0.0636574,0.0381944
Direct,end,t,0.12037,0.50463
Direct,end,t,-0.157964,0.270951
Direct,end,t,-0.0393518,0.305555
Direct,end,t,0.137125,0.340738
Direct,end,t,0.0578704,0.340278
Direct,end,t,0.101852,0.393518
Direct,end,t,-0.099537,0.365741
Direct,end,t,-0.152778,0.240741
Direct,end,t,0.189815,0.449074
Direct,end,t,-0.0407905,0.211232
Direct,end,t,0.0833334,0.356481
Direct,end,t,-0.267519,0.218356
Direct,end,t,0.141204,0.293981
Direct,end,t,0.0185186,0.326389
Direct,end,t,-0.211724,0.246823
Direct,end,t,-0.0440778,0.245116
Direct,end,t,-0.0579469,0.236111
Direct,end,t,-0.0115741,0.324074
Direct,end,t,-0.0231482,0.224537
Direct,end,t,-0.0584241,0.284722
Direct,end,t,-0.0879629,0.24537
Direct,end,t,-0.0879629,0.20945
Direct,end,t,-0.0347222,0.256944
Direct,end,t,0.0277778,0.293981
Direct,end,t,-0.0324074,0.289352
Direct,end,t,-0.0462963,0.256944
Direct,end,t,-0.0335648,0.25
Direct,end,t,-0.0347222,0.266204
Direct,end,t,-0.0555556,0.268519
Direct,end,t,-0.0509259,0.238666
Direct,end,t,-0.0578704,0.27662
Direct,end,t,-0.0324074,0.263889
Direct,end,t,-0.0833334,0.298611
Direct,end,t,-0.0416667,0.226852
Direct,end,t,-0.037037,0.268519
Direct,end,t,-0.0672558,0.186644
Direct,start,u,0.19213,0.305555
Direct,start,u,0.24537,0.321759
Direct,start,u,0.145833,0.3125
Direct,start,u,0.19213,0.275463
Direct,start,u,0.210648,0.310185
Direct,start,u,0.12963,0.219907
Direct,start,u,0.0671296,0.305555
Direct,start,u,0.12037,0.275463
Direct,start,u,0.19213,0.386574
Direct,start,u,0.157407,0.268519
Direct,start,u,0.166667,0.298611
Direct,start,u,0.152778,0.243055
Direct,start,u,0.0763889,0.24537
Direct,start,u,0.240741,0.275463
Direct,start,u,0.217593,0.393518
Direct,start,u,0.201389,0.270833
Direct,end,u,0.212963,0.291667
Direct,end,u,0.185185,0.25
Direct,end,u,0.159722,0.238426
Direct,end,u,0.168981,0.328704
Direct,end,u,0.108796,0.252315
Direct,end,u,0.143518,0.229167
Direct,end,u,0.122685,0.274116
Direct,end,u,0.0902778,0.210648
Direct,end,u,0.189815,0.259259
Direct,end,u,0.155093,0.275463
Direct,end,u,0.111111,0.277778
Direct,end,u,0.152778,0.268519
Direct,end,u,0.162037,0.229167
Direct,end,u,0.162037,0.219907
Direct,end,u,0.186068,0.270833
Direct,end,u,0.263889,0.273148
Direct,end,u,0.157407,0.273148
Direct,end,u,0.120243,0.243055
Direct,end,u,0.151374,0.215278
Direct,end,u,0.168981,0.256944
Direct,end,u,0.116898,0.196759
Direct,end,u,0.148148,0.224537
Direct,end,u,0.166667,0.219907
Direct,end,u,0.113426,0.180555
Direct,end,u,0.108405,0.216239
Direct,end,u,0.0358796,0.232639
Direct,end,u,0.150463,0.206018
Direct,end,u,0.0949074,0.199074
Direct,end,u,0.0532408,0.199074
Direct,end,u,0.0671296,0.18287
Direct,end,u,0.0995371,0.217593
Direct,end,u,0.108796,0.229167
Direct,end,u,0.155093,0.291667
Direct,end,u,0.134259,0.275463
Direct,end,u,0.0810185,0.25
Direct,end,u,0.115741,0.277778
Direct,end,u,0.166667,0.319444
Direct,end,u,0.189815,0.224537
Direct,end,u,0.152778,0.280093
Direct,end,u,0.134259,0.319444
Direct,end,u,0.229167,0.274306
Direct,end,u,0.215278,0.270833
Direct,end,u,0.231482,0.293981
Direct,end,u,0.171296,0.263889
Direct,end,u,0.198449,0.219907
Direct,end,u,0.208333,0.277778
Direct,end,u,0.180556,0.268519
Direct,end,u,0.18287,0.268519
Direct,end,u,0.0590278,0.277778
Direct,end,u,0.0621133,0.281514
Direct,end,u,0.144676,0.324074
Direct,end,u,0.108796,0.303241
Direct,end,u,0.124891,0.321759
Direct,end,u,-0.0185185,0.319444
Direct,end,u,-0.00694444,0.270833
Direct,end,u,-0.0601852,0.252315
Direct,end,u,0.025463,0.354167
Direct,end,u,0.0136686,0.268519
Direct,end,u,0.0856481,0.243055
Direct,end,u,-0.0162037,0.266204
Direct,end,u,-0.00694444,0.349537
Direct,end,u,0.101852,0.273148
Direct,end,u,-0.00925928,0.291667
Direct,end,u,0.0601852,0.277778
Direct,end,u,0.1875,0.259259
Direct,end,u,0.145833,0.206018
Direct,end,u,0.173611,0.284722
Direct,end,u,0.174996,0.321759
Direct,end,u,0.196759,0.284722
Direct,end,u,0.133792,0.280093
Direct,end,u,-0.104024,0.249246
Direct,end,u,0.155093,0.225263
Direct,end,u,0.166667,0.263889
Direct,start,v,-0.0671296,-0.324074
