id,QWERTY,GK,usage,block,sentence,Gesture,Prepare,Gesture(%),Prepare(%),Gesture(M),Prepare(M),GestureSpeed(keyW/s)
11,5,4,Direct,2,16,3.6881,2.0897,0.638323,0.361677,0.73762,0.522425,16.028
11,5,4,Direct,2,17,6.4697,2.9503,0.686805,0.313195,1.29394,0.737575,14.5681
11,5,4,Direct,2,18,4.7639,3.3194,0.589351,0.410649,0.680557,0.553233,17.4587
11,5,4,Direct,2,19,4.5487,3.1042,0.594376,0.405624,0.649814,0.517367,18.9179
11,5,4,Direct,2,20,5.655,2.3362,0.707653,0.292347,0.9425,0.46724,19.4594
11,5,4,Direct,3,21,3.3164,1.566,0.679256,0.320744,0.66328,0.3915,21.4841
11,5,4,Direct,3,22,5.2207,2.3033,0.693873,0.306127,0.870117,0.46066,24.1044
11,5,4,Direct,3,23,4.668,1.4435,0.763806,0.236194,1.167,0.481167,22.0627
11,5,4,Direct,3,24,5.6512,1.9349,0.744941,0.255059,1.13024,0.483725,19.2377
11,5,4,Direct,3,25,2.5491,1.6893,0.60143,0.39857,0.637275,0.5631,12.4708
11,5,4,Direct,3,26,6.6039,1.9044,0.776172,0.223828,1.32078,0.4761,18.8281
11,5,4,Direct,3,27,6.5429,2.0884,0.758043,0.241957,1.30858,0.5221,16.5318
11,5,4,Direct,3,28,3.5017,2.0889,0.626355,0.373645,0.70034,0.522225,17.4428
11,5,4,Direct,3,29,5.3755,3.0414,0.638656,0.361344,0.671938,0.434486,16.9843
11,5,4,Direct,3,30,3.9935,3.6555,0.522094,0.477906,0.499187,0.522214,18.1607
11,5,4,Direct,4,31,3.872,1.627,0.704128,0.295872,0.968,0.542333,16.1604
11,5,4,Direct,4,32,2.949,1.997,0.596239,0.403761,0.5898,0.49925,18.2785
11,5,4,Direct,4,33,3.932,2.09,0.652939,0.347061,0.7864,0.5225,18.4221
11,5,4,Direct,4,34,3.471,2.029,0.631091,0.368909,0.6942,0.50725,20.9492
11,5,4,Direct,4,35,7.035,1.875,0.789562,0.210438,1.75875,0.625,16.7714
11,5,4,Direct,4,36,5.253,1.414,0.787911,0.212089,1.751,0.707,19.2482
11,5,4,Direct,4,37,2.919,2.058,0.586498,0.413502,0.72975,0.686,18.5164
11,5,4,Direct,4,38,7.466,3.318,0.692322,0.307678,1.06657,0.553,19.6683
11,5,4,Direct,4,39,3.808,2.521,0.601675,0.398325,0.634667,0.5042,18.6667
11,5,4,Direct,4,40,5.961,2.611,0.695404,0.304596,0.9935,0.5222,18.5328
12,3,2,Indirect,1,1,17.7585,7.9578,0.690554,0.309446,1.97317,0.994725,9.60675
12,3,2,Indirect,1,2,17.144,5.1927,0.767526,0.232474,2.85733,1.03854,8.71444
12,3,2,Indirect,1,3,9.4631,5.1618,0.647054,0.352946,1.89262,1.29045,5.94274
12,3,2,Indirect,1,4,13.7647,3.8099,0.783216,0.216784,2.29412,0.76198,7.9436
12,3,2,Indirect,1,5,17.3293,6.0835,0.740164,0.259836,2.47561,1.01392,6.45779
12,3,2,Indirect,1,6,11.7372,5.2235,0.692023,0.307977,1.9562,1.0447,5.46035
12,3,2,Indirect,1,7,11.3689,4.8241,0.702087,0.297913,1.89482,0.96482,6.53183
12,3,2,Indirect,1,8,10.263,4.6397,0.688667,0.311333,1.7105,0.92794,6.55249
12,3,2,Indirect,1,9,16.7157,4.3328,0.794152,0.205848,2.78595,0.86656,8.66144
12,3,2,Indirect,1,10,17.0854,5.4697,0.757496,0.242504,2.44077,0.911617,8.42578
12,3,2,Indirect,2,11,14.4737,4.118,0.778503,0.221497,2.41228,0.8236,5.11593
12,3,2,Indirect,2,12,11.9843,4.3944,0.7317,0.2683,2.39686,1.0986,5.74479
12,3,2,Indirect,2,13,13.4287,4.9167,0.731993,0.268007,2.23812,0.98334,5.93849
12,3,2,Indirect,2,14,15.212,4.6404,0.766255,0.233745,3.0424,1.1601,6.51614
12,3,2,Indirect,2,15,13.5831,2.8275,0.827703,0.172297,2.71662,0.706875,6.89007
12,3,2,Indirect,2,16,12.3543,4.0569,0.752797,0.247203,2.05905,0.81138,6.40256
12,3,2,Indirect,2,17,9.128,2.9814,0.753795,0.246205,1.8256,0.74535,7.28527
12,3,2,Indirect,2,18,9.9889,4.4876,0.690008,0.309992,1.66482,0.89752,5.35668
12,3,2,Indirect,2,19,10.9419,2.336,0.824069,0.175931,2.18838,0.584,7.81065
12,3,2,Indirect,2,20,11.3111,3.4732,0.765075,0.234925,2.26222,0.8683,7.06079
12,3,2,Indirect,3,21,8.8214,2.1514,0.803933,0.196067,2.20535,0.717133,6.4687
12,3,2,Indirect,3,22,12.479,4.887,0.718588,0.281412,2.4958,1.22175,8.17185
12,3,2,Indirect,3,23,11.4342,1.9978,0.851266,0.148734,2.85855,0.665933,8.2499
12,3,2,Indirect,3,24,11.5265,1.998,0.852268,0.147732,3.84217,0.999,8.24768
12,3,2,Indirect,3,25,8.1147,2.8587,0.739488,0.260512,1.62294,0.714675,8.1508
12,3,2,Indirect,3,26,11.5266,5.7784,0.666085,0.333915,1.64666,0.963067,7.29282
12,3,2,Indirect,3,27,12.2641,2.9202,0.807683,0.192317,2.45282,0.73005,7.9213
12,3,2,Indirect,3,28,7.4386,1.9979,0.78828,0.21172,1.48772,0.499475,10.2739
12,3,2,Indirect,3,29,9.1292,3.166,0.742501,0.257499,1.52153,0.6332,9.44943
12,3,2,Indirect,3,30,10.3894,5.441,0.656294,0.343706,1.29867,0.777286,6.95327
12,3,2,Indirect,4,31,13.0628,7.2541,0.642952,0.357048,1.86611,1.20902,6.21284
12,3,2,Indirect,4,32,9.3438,2.8278,0.767672,0.232328,1.86876,0.70695,8.92118
12,3,2,Indirect,4,33,9.9266,4.0885,0.708279,0.291721,1.65443,0.8177,7.71134
12,3,2,Indirect,4,34,13.678,5.593,0.709771,0.290229,1.70975,0.799,8.01343
12,3,2,Indirect,4,35,7.468,5.072,0.595534,0.404466,1.24467,1.0144,8.36605
12,3,2,Indirect,4,36,12.142,3.472,0.777635,0.222365,3.0355,1.15733,7.84928
12,3,2,Indirect,4,37,8.668,2.243,0.794428,0.205572,2.167,0.747667,10.3958
12,3,2,Indirect,4,38,9.958,2.643,0.790255,0.209745,1.9916,0.66075,9.98462
12,3,2,Indirect,4,39,12.355,5.748,0.682484,0.317516,1.37278,0.7185,8.10686
12,3,2,Indirect,4,40,9.284,3.318,0.736708,0.263292,1.54733,0.6636,8.38725
12,3,2,Direct,1,1,8.1403,9.8305,0.452974,0.547026,0.904478,1.22881,16.5681
12,3,2,Direct,1,2,8.9091,7.9873,0.527278,0.472722,1.48485,1.59746,15.8361
12,3,2,Direct,1,3,8.4182,7.1579,0.540456,0.459544,1.40303,1.43158,12.3259
12,3,2,Direct,1,4,4.7617,7.3424,0.393396,0.606604,0.680243,1.22373,13.8467
12,3,2,Direct,1,5,8.5409,7.0356,0.54832,0.45168,1.70818,1.7589,10.1589
12,3,2,Direct,1,6,4.3626,4.4549,0.494766,0.505234,1.09065,1.48497,11.8209
12,3,2,Direct,1,7,6.8515,6.7287,0.504521,0.495479,1.3703,1.68218,11.9459
12,3,2,Direct,1,8,6.8517,4.3628,0.610968,0.389032,1.37034,1.0907,11.0792
12,3,2,Direct,1,9,10.1089,6.8213,0.597093,0.402907,1.68482,1.36426,10.8166
12,3,2,Direct,1,10,6.637,4.8241,0.579089,0.420911,1.3274,1.20603,11.2148
12,3,2,Direct,2,11,4.7018,4.7016,0.500011,0.499989,1.17545,1.5672,12.5767
12,3,2,Direct,2,12,5.2241,10.8479,0.325044,0.674956,0.580456,1.35599,16.4179
12,3,2,Direct,2,13,12.3846,7.2526,0.63067,0.36933,2.47692,1.81315,11.7101
12,3,2,Direct,2,14,6.4845,5.931,0.522291,0.477709,1.08075,1.1862,15.0135
12,3,2,Direct,2,15,5.9617,5.6856,0.511853,0.488147,0.993617,1.13712,12.1348
12,3,2,Direct,2,16,4.8866,4.3024,0.531788,0.468212,0.97732,1.0756,11.7673
12,3,2,Direct,2,17,7.5913,4.8863,0.608394,0.391606,1.51826,1.22157,11.388
12,3,2,Direct,2,18,7.7755,3.3501,0.698884,0.301116,1.5551,0.837525,11.229
12,3,2,Direct,2,19,5.87,3.8111,0.606336,0.393664,1.174,0.952775,12.18
12,3,2,Direct,2,20,4.1492,4.4258,0.483872,0.516128,0.82984,1.10645,10.453
12,3,2,Direct,3,21,8.0233,1.5372,0.839213,0.160787,2.67443,0.7686,10.7339
12,3,2,Direct,3,22,5.687,5.2259,0.521126,0.478874,0.812429,0.870983,11.9797
12,3,2,Direct,3,23,8.8839,3.8428,0.698052,0.301948,1.77678,0.9607,11.1124
12,3,2,Direct,3,24,4.6723,4.4574,0.511769,0.488231,0.778717,0.89148,11.9758
12,3,2,Direct,3,25,4.3344,4.8877,0.470001,0.529999,0.86688,1.22193,12.7974
12,3,2,Direct,3,26,10.4825,5.2258,0.667322,0.332678,1.74708,1.04516,12.0768
12,3,2,Direct,3,27,4.826,5.8715,0.451133,0.548867,0.60325,0.838786,12.9422
12,3,2,Direct,3,28,7.8389,5.4104,0.591646,0.408354,1.30648,1.08208,12.6358
12,3,2,Direct,3,29,6.3636,4.7802,0.571044,0.428956,1.27272,1.19505,14.1089
12,3,2,Direct,3,30,7.6547,2.4287,0.759139,0.240861,1.91368,0.809567,8.77597
12,3,2,Direct,4,31,5.3183,3.2282,0.622278,0.377722,1.06366,0.80705,11.3467
12,3,2,Direct,4,32,3.1357,2.7053,0.536843,0.463157,0.783925,0.901767,15.3312
12,3,2,Direct,4,33,4.855,4.644,0.511106,0.488894,0.809167,0.9288,17.1496
12,3,2,Direct,4,34,4.487,3.998,0.528816,0.471184,0.8974,0.9995,12.467
12,3,2,Direct,4,35,3.658,3.044,0.545807,0.454193,0.7316,0.761,15.2718
12,3,2,Direct,4,36,4.888,2.92,0.626025,0.373975,0.9776,0.73,13.9753
12,3,2,Direct,4,37,8.054,5.104,0.612099,0.387901,1.34233,1.0208,12.7885
12,3,2,Direct,4,38,6.548,5.134,0.56052,0.43948,0.935429,0.855667,14.1909
12,3,2,Direct,4,39,6.518,6.518,0.5,0.5,1.08633,1.3036,16.2459
12,3,2,Direct,4,40,10.484,5.349,0.662161,0.337839,2.0968,1.33725,8.33649
13,3,1,Indirect,1,1,28.2524,8.3221,0.772462,0.227538,3.13916,1.04026,6.7164
13,3,1,Indirect,1,2,24.0462,5.4048,0.816482,0.183518,4.0077,1.08096,7.18278
13,3,1,Indirect,1,3,19.9938,3.2085,0.861716,0.138284,4.99845,1.0695,5.0266
13,3,1,Indirect,1,4,15.6936,4.822,0.764959,0.235041,3.9234,1.60733,6.21838
13,3,1,Indirect,1,5,10.7493,4.8524,0.688983,0.311017,2.14986,1.2131,6.9615
13,3,1,Indirect,1,6,17.3535,6.7264,0.720663,0.279337,2.47907,1.12107,5.98288
13,3,1,Indirect,1,7,16.5861,6.2349,0.726791,0.273209,2.76435,1.24698,6.33694
13,3,1,Indirect,1,8,16.3406,2.3957,0.872136,0.127864,3.26812,0.598925,6.94298
13,3,1,Indirect,1,9,16.4022,6.1737,0.726536,0.273464,2.34317,1.02895,6.15794
13,3,1,Indirect,1,10,15.8493,2.0273,0.886595,0.113405,3.96232,0.675767,6.38503
13,3,1,Indirect,2,11,19.351,6.205,0.7572,0.2428,3.22517,1.241,6.10053
13,3,1,Indirect,2,12,13.2701,3.8396,0.775589,0.224411,2.21168,0.76792,7.01316
13,3,1,Indirect,2,13,15.9424,6.4509,0.711927,0.288073,1.9928,0.921557,7.26729
13,3,1,Indirect,2,14,9.9527,2.2729,0.814087,0.185913,2.48818,0.757633,6.18726
13,3,1,Indirect,2,15,21.2572,7.5567,0.737741,0.262259,3.03674,1.25945,6.61202
13,3,1,Indirect,2,16,18.6468,4.608,0.801847,0.198153,3.1078,0.9216,5.81739
13,3,1,Indirect,2,17,15.5442,6.8504,0.694105,0.305895,2.2206,1.14173,5.41058
13,3,1,Indirect,2,18,16.1276,3.2564,0.832006,0.167994,3.22552,0.8141,6.38661
13,3,1,Indirect,2,19,21.2288,9.4618,0.691704,0.308296,2.35876,1.18273,5.26995
13,3,1,Indirect,2,20,17.449,5.9,0.747313,0.252687,2.90817,1.18,6.3514
13,3,1,Indirect,3,21,23.376,6.006,0.795589,0.204411,2.59733,0.75075,6.49472
13,3,1,Indirect,3,22,15.605,2.549,0.85959,0.14041,3.121,0.63725,6.66241
13,3,1,Indirect,3,23,17.173,4.73,0.784048,0.215952,2.45329,0.788333,6.54886
13,3,1,Indirect,3,24,12.902,2.427,0.841673,0.158327,2.5804,0.60675,5.76605
13,3,1,Indirect,3,25,18.125,6.759,0.72838,0.27162,3.02083,1.3518,5.91133
13,3,1,Indirect,3,26,13.304,3.778,0.778832,0.221168,2.21733,0.7556,5.89085
13,3,1,Indirect,3,27,19.631,2.182,0.899968,0.100032,6.54367,1.091,5.57005
13,3,1,Indirect,3,28,21.997,4.425,0.832526,0.167474,3.66617,0.885,5.28564
13,3,1,Indirect,3,29,20.185,4.762,0.809115,0.190885,3.36417,0.9524,5.77115
13,3,1,Indirect,3,30,10.476,2.273,0.821712,0.178288,2.619,0.757667,6.47471
13,3,1,Indirect,4,31,11.397,4.331,0.724631,0.275369,1.8995,0.8662,7.61719
13,3,1,Indirect,4,32,12.165,5.283,0.697215,0.302785,2.0275,1.0566,6.45034
13,3,1,Indirect,4,33,22.794,4.392,0.838446,0.161554,3.799,0.8784,7.4438
13,3,1,Indirect,4,34,14.592,3.533,0.805076,0.194924,2.9184,0.88325,5.61164
13,3,1,Indirect,4,35,20.52,3.995,0.837039,0.162961,4.104,0.99875,5.00966
13,3,1,Indirect,4,36,11.797,3.288,0.782035,0.217965,2.94925,1.096,6.5076
13,3,1,Indirect,4,37,24.824,3.932,0.863263,0.136737,6.206,1.31067,7.28615
13,3,1,Indirect,4,38,17.112,5.285,0.764031,0.235969,2.852,1.057,6.41387
13,3,1,Indirect,4,39,14.224,3.226,0.815129,0.184871,2.37067,0.6452,5.70438
13,3,1,Indirect,4,40,14.563,3.042,0.827208,0.172792,3.64075,1.014,5.97173
13,3,1,Direct,1,1,22.6709,15.3897,0.595653,0.404347,2.51899,1.92371,10.2986
13,3,1,Direct,1,2,20.7054,8.6626,0.705033,0.294967,3.4509,1.73252,10.6077
13,3,1,Direct,1,3,10.9673,6.5436,0.626313,0.373687,2.19346,1.6359,9.76418
13,3,1,Direct,1,4,8.6328,7.6342,0.530694,0.469306,1.72656,1.90855,15.5182
13,3,1,Direct,1,5,9.4012,8.2336,0.533105,0.466895,1.56687,1.64672,12.1612
13,3,1,Direct,1,6,12.1355,9.3706,0.564282,0.435718,2.02258,1.87412,15.3475
13,3,1,Direct,1,7,17.7582,10.1084,0.637258,0.362742,3.55164,2.5271,7.88599
13,3,1,Direct,1,8,12.904,7.9574,0.618559,0.381441,2.15067,1.59148,11.308
13,3,1,Direct,1,9,6.6671,7.251,0.479024,0.520976,1.11118,1.4502,17.6177
13,3,1,Direct,1,10,10.5381,6.7902,0.608144,0.391856,1.75635,1.35804,21.1908
13,3,1,Direct,2,11,3.625,8.1109,0.308881,0.691119,0.517857,1.35182,22.0704
13,3,1,Direct,2,12,10.5066,10.1841,0.507793,0.492207,2.10132,2.54603,9.82673
13,3,1,Direct,2,13,8.0183,10.1383,0.441619,0.558381,1.33638,2.02766,19.9839
13,3,1,Direct,2,14,11.2442,4.8235,0.699801,0.300199,2.81105,1.60783,14.1715
13,3,1,Direct,2,15,10.9677,9.2017,0.543779,0.456221,1.82795,1.84034,14.8827
13,3,1,Direct,2,16,4.6081,7.0355,0.395762,0.604238,0.768017,1.4071,21.8141
13,3,1,Direct,2,17,8.4184,7.8339,0.517982,0.482018,1.68368,1.95847,15.6341
13,3,1,Direct,2,18,3.2871,7.9573,0.292332,0.707668,0.54785,1.59146,25.5847
13,3,1,Direct,2,19,5.8067,8.9098,0.394571,0.605429,1.16134,2.22745,20.2791
13,3,1,Direct,2,20,6.8207,9.6164,0.414958,0.585042,1.13678,1.92328,22.0657
13,3,1,Direct,3,21,6.39,5.468,0.538877,0.461123,1.5975,1.82267,16.5433
13,3,1,Direct,3,22,9.064,8.632,0.512206,0.487794,1.8128,2.158,12.7696
13,3,1,Direct,3,23,7.588,10.906,0.410295,0.589705,1.084,1.81767,18.6514
13,3,1,Direct,3,24,8.464,5.346,0.612889,0.387111,1.6928,1.3365,18.8966
13,3,1,Direct,3,25,6.483,7.189,0.474181,0.525819,1.0805,1.4378,21.8507
13,3,1,Direct,3,26,14.409,9.494,0.602811,0.397189,2.05843,1.58233,16.2696
13,3,1,Direct,3,27,4.24,6.544,0.393175,0.606825,0.848,1.636,27.0063
13,3,1,Direct,3,28,3.349,5.7,0.370096,0.629904,0.83725,1.9,30.2321
13,3,1,Direct,3,29,6.359,6.422,0.497535,0.502465,1.2718,1.6055,17.2752
13,3,1,Direct,3,30,7.436,9.617,0.436052,0.563948,1.06229,1.60283,24.9241
13,3,1,Direct,4,31,5.715,6.327,0.474589,0.525411,1.143,1.58175,14.9209
13,3,1,Direct,4,32,12.012,6.882,0.635757,0.364243,2.4024,1.7205,16.9862
13,3,1,Direct,4,33,12.318,5.838,0.678453,0.321547,3.0795,1.946,8.8059
13,3,1,Direct,4,34,10.476,9.77,0.517436,0.482564,1.49657,1.62833,15.1843
13,3,1,Direct,4,35,13.426,7.773,0.633332,0.366668,2.23767,1.5546,9.43941
13,3,1,Direct,4,36,5.623,5.806,0.491994,0.508006,0.803286,0.967667,16.28
13,3,1,Direct,4,37,10.97,8.909,0.551839,0.448161,1.82833,1.7818,17.0255
13,3,1,Direct,4,38,8.665,10.047,0.463072,0.536928,1.733,2.51175,17.4686
13,3,1,Direct,4,39,7.19,9.064,0.442353,0.557647,1.438,2.266,12.6058
13,3,1,Direct,4,40,7.713,11.184,0.40816,0.59184,1.2855,2.2368,19.7514
14,4,1,Indirect,1,1,25.1621,6.0827,0.805321,0.194679,2.79579,0.760337,7.50973
14,4,1,Indirect,1,2,20.0932,4.0862,0.831005,0.168995,3.34887,0.81724,7.87405
14,4,1,Indirect,1,3,12.9039,2.1507,0.85714,0.14286,2.58078,0.537675,8.05419
14,4,1,Indirect,1,4,12.1667,2.3967,0.83543,0.16457,3.04168,0.7989,7.05333
14,4,1,Indirect,1,5,14.4711,1.1983,0.923526,0.0764739,4.8237,0.59915,7.74354
14,4,1,Indirect,1,6,13.519,1.4749,0.901633,0.0983667,3.37975,0.491633,6.82338
14,4,1,Indirect,1,7,9.1873,4.6396,0.664451,0.335549,1.53122,0.92792,5.42317
14,4,1,Indirect,1,8,18.375,1.8436,0.908817,0.0911834,4.59375,0.614533,9.42162
14,4,1,Indirect,1,9,10.2629,1.936,0.841297,0.158703,2.56572,0.645333,8.31185
14,4,1,Indirect,1,10,13.213,3.5338,0.788987,0.211013,2.6426,0.88345,8.96727
14,4,1,Indirect,2,11,9.1881,1.6288,0.849421,0.150579,2.29703,0.542933,6.32867
14,4,1,Indirect,2,12,10.9396,4.1793,0.723571,0.276429,1.82327,0.83586,7.30003
14,4,1,Indirect,2,13,11.2163,2.8271,0.798688,0.201312,2.24326,0.706775,7.26981
14,4,1,Indirect,2,14,16.2562,5.1624,0.758976,0.241024,2.32231,0.8604,8.05958
14,4,1,Indirect,2,15,14.5965,2.7348,0.842205,0.157795,2.43275,0.54696,7.58775
14,4,1,Indirect,2,16,11.4314,2.1206,0.843521,0.156479,2.28628,0.53015,8.49128
14,4,1,Indirect,2,17,9.7418,2.5506,0.792506,0.207494,1.62363,0.51012,9.36417
14,4,1,Indirect,2,18,10.172,7.5599,0.573655,0.426345,1.69533,1.51198,7.65534
14,4,1,Indirect,2,19,8.7275,4.241,0.672977,0.327023,1.45458,0.8482,8.92404
14,4,1,Indirect,2,20,10.6328,2.643,0.800916,0.199084,2.12656,0.66075,8.17357
14,4,1,Indirect,3,21,6.8215,2.366,0.742476,0.257524,1.3643,0.5915,8.8294
14,4,1,Indirect,3,22,10.8466,3.2574,0.769044,0.230956,1.80777,0.65148,9.23854
14,4,1,Indirect,3,23,13.7046,4.7935,0.740865,0.259135,2.2841,0.9587,9.16207
14,4,1,Indirect,3,24,13.9807,2.9806,0.824271,0.175729,2.79614,0.74515,7.12937
14,4,1,Indirect,3,25,14.6262,3.0115,0.829258,0.170742,2.92524,0.752875,8.54026
14,4,1,Indirect,3,26,14.5655,4.978,0.745286,0.254714,2.42758,0.9956,7.80551
14,4,1,Indirect,3,27,9.219,3.1957,0.742587,0.257413,1.8438,0.798925,10.0521
14,4,1,Indirect,3,28,7.959,2.458,0.76404,0.23596,1.5918,0.6145,9.11731
14,4,1,Indirect,3,29,10.509,3.719,0.738614,0.261386,2.1018,0.92975,9.07504
14,4,1,Indirect,3,30,21.942,2.458,0.899262,0.100738,5.4855,0.819333,9.9671
14,4,1,Indirect,4,31,11.244,3.21,0.777916,0.222084,1.874,0.642,10.1019
14,4,1,Indirect,4,32,9.034,2.887,0.757822,0.242178,1.8068,0.72175,12.3983
14,4,1,Indirect,4,33,7.864,3.319,0.70321,0.29679,1.31067,0.6638,10.3731
14,4,1,Indirect,4,34,10.231,3.502,0.744994,0.255006,1.46157,0.583667,11.0237
14,4,1,Indirect,4,35,8.018,2.858,0.73722,0.26278,1.6036,0.7145,10.0485
14,4,1,Indirect,4,36,9.034,1.935,0.823594,0.176406,2.2585,0.645,10.307
14,4,1,Indirect,4,37,7.373,2.367,0.756982,0.243018,1.84325,0.789,9.74028
14,4,1,Indirect,4,38,14.409,4.241,0.772601,0.227399,2.4015,0.8482,9.78279
14,4,1,Indirect,4,39,11.091,3.473,0.761535,0.238465,1.8485,0.6946,8.60804
14,4,1,Indirect,4,40,10.357,4.054,0.718687,0.281313,1.47957,0.675667,7.62618
14,4,1,Direct,1,1,13.9811,12.1064,0.535931,0.464069,1.55346,1.5133,9.40101
14,4,1,Direct,1,2,16.4706,4.6708,0.779069,0.220931,2.7451,0.93416,8.83462
14,4,1,Direct,1,3,20.0058,2.858,0.874999,0.125001,4.00116,0.7145,6.31671
14,4,1,Direct,1,4,10.0489,2.6736,0.789853,0.210147,2.00978,0.6684,6.62488
14,4,1,Direct,1,5,12.4769,4.3638,0.740878,0.259122,2.07948,0.87276,6.62239
14,4,1,Direct,1,6,11.4933,3.104,0.787358,0.212642,2.29866,0.776,8.17935
14,4,1,Direct,1,7,15.3044,3.78,0.801932,0.198068,2.18634,0.63,7.08617
14,4,1,Direct,1,8,9.0969,2.7351,0.768839,0.231161,1.81938,0.683775,6.67675
14,4,1,Direct,1,9,12.8774,3.2271,0.799615,0.200385,2.57548,0.806775,7.72513
14,4,1,Direct,1,10,16.3504,3.8112,0.810967,0.189033,3.27008,0.9528,8.28333
14,4,1,Direct,2,11,7.4686,2.9505,0.716818,0.283182,1.49372,0.737625,12.019
14,4,1,Direct,2,12,7.8066,4.3644,0.64141,0.35859,1.56132,1.0911,10.7639
14,4,1,Direct,2,13,10.358,3.7496,0.734214,0.265786,1.72633,0.74992,11.6335
14,4,1,Direct,2,14,10.8491,2.0288,0.842459,0.157541,2.71228,0.676267,8.53119
14,4,1,Direct,2,15,9.9269,5.348,0.649883,0.350117,1.24086,0.764,9.31898
14,4,1,Direct,2,16,11.3717,3.0119,0.790602,0.209398,1.89528,0.60238,10.0529
14,4,1,Direct,2,17,8.9127,4.3645,0.671279,0.328721,1.48545,0.8729,9.71865
14,4,1,Direct,2,18,5.8084,1.7831,0.765119,0.234881,1.4521,0.594367,11.5487
14,4,1,Direct,2,19,10.0808,1.6291,0.860878,0.139122,2.5202,0.543033,9.35604
14,4,1,Direct,2,20,8.5749,3.7806,0.694015,0.305985,1.42915,0.75612,8.68262
14,4,1,Direct,3,21,7.314,3.012,0.708309,0.291691,1.219,0.6024,10.3633
14,4,1,Direct,3,22,12.997,5.596,0.699027,0.300973,1.44411,0.6995,11.1345
14,4,1,Direct,3,23,7.5,2.581,0.743974,0.256026,1.25,0.5162,10.7483
14,4,1,Direct,3,24,15.766,1.322,0.922636,0.0773642,3.9415,0.440667,10.8928
14,4,1,Direct,3,25,7.683,4.395,0.636115,0.363885,1.09757,0.7325,8.82353
14,4,1,Direct,3,26,13.217,4.086,0.763856,0.236144,2.20283,0.8172,10.0713
14,4,1,Direct,3,27,18.409,4.488,0.803992,0.196008,2.62986,0.748,9.30884
14,4,1,Direct,3,28,12.048,5.071,0.703779,0.296221,3.012,1.69033,9.22412
14,4,1,Direct,3,29,10.696,4.026,0.726532,0.273468,1.78267,0.8052,10.8225
14,4,1,Direct,3,30,11.558,3.441,0.770585,0.229415,1.92633,0.6882,10.4715
14,4,1,Direct,4,31,9.894,6.947,0.587495,0.412505,1.09933,0.868375,12.7026
14,4,1,Direct,4,32,4.887,2.98,0.621202,0.378798,1.22175,0.993333,7.42374
14,4,1,Direct,4,33,10.878,2.49,0.813734,0.186266,2.1756,0.6225,14.4822
14,4,1,Direct,4,34,11.769,1.936,0.858738,0.141262,2.94225,0.645333,10.7797
14,4,1,Direct,4,35,10.54,3.78,0.736034,0.263966,1.3175,0.54,9.9124
14,4,1,Direct,4,36,6.145,1.752,0.778144,0.221856,1.53625,0.584,9.47488
14,4,1,Direct,4,37,10.385,3.259,0.76114,0.23886,1.48357,0.543167,10.9997
14,4,1,Direct,4,38,5.286,2.366,0.6908,0.3092,1.0572,0.5915,12.1458
14,4,1,Direct,4,39,8.696,2.674,0.76482,0.23518,1.7392,0.6685,10.0836
14,4,1,Direct,4,40,8.114,3.197,0.717355,0.282645,1.15914,0.532833,17.2628
